Price,Close,High,Low,Open,Volume,50_MA,200_MA,Daily_Return
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,,,
Date,,,,,,,,
2015-10-09,8189.7001953125,8232.2001953125,8139.64990234375,8186.35009765625,199700,8097.108974609375,8374.3932421875,0.00742372968703231
2015-10-12,8143.60009765625,8244.5,8128.2001953125,8231.5,199100,8092.47998046875,8374.962243652344,-0.005629033610123568
2015-10-13,8131.7001953125,8150.25,8088.60009765625,8121.9501953125,145900,8086.67798828125,8374.824245605469,-0.0014612581906097155
2015-10-14,8107.89990234375,8139.2998046875,8096.35009765625,8102.39990234375,138900,8078.178994140625,8374.237744140624,-0.002926853228365389
2015-10-15,8179.5,8190.5498046875,8129.7998046875,8134.35009765625,167200,8070.907998046875,8373.515244140624,0.008830905477206663
2015-10-16,8238.150390625,8246.400390625,8147.64990234375,8193.650390625,156400,8065.332998046875,8373.37099609375,0.007170412693318751
2015-10-19,8275.0498046875,8283.0498046875,8239.2001953125,8262.5498046875,124500,8059.474990234375,8373.875744628906,0.004479089639404021
2015-10-20,8261.650390625,8294.0498046875,8229.2001953125,8280.2998046875,155100,8052.934990234375,8374.18049560547,-0.0016192547934769097
2015-10-21,8251.7001953125,8294.400390625,8217.150390625,8258.349609375,144800,8046.677001953125,8374.207497558593,-0.001204383487806604
2015-10-23,8295.4501953125,8328.099609375,8280.75,8308.25,152000,8042.074013671875,8374.443498535156,0.005301937657024025
2015-10-26,8260.5498046875,8336.2998046875,8252.0498046875,8333.650390625,133900,8038.038017578125,8374.332746582031,-0.004207172582956553
2015-10-27,8232.900390625,8241.9501953125,8217.0498046875,8230.349609375,156700,8035.707021484375,8373.519997558593,-0.0033471638954116756
2015-10-28,8171.2001953125,8209.099609375,8131.7998046875,8188.89990234375,188900,8032.014033203125,8372.483996582032,-0.007494344931314734
2015-10-29,8111.75,8179.60009765625,8098.0,8175.4501953125,217500,8023.878037109375,8372.40599609375,-0.00727557689096936
2015-10-30,8065.7998046875,8146.10009765625,8044.39990234375,8123.5498046875,199500,8015.648037109375,8372.224494628907,-0.005664646384873739
2015-11-02,8050.7998046875,8060.7001953125,7995.60009765625,8054.5498046875,136100,8007.333037109375,8371.30549560547,-0.0018597039801661053
2015-11-03,8060.7001953125,8100.35009765625,8031.75,8086.35009765625,132500,7998.644033203125,8370.186496582031,0.0012297400090901522
2015-11-04,8040.2001953125,8116.10009765625,8027.2998046875,8104.89990234375,122100,7991.993037109375,8368.772497558593,-0.0025432033822472278
2015-11-05,7955.4501953125,8031.2001953125,7944.10009765625,8030.35009765625,132100,7985.103037109375,8367.05274658203,-0.010540782311541208
2015-11-06,7954.2998046875,8002.64990234375,7926.14990234375,7956.5498046875,219500,7988.009033203125,8365.436496582031,-0.00014460408861305396
2015-11-09,7915.2001953125,7937.75,7771.7001953125,7788.25,211800,7988.699033203125,8362.54174560547,-0.004915531264230055
2015-11-10,7783.35009765625,7885.10009765625,7772.85009765625,7877.60009765625,165200,7988.529033203125,8358.889497070313,-0.01665783484975325
2015-11-13,7762.25,7775.10009765625,7730.89990234375,7762.4501953125,160900,7984.795029296875,8354.94724609375,-0.002710927478722036
2015-11-16,7806.60009765625,7838.85009765625,7714.14990234375,7732.9501953125,149500,7980.88802734375,8350.502248535156,0.005713562131630656
2015-11-17,7837.5498046875,7860.4501953125,7793.0,7848.75,145000,7978.21302734375,8346.042497558594,0.00396455648349936
2015-11-18,7731.7998046875,7843.39990234375,7725.0498046875,7823.14990234375,143600,7977.132021484375,8340.894494628907,-0.01349273722468125
2015-11-19,7842.75,7854.89990234375,7765.4501953125,7788.5,132600,7979.647021484375,8335.930246582031,0.014349853606560714
2015-11-20,7856.5498046875,7906.9501953125,7817.7998046875,7841.89990234375,151900,7980.318017578125,8330.660495605469,0.0017595619760288894
2015-11-23,7849.25,7877.5,7825.2001953125,7869.5,127000,7984.202021484375,8325.335246582032,-0.0009291361817810317
2015-11-24,7831.60009765625,7870.35009765625,7812.64990234375,7837.0,130600,7989.65802734375,8319.731499023437,-0.002248610038379506
2015-11-26,7883.7998046875,7897.10009765625,7832.0,7837.14990234375,219800,7993.5690234375,8315.10599609375,0.006665267171503286
2015-11-27,7942.7001953125,7959.2998046875,7879.4501953125,7910.60009765625,150300,7996.051025390625,8310.832495117187,0.0074710662477730505
2015-11-30,7935.25,7966.0,7922.7998046875,7936.25,216300,7998.9940234375,8306.72599609375,-0.0009379927643368147
2015-12-01,7954.89990234375,7972.14990234375,7934.14990234375,7958.14990234375,138600,8002.306025390625,8302.881994628906,0.0024762801857218797
2015-12-02,7931.35009765625,7979.2998046875,7910.7998046875,7976.7001953125,126300,8003.48802734375,8298.980244140625,-0.00296041496142041
2015-12-03,7864.14990234375,7912.2998046875,7853.2998046875,7902.2998046875,125700,8004.1890234375,8294.995744628906,-0.008472730932953976
2015-12-04,7781.89990234375,7821.39990234375,7775.7001953125,7817.60009765625,152500,8001.8440234375,8291.27349609375,-0.010458854551524621
2015-12-07,7765.39990234375,7825.39990234375,7746.0498046875,7816.5498046875,137600,7997.5140234375,8287.272746582032,-0.0021203048364873966
2015-12-08,7701.7001953125,7771.25,7685.4501953125,7738.5,135100,7992.006025390625,8282.644245605468,-0.00820301695113268
2015-12-09,7612.5,7702.85009765625,7606.89990234375,7695.5,140000,7988.016025390625,8277.148996582031,-0.011581883616657795
2015-12-10,7683.2998046875,7691.9501953125,7610.0,7643.2998046875,140800,7984.763017578125,8271.53799560547,0.00930046695402309
2015-12-11,7610.4501953125,7703.0498046875,7575.2998046875,7699.60009765625,167800,7979.602021484375,8265.543498535157,-0.00948155235730297
2015-12-14,7650.0498046875,7663.9501953125,7551.0498046875,7558.2001953125,148900,7976.689013671875,8259.448249511719,0.005203320218742258
2015-12-15,7700.89990234375,7705.0,7625.10009765625,7659.14990234375,134300,7973.841015625,8253.47625,0.006647028314128445
2015-12-16,7750.89990234375,7776.60009765625,7715.75,7725.25,154300,7969.881015625,8248.062751464844,0.006492747683265243
2015-12-17,7844.35009765625,7852.89990234375,7737.5498046875,7783.0498046875,175900,7967.75001953125,8243.509750976562,0.012056689737954374
2015-12-18,7761.9501953125,7836.14990234375,7753.35009765625,7828.89990234375,191400,7960.60302734375,8238.50900390625,-0.010504363180879661
2015-12-21,7834.4501953125,7840.75,7733.4501953125,7745.64990234375,126300,7954.234033203125,8233.845004882813,0.009340436124388285
2015-12-22,7786.10009765625,7846.2998046875,7776.85009765625,7829.39990234375,125700,7946.408037109375,8229.356257324218,-0.006171472975241898
2015-12-23,7865.9501953125,7871.4501953125,7826.10009765625,7830.4501953125,117900,7941.1400390625,8224.463010253907,0.01025546764808305
2015-12-24,7861.0498046875,7888.75,7835.5,7888.75,93500,7934.56703125,8218.984509277343,-0.0006229877514251081
2015-12-28,7925.14990234375,7937.2001953125,7863.0,7863.2001953125,122900,7930.19802734375,8213.629008789063,0.008154139618607559
2015-12-29,7928.9501953125,7942.14990234375,7902.75,7929.2001953125,113000,7926.14302734375,8208.6605078125,0.0004795231655652099
2015-12-30,7896.25,7944.75,7889.85009765625,7938.60009765625,106800,7921.910029296875,8203.4530078125,-0.004124151937772491
2015-12-31,7946.35009765625,7955.5498046875,7891.14990234375,7897.7998046875,150900,7917.24703125,8199.401008300782,0.006344796283837217
2016-01-04,7791.2998046875,7937.5498046875,7781.10009765625,7924.5498046875,134700,7908.31001953125,8194.797258300781,-0.01951213966956744
2016-01-05,7784.64990234375,7831.2001953125,7763.25,7828.39990234375,145200,7898.502021484375,8190.220756835937,-0.0008535035886758635
2016-01-06,7741.0,7800.9501953125,7721.2001953125,7788.0498046875,147100,7888.089013671875,8185.045756835938,-0.005607176031205752
2016-01-07,7568.2998046875,7674.9501953125,7556.60009765625,7673.35009765625,188900,7874.421005859375,8179.648505859375,-0.022309804329221028
2016-01-08,7601.35009765625,7634.10009765625,7581.0498046875,7611.64990234375,157400,7860.53900390625,8174.489504394532,0.004366937597831466
2016-01-11,7563.85009765625,7605.10009765625,7494.35009765625,7527.4501953125,189000,7846.605009765625,8168.692255859375,-0.00493333414699082
2016-01-12,7510.2998046875,7588.2998046875,7487.7998046875,7587.2001953125,163900,7832.152998046875,8162.814252929687,-0.007079766557687717
2016-01-13,7562.39990234375,7590.9501953125,7425.7998046875,7557.89990234375,215200,7819.9769921875,8157.453000488281,0.006937152844914696
2016-01-14,7536.7998046875,7604.7998046875,7443.7998046875,7467.39990234375,200800,7808.47798828125,8152.282497558594,-0.003385181686611949
2016-01-15,7437.7998046875,7566.5,7427.2998046875,7561.64990234375,197500,7795.91798828125,8146.716994628906,-0.013135548583687595
2016-01-18,7351.0,7463.64990234375,7336.39990234375,7420.35009765625,233600,7781.9219921875,8140.757243652344,-0.01167009155487031
2016-01-19,7435.10009765625,7462.75,7364.14990234375,7381.7998046875,188300,7769.409990234375,8135.278745117187,0.011440633608522655
2016-01-20,7309.2998046875,7470.89990234375,7241.5,7357.0,225600,7754.791982421875,8130.1144921875,-0.01691978471256972
2016-01-21,7276.7998046875,7398.7001953125,7250.0,7376.64990234375,240700,7741.218974609375,8124.791489257813,-0.004446390334017725
2016-01-22,7422.4501953125,7433.39990234375,7327.60009765625,7355.7001953125,229200,7730.581982421875,8119.442241210938,0.020015720445019758
2016-01-25,7436.14990234375,7487.14990234375,7421.2001953125,7468.75,163200,7721.0009765625,8114.167990722656,0.0018457122204607046
2016-01-27,7437.75,7477.89990234375,7419.7001953125,7469.60009765625,187600,7714.088974609375,8108.425490722656,0.00021517824106065397
2016-01-28,7424.64990234375,7468.85009765625,7409.60009765625,7426.5,274500,7707.33697265625,8102.24923828125,-0.001761298464757477
2016-01-29,7563.5498046875,7575.64990234375,7402.7998046875,7413.35009765625,298700,7702.475966796875,8096.76548828125,0.018707939656508632
2016-02-01,7555.9501953125,7600.4501953125,7541.25,7589.5,200400,7696.843974609375,8090.973237304687,-0.0010047675458274563
2016-02-02,7455.5498046875,7576.2998046875,7428.0498046875,7566.64990234375,230200,7691.318974609375,8084.359487304688,-0.013287592960483763
2016-02-03,7361.7998046875,7419.39990234375,7350.2998046875,7392.4501953125,192000,7681.699970703125,8077.26673828125,-0.01257452534768888
2016-02-04,7404.0,7457.0498046875,7365.9501953125,7411.4501953125,222700,7672.648974609375,8070.11673828125,0.005732320415128722
2016-02-05,7489.10009765625,7503.14990234375,7406.64990234375,7418.25,249800,7665.4459765625,8064.028737792969,0.011493800331746407
2016-02-08,7387.25,7512.5498046875,7363.2001953125,7489.7001953125,171500,7656.558974609375,8057.934987792969,-0.013599777854234385
2016-02-09,7298.2001953125,7323.4501953125,7275.14990234375,7303.9501953125,212100,7644.846982421875,8052.185490722656,-0.012054527014450533
2016-02-10,7215.7001953125,7271.85009765625,7177.75,7264.2998046875,246900,7630.306982421875,8046.375241699218,-0.011304156886925099
2016-02-11,6976.35009765625,7208.64990234375,6959.9501953125,7203.60009765625,292300,7611.128984375,8039.108491210937,-0.03317073758299127
2016-02-12,6980.9501953125,7034.7998046875,6869.0,7023.64990234375,333900,7591.649990234375,8032.021743164062,0.0006593845767279838
2016-02-15,7162.9501953125,7182.7998046875,7056.7998046875,7057.35009765625,354200,7576.2819921875,8026.310244140625,0.02607094949942601
2016-02-16,7048.25,7204.64990234375,7037.7001953125,7201.25,253800,7559.963994140625,8020.482495117188,-0.016012982386442
2016-02-17,7108.4501953125,7123.7001953125,6960.64990234375,7058.85009765625,260000,7546.495,8014.596748046875,0.008541154940942874
2016-02-18,7191.75,7215.10009765625,7127.85009765625,7177.39990234375,246700,7535.022001953125,8009.356748046875,0.011718419964794835
2016-02-19,7210.75,7226.85009765625,7145.9501953125,7170.5498046875,192300,7525.202998046875,8004.502998046875,0.0026419160844022294
2016-02-22,7234.5498046875,7252.39990234375,7200.7001953125,7208.85009765625,154400,7517.643994140625,7999.01599609375,0.0033006004489823937
2016-02-23,7109.5498046875,7241.7001953125,7090.7001953125,7240.2998046875,194400,7506.168994140625,7992.93974609375,-0.017278200216274464
2016-02-24,7018.7001953125,7090.7998046875,7009.75,7075.0,199700,7494.333994140625,7987.548247070313,-0.012778531956425754
2016-02-25,6970.60009765625,7034.2001953125,6961.39990234375,7029.85009765625,283100,7480.745,7982.114748535157,-0.006853134671341854
2016-02-26,7029.75,7052.89990234375,6985.10009765625,7039.2998046875,206700,7467.322001953125,7976.3059985351565,0.008485625558068977
2016-02-29,6987.0498046875,7094.60009765625,6825.7998046875,7050.4501953125,473400,7452.045,7969.614997558594,-0.006074212498666354
2016-03-01,7222.2998046875,7235.5,7035.10009765625,7038.25,275100,7439.603994140625,7965.0917456054685,0.03366943224623564
2016-03-02,7368.85009765625,7380.35009765625,7308.14990234375,7321.7001953125,338500,7431.7419921875,7960.758745117188,0.020291361052837242
2016-03-03,7475.60009765625,7483.9501953125,7406.0498046875,7429.5498046875,278600,7424.564990234375,7957.015744628906,0.014486656477644022
2016-03-04,7485.35009765625,7505.89990234375,7444.10009765625,7505.39990234375,281700,7418.549990234375,7953.130747070312,0.0013042431206367056
2016-03-08,7485.2998046875,7527.14990234375,7442.14990234375,7486.39990234375,257000,7410.936982421875,7948.688994140625,-6.71885323921817e-06
2016-03-09,7531.7998046875,7539.0,7424.2998046875,7436.10009765625,245100,7404.351982421875,7944.519741210937,0.006212176026787919
2016-03-10,7486.14990234375,7547.10009765625,7447.39990234375,7545.35009765625,224700,7395.571982421875,7939.834240722656,-0.006060955352974129
2016-03-11,7510.2001953125,7543.9501953125,7460.60009765625,7484.85009765625,198700,7387.196982421875,7935.280241699219,0.0032126384433233124
2016-03-14,7538.75,7583.7001953125,7515.0498046875,7542.60009765625,166900,7380.046982421875,7930.679240722657,0.0038014705260878134
2016-03-15,7460.60009765625,7545.2001953125,7452.7998046875,7535.85009765625,193700,7370.331982421875,7926.130991210937,-0.010366427105786724
2016-03-16,7498.75,7508.0,7405.14990234375,7457.0498046875,195400,7364.480986328125,7921.927993164062,0.005113516586384925
2016-03-17,7512.5498046875,7585.2998046875,7479.39990234375,7557.39990234375,239600,7359.038984375,7917.817744140625,0.0018402806717785491
2016-03-18,7604.35009765625,7613.60009765625,7517.89990234375,7534.64990234375,237400,7356.305986328125,7914.244494628906,0.012219591930221929
2016-03-21,7704.25,7713.5498046875,7617.7001953125,7619.2001953125,196800,7359.024990234375,7910.597492675781,0.013137204502793765
2016-03-22,7714.89990234375,7728.2001953125,7643.7998046875,7695.5498046875,208900,7361.295986328125,7907.004990234375,0.001382341219943628
2016-03-23,7716.5,7726.85009765625,7670.60009765625,7717.4501953125,199600,7364.348984375,7904.405239257812,0.00020740355370829633
2016-03-28,7615.10009765625,7749.39990234375,7587.7001953125,7741.0,242400,7366.444990234375,7901.805239257813,-0.013140659929210097
2016-03-29,7597.0,7652.89990234375,7582.25,7606.5498046875,216800,7367.1369921875,7899.136989746094,-0.0023768693023248355
2016-03-30,7735.2001953125,7741.9501953125,7643.4501953125,7651.10009765625,232600,7371.105,7897.239489746094,0.01819141704784788
2016-03-31,7738.39990234375,7777.60009765625,7702.0,7727.64990234375,380100,7377.117001953125,7895.710739746094,0.00041365536126503066
2016-04-01,7713.0498046875,7740.14990234375,7666.10009765625,7718.0498046875,183900,7384.357998046875,7894.163989257812,-0.0032758836421172832
2016-04-04,7758.7998046875,7764.4501953125,7704.39990234375,7733.14990234375,155500,7390.8319921875,7892.335737304687,0.005931505845093277
2016-04-05,7603.2001953125,7736.2998046875,7588.64990234375,7736.2998046875,203800,7396.71,7890.524987792969,-0.02005459778469787
2016-04-06,7614.35009765625,7638.64990234375,7591.75,7636.0498046875,165600,7403.461005859375,7888.682238769531,0.0014664749128432408
2016-04-07,7546.4501953125,7630.75,7535.85009765625,7630.39990234375,234400,7405.941005859375,7886.344990234375,-0.00891736017820488
2016-04-08,7555.2001953125,7569.35009765625,7526.7001953125,7542.35009765625,143400,7408.32201171875,7883.8844921875,0.0011594855559287076
2016-04-11,7671.39990234375,7678.7998046875,7516.85009765625,7577.7998046875,179800,7412.995009765625,7881.7837426757815,0.015380096361092388
2016-04-12,7708.9501953125,7717.39990234375,7663.35009765625,7669.25,163400,7418.681015625,7879.455493164062,0.004894842329530746
2016-04-13,7850.4501953125,7864.7998046875,7772.2001953125,7777.14990234375,220400,7424.4190234375,7877.582993164063,0.018355287868643932
2016-04-18,7914.7001953125,7920.60009765625,7842.75,7908.14990234375,184600,7431.5940234375,7875.39099609375,0.008184244011682829
2016-04-20,7914.75,7950.39990234375,7877.5498046875,7950.0498046875,205300,7440.77802734375,7873.056997070313,6.292681500319475e-06
2016-04-21,7912.0498046875,7978.4501953125,7884.10009765625,7953.64990234375,223700,7451.78302734375,7870.812998046875,-0.0003411598992387743
2016-04-22,7899.2998046875,7923.35009765625,7873.35009765625,7891.7998046875,183300,7461.6890234375,7868.3194970703125,-0.0016114660947212922
2016-04-25,7855.0498046875,7911.0,7827.0,7894.7998046875,146300,7469.008017578125,7865.689248046875,-0.005601762319964343
2016-04-26,7962.64990234375,7974.5,7822.5498046875,7828.14990234375,202400,7480.516015625,7863.910495605469,0.013698206928241197
2016-04-27,7979.89990234375,7991.0,7940.5498046875,7942.0,206800,7494.150009765625,7861.967495117187,0.0021663642394880167
2016-04-28,7847.25,7992.0,7834.4501953125,7967.39990234375,292500,7506.781005859375,7858.93849609375,-0.016623003291656557
2016-04-29,7849.7998046875,7889.0498046875,7788.7001953125,7844.25,243700,7524.25,7855.962993164063,0.00032492971263820003
2016-05-02,7805.89990234375,7829.7998046875,7777.2998046875,7822.7001953125,146300,7540.748994140625,7852.567990722656,-0.005592486870497626
2016-05-03,7747.0,7890.25,7735.14990234375,7824.7998046875,186500,7552.429990234375,7848.692238769531,-0.0075455620851691
2016-05-04,7706.5498046875,7749.0,7697.25,7724.14990234375,199700,7565.595986328125,7844.6709887695315,-0.0052214012278947175
2016-05-05,7735.5,7777.5498046875,7706.85009765625,7731.0,185100,7578.136982421875,7841.533239746093,0.003756570196288278
2016-05-06,7733.4501953125,7738.89990234375,7678.35009765625,7717.64990234375,163600,7588.970986328125,7838.557741699219,-0.00026498670900398924
2016-05-09,7866.0498046875,7873.64990234375,7753.5498046875,7755.25,160600,7602.076982421875,7836.085241699218,0.01714624210748439
2016-05-10,7887.7998046875,7896.89990234375,7837.7001953125,7873.5498046875,162000,7615.141982421875,7833.225988769531,0.002765047328716186
2016-05-11,7848.85009765625,7893.10009765625,7780.89990234375,7804.64990234375,214100,7629.92798828125,7830.199741210938,-0.00493796850778383
2016-05-12,7900.39990234375,7916.0498046875,7849.64990234375,7871.4501953125,152700,7647.561982421875,7827.082741699219,0.006567816182767139
2016-05-13,7814.89990234375,7881.0,7784.2001953125,7881.0,179500,7664.447978515625,7823.1169921875,-0.010822236982540034
2016-05-16,7860.75,7873.89990234375,7772.14990234375,7831.2001953125,205200,7681.067978515625,7819.371494140625,0.005867010227795566
2016-05-17,7890.75,7940.10009765625,7879.7001953125,7896.85009765625,183400,7699.141982421875,7815.807993164062,0.003816429729987636
2016-05-18,7870.14990234375,7882.0498046875,7810.75,7846.75,156400,7712.098984375,7812.511491699219,-0.002610664088489645
2016-05-19,7783.39990234375,7876.2001953125,7766.7998046875,7875.5,170400,7720.38998046875,7808.260991210937,-0.011022661712474568
2016-05-20,7749.7001953125,7812.39990234375,7735.75,7792.2001953125,157000,7725.871982421875,7804.060493164063,-0.0043296897826234915
2016-05-23,7731.0498046875,7820.60009765625,7722.2001953125,7813.9501953125,172000,7730.7859765625,7800.1079931640625,-0.0024065951139995434
2016-05-24,7748.85009765625,7761.5498046875,7715.7998046875,7738.0498046875,147000,7736.056982421875,7797.047243652344,0.002302441895789764
2016-05-25,7934.89990234375,7941.2001953125,7809.2998046875,7811.7998046875,176200,7744.118984375,7795.0367431640625,0.024009988881288802
2016-05-26,8069.64990234375,8083.0,7948.5,7974.4501953125,264300,7755.788984375,7793.509743652344,0.016981940750153468
2016-05-27,8156.64990234375,8164.2001953125,8077.0498046875,8081.9501953125,260900,7768.717978515625,7792.183994140625,0.010781136858828422
2016-05-30,8178.5,8200.0,8150.7998046875,8166.5,247400,7781.512978515625,7790.41224609375,0.0026788078338353394
2016-05-31,8160.10009765625,8213.599609375,8134.2998046875,8209.849609375,471000,7795.502978515625,7788.497497558594,-0.0022497893677019265
2016-06-01,8179.9501953125,8215.349609375,8171.0498046875,8179.2001953125,194400,7809.126982421875,7786.812746582032,0.0024325801667495206
2016-06-02,8218.9501953125,8229.5,8154.75,8156.89990234375,181700,7823.254990234375,7785.067746582031,0.00476775519028827
2016-06-03,8220.7998046875,8262.0,8209.849609375,8246.2001953125,379000,7835.583984375,7783.228493652344,0.00022504204686080165
2016-06-06,8201.0498046875,8234.7001953125,8186.0498046875,8228.75,171600,7845.51998046875,7781.410744628906,-0.002402442641741276
2016-06-07,8266.4501953125,8294.9501953125,8216.400390625,8235.5498046875,241900,7856.550986328125,7780.114997558594,0.007974636440766236
2016-06-08,8273.0498046875,8288.900390625,8252.0498046875,8285.5,174300,7867.681982421875,7779.168498535157,0.0007983607496653278
2016-06-09,8203.599609375,8273.349609375,8184.60009765625,8273.349609375,174900,7879.45197265625,7778.439245605468,-0.0083947512649023
2016-06-10,8170.0498046875,8265.599609375,8162.85009765625,8180.25,182200,7890.91296875,7777.510246582031,-0.004089644337244347
2016-06-13,8110.60009765625,8125.25,8063.89990234375,8102.25,169700,7898.420966796875,7775.470498046875,-0.007276541569812833
2016-06-14,8108.85009765625,8134.9501953125,8069.5,8134.39990234375,145500,7905.829970703125,7773.628249511718,-0.00021576701833758705
2016-06-15,8206.599609375,8213.2001953125,8123.14990234375,8139.39990234375,169800,7915.700966796875,7772.3284985351565,0.012054669964487674
2016-06-16,8140.75,8180.64990234375,8074.4501953125,8180.64990234375,189200,7923.339970703125,7770.556496582031,-0.008023982222768011
2016-06-17,8170.2001953125,8195.25,8135.7998046875,8176.64990234375,166600,7934.679970703125,7769.543747558594,0.003617626792678852
2016-06-20,8238.5,8244.150390625,8107.35009765625,8115.75,168600,7947.16296875,7769.236496582032,0.008359624373303065
2016-06-21,8219.900390625,8257.25,8202.150390625,8255.400390625,137000,7960.63197265625,7771.290998535156,-0.002257645126540031
2016-06-22,8203.7001953125,8238.349609375,8153.25,8213.650390625,136100,7973.60197265625,7772.905998535156,-0.0019708505629796313
2016-06-23,8270.4501953125,8285.599609375,8188.2998046875,8201.150390625,154100,7985.582978515625,7775.298999023437,0.008136572328440339
2016-06-24,8088.60009765625,8100.7001953125,7927.0498046875,8029.10009765625,297600,7993.1759765625,7775.997248535156,-0.021987932139331257
2016-06-27,8094.7001953125,8120.64990234375,8039.35009765625,8039.35009765625,162500,7998.0609765625,7776.460998535156,0.0007541598771854119
2016-06-28,8127.85009765625,8146.35009765625,8086.85009765625,8096.0498046875,170400,8002.323974609375,7777.24375,0.004095260052119798
2016-06-29,8204.0,8212.400390625,8157.64990234375,8173.10009765625,147000,8008.108974609375,7779.334499511719,0.009369009200318468
2016-06-30,8287.75,8308.150390625,8242.099609375,8260.25,279400,8015.622978515625,7782.188249511719,0.010208434909800168
2016-07-01,8328.349609375,8356.75,8308.650390625,8313.0498046875,165500,8024.203974609375,7784.7149975585935,0.00489874928358125
2016-07-04,8370.7001953125,8398.4501953125,8364.7001953125,8376.75,154200,8034.516982421875,7788.293249511718,0.005085111447510116
2016-07-05,8335.9501953125,8381.4501953125,8319.9501953125,8379.2998046875,139000,8041.98298828125,7792.179001464844,-0.0041513850919495665
2016-07-07,8337.900390625,8361.9501953125,8317.7001953125,8342.0,155500,8049.142998046875,7795.427253417969,0.00023394997172565546
2016-07-08,8323.2001953125,8353.2998046875,8287.5498046875,8350.0,137900,8058.662001953125,7797.95025390625,-0.0017630571995113087
2016-07-11,8467.900390625,8475.25,8407.0498046875,8413.349609375,149800,8071.024013671875,7801.349255371094,0.017385163388715874
2016-07-12,8521.0498046875,8526.599609375,8479.2001953125,8502.599609375,183600,8085.32701171875,7805.0080053710935,0.006276575256050743
2016-07-13,8519.5,8550.25,8493.5498046875,8540.4501953125,195500,8100.77701171875,7808.2442553710935,-0.00018187954806314632
2016-07-14,8565.0,8571.400390625,8500.7001953125,8515.75,153900,8117.946015625,7811.923754882812,0.005340689007570898
2016-07-15,8541.400390625,8594.7998046875,8510.0498046875,8565.4501953125,221700,8134.0640234375,7815.135007324218,-0.0027553542761237226
2016-07-18,8508.7001953125,8587.099609375,8494.349609375,8564.0498046875,164300,8149.5690234375,7817.769008789062,-0.003828434895569499
2016-07-19,8528.5498046875,8540.0498046875,8476.7001953125,8514.2998046875,167900,8162.8190234375,7820.526257324219,0.0023328603569714446
2016-07-20,8565.849609375,8569.900390625,8512.5498046875,8515.4501953125,160300,8176.38001953125,7824.295505371094,0.004373522526303297
2016-07-21,8510.099609375,8585.25,8503.4501953125,8582.7001953125,150000,8189.605009765625,7827.616252441407,-0.006508402848794281
2016-07-22,8541.2001953125,8548.9501953125,8489.7998046875,8519.650390625,143200,8202.421015625,7830.979753417969,0.003654550165692383
2016-07-25,8635.650390625,8641.150390625,8517.2001953125,8519.9501953125,150000,8218.836025390625,7835.179504394531,0.011058187743255843
2016-07-26,8590.650390625,8644.900390625,8577.150390625,8633.75,154800,8233.434033203124,7838.916257324218,-0.005210956669673972
2016-07-27,8615.7998046875,8665.0,8572.0498046875,8599.400390625,184100,8247.935029296876,7842.250756835938,0.0029275331807177007
2016-07-28,8666.2998046875,8674.7001953125,8625.25,8636.9501953125,233500,8263.85802734375,7845.827756347656,0.005861324676151858
2016-07-29,8638.5,8670.349609375,8631.150390625,8668.2998046875,157000,8280.960029296875,7848.423757324219,-0.003207805558776422
2016-08-01,8636.5498046875,8711.2998046875,8590.5,8654.2998046875,188400,8298.697021484375,7850.842006835937,-0.00022575624385023918
2016-08-02,8622.900390625,8687.2001953125,8611.400390625,8647.4501953125,169400,8316.534033203125,7853.069509277344,-0.001580424402241265
2016-08-03,8544.849609375,8635.4501953125,8529.599609375,8635.2001953125,163000,8332.4540234375,7855.147006835938,-0.009051569392458547
2016-08-04,8551.099609375,8601.400390625,8518.150390625,8599.9501953125,164700,8344.778017578124,7856.95400390625,0.0007314347572768831
2016-08-05,8683.150390625,8689.400390625,8590.150390625,8600.2001953125,157900,8357.04802734375,7859.651755371094,0.015442549763450941
2016-08-08,8711.349609375,8723.5,8697.599609375,8712.849609375,172600,8368.142021484375,7862.550002441406,0.0032475792173825013
2016-08-09,8678.25,8728.349609375,8638.2001953125,8727.7998046875,200100,8378.137021484376,7865.401752929687,-0.003799596028080332
2016-08-10,8575.2998046875,8690.099609375,8564.599609375,8686.7001953125,173600,8386.441015625,7867.380751953125,-0.011863013316336768
2016-08-11,8592.150390625,8601.150390625,8540.0498046875,8572.7998046875,189200,8394.68501953125,7869.150751953125,0.00196501420606765
2016-08-16,8642.5498046875,8682.349609375,8600.4501953125,8670.25,224800,8403.15701171875,7870.988251953125,0.0058657509204553815
2016-08-17,8624.0498046875,8667.099609375,8603.599609375,8639.7998046875,174100,8411.22201171875,7872.800249023438,-0.0021405719860551065
2016-08-18,8673.25,8690.7001953125,8645.0498046875,8648.849609375,164300,8420.666015625,7874.907998046875,0.0057049989769026865
2016-08-19,8666.900390625,8696.599609375,8647.099609375,8694.2998046875,191900,8428.67501953125,7876.765249023438,-0.0007320911278931863
2016-08-22,8629.150390625,8684.849609375,8614.0,8667.0,152300,8435.79703125,7878.608251953125,-0.0043556517669032235
2016-08-23,8632.599609375,8642.150390625,8580.0,8628.349609375,187500,8444.37703125,7880.606748046875,0.0003997170745508871
2016-08-24,8650.2998046875,8661.0498046875,8620.900390625,8648.5,149600,8453.98203125,7883.00224609375,0.0020503899304304962
