Price,Close,High,Low,Open,Volume,SMA_20,EMA_20,MACD,MACD_Signal,RSI,%K,%D,Upper Band,Lower Band,H-L,H-PC,L-PC,TR,ATR,OBV,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,Short_MA,Long_MA,MA_Crossover
2019-08-09,11109.650390625,11181.4501953125,11062.7998046875,11087.900390625,538100,11230.9,11195.673271642612,-178.53866685058165,11045.587612600599,39.05215420730974,53.13140543593453,34.0733970175543,11750.820417651426,10710.979582348573,118.650390625,149.0,30.349609375,149.0,166.83572823660714,15366500,11032.4501953125,10855.5,10948.25,10862.599609375,10997.349609375,10961.6900390625,11230.9,0
2019-08-13,10925.849609375,11145.900390625,10901.599609375,11139.400390625,624600,11197.775,11169.975779998078,-178.04252399170036,11021.64001195548,33.77900271701948,24.74944828005102,39.490204634270036,11706.094646298021,10689.455353701978,244.30078125,36.25,208.05078125,244.30078125,177.47502790178572,14741900,11109.650390625,11032.4501953125,10855.5,10948.25,10862.599609375,10974.3400390625,11197.775,0
2019-08-14,11029.400390625,11078.150390625,10935.599609375,11003.25,511500,11166.1150390625,11156.587647676832,-167.36437226189992,11023.192087689386,40.644359119431776,42.64002213628664,40.173625284090726,11629.418537959824,10702.811540165178,142.55078125,152.30078125,9.75,152.30078125,179.07149832589286,15253400,10925.849609375,11109.650390625,11032.4501953125,10855.5,10948.25,10990.5701171875,11166.1150390625,0
2019-08-16,11047.7998046875,11068.650390625,10924.2998046875,11043.650390625,470900,11134.130029296875,11146.226900725467,-155.62325314938607,11028.113631089009,42.09200043233143,50.19398149089424,39.1944839690773,11529.173938283197,10739.086120310554,144.3505859375,39.25,105.1005859375,144.3505859375,180.66434151785714,15724300,11029.400390625,10925.849609375,11109.650390625,11032.4501953125,10855.5,11029.030078125,11134.130029296875,0
2019-08-19,11053.900390625,11146.900390625,11037.849609375,11094.7998046875,369500,11106.980029296876,11137.433899763517,-144.1642298593888,11033.270982996208,40.90050409407699,51.348628821638684,48.06087748293985,11437.472951500515,10776.487107093237,109.05078125,99.1005859375,9.9501953125,109.05078125,181.48583984375,16093800,11047.7998046875,11029.400390625,10925.849609375,11109.650390625,11032.4501953125,11033.3201171875,11106.980029296876,0
2019-08-20,11017.0,11076.2998046875,10985.2998046875,11063.900390625,444700,11086.867529296875,11125.964004547945,-136.48708630757756,11030.016786396965,42.87133860343195,48.34487106409634,49.962493792209756,11384.689476517964,10789.045582075785,91.0,22.3994140625,68.6005859375,91.0,176.66085379464286,15649100,11053.900390625,11047.7998046875,11029.400390625,10925.849609375,11109.650390625,11014.7900390625,11086.867529296875,0
2019-08-21,10918.7001953125,11034.2001953125,10906.650390625,11018.150390625,557900,11065.492529296875,11106.224594144569,-136.75840171860546,11007.753468180073,43.067456059625215,34.12320070123377,44.60556686232294,11345.794656230919,10785.19040236283,127.5498046875,17.2001953125,110.349609375,127.5498046875,171.85728236607142,15091200,11017.0,11053.900390625,11047.7998046875,11029.400390625,10925.849609375,11013.36015625,11065.492529296875,0
2019-08-22,10741.349609375,10908.25,10718.2998046875,10905.2998046875,668200,11036.00751953125,11071.474595595088,-149.56009555737546,10954.47269641906,36.019463788856164,4.97674300919737,29.148271591509157,11322.681639022103,10749.333400040396,189.9501953125,10.4501953125,200.400390625,200.400390625,175.75020926339286,14423000,10918.7001953125,11017.0,11053.900390625,11047.7998046875,11029.400390625,10955.75,11036.00751953125,0
2019-08-23,10829.349609375,10862.5498046875,10637.150390625,10699.599609375,667100,11013.910009765625,11048.415073097936,-150.86558109421821,10929.448079010248,44.192588063985205,35.311278287220354,24.803740665883833,11292.229695266455,10735.590324264795,225.3994140625,121.2001953125,104.19921875,225.3994140625,174.92159598214286,15090100,10741.349609375,10918.7001953125,11017.0,11053.900390625,11047.7998046875,10912.0599609375,11013.910009765625,0
2019-08-26,11057.849609375,11070.2998046875,10756.5498046875,11000.2998046875,684100,11004.194970703125,11049.313600362419,-131.94121128867846,10955.128385083199,52.00569800569801,77.29181879672673,39.193280031048154,11260.167150323932,10748.222791082319,313.75,240.9501953125,72.7998046875,313.75,180.81801060267858,15774200,10829.349609375,10741.349609375,10918.7001953125,11017.0,11053.900390625,10912.8498046875,11004.194970703125,0
2019-08-27,11105.349609375,11141.75,11049.5,11106.5498046875,685600,10995.2474609375,11054.650363125522,-111.82164849187575,10985.172629941559,58.54180182755853,86.0186269989217,66.20724136095627,11220.683052765029,10769.811869109972,92.25,83.900390625,8.349609375,92.25,172.06801060267858,16459800,11057.849609375,10829.349609375,10741.349609375,10918.7001953125,11017.0,10930.5197265625,10995.2474609375,0
2019-08-28,11046.099609375,11129.650390625,10987.650390625,11101.2998046875,550000,10988.092431640625,11053.836005625473,-99.51063321242145,10997.358025828249,53.50827928421271,75.1330820309206,79.48117594218968,11196.01201009237,10780.17285318888,142.0,24.30078125,117.69921875,142.0,167.58586774553572,15909800,11105.349609375,11057.849609375,10829.349609375,10741.349609375,10918.7001953125,10955.999609375,10988.092431640625,0
2019-08-29,10948.2998046875,11021.099609375,10922.400390625,10996.0498046875,649900,10981.23740234375,11043.784938869476,-96.53292038208019,10987.546381600101,53.315219931997994,57.16507913155341,72.77226272046524,11184.639986546543,10777.834818140956,98.69921875,25.0,123.69921875,123.69921875,166.43938337053572,15259900,11046.099609375,11105.349609375,11057.849609375,10829.349609375,10741.349609375,10997.3896484375,10981.23740234375,1
2019-08-30,11023.25,11042.599609375,10874.7998046875,10987.7998046875,628200,10976.49990234375,11041.829230405718,-87.12093126919535,10994.687105280082,49.645492551241965,70.93509974648478,67.74442030298626,11170.69572082869,10782.304083858811,167.7998046875,94.2998046875,73.5,167.7998046875,163.06082589285714,15888100,10948.2998046875,11046.099609375,11105.349609375,11057.849609375,10829.349609375,11036.1697265625,10976.49990234375,1
2019-09-03,10797.900390625,10967.5,10772.7001953125,10960.9501953125,483000,10967.394921875,11018.597912331363,-96.7306416150077,10955.329762349065,39.21841332027424,31.535066208925944,53.21174836232138,11177.33706785149,10757.452775898511,194.7998046875,55.75,250.5498046875,250.5498046875,170.31438337053572,15405100,11023.25,10948.2998046875,11046.099609375,11105.349609375,11057.849609375,10984.1798828125,10967.394921875,1
2019-09-04,10844.650390625,10858.75,10746.349609375,10790.400390625,508800,10959.7599609375,11002.031481692662,-99.4279287336376,10933.193888004253,46.89771735156069,40.706228543403626,47.725464832938115,11176.123534678787,10743.396387196211,112.400390625,60.849609375,51.55078125,112.400390625,160.89292689732142,15913900,10797.900390625,11023.25,10948.2998046875,11046.099609375,11105.349609375,10932.0400390625,10959.7599609375,0
2019-09-05,10847.900390625,10920.099609375,10816.0,10860.9501953125,595700,10959.025,10987.352330162408,-100.14884680397518,10916.135188528402,42.49007194105069,41.34379597842079,37.86169691025012,11176.872995003341,10741.177004996658,104.099609375,75.44921875,28.650390625,104.099609375,157.44998604910714,16509600,10844.650390625,10797.900390625,11023.25,10948.2998046875,11046.099609375,10892.4001953125,10959.025,0
2019-09-06,10946.2001953125,10957.0498046875,10867.4501953125,10883.7998046875,497200,10958.922509765625,10983.43307922432,-91.73079139336733,10922.148189885223,46.056836615575875,60.62772038989701,47.55924830390714,11176.793776588585,10741.051242942665,89.599609375,109.1494140625,19.5498046875,109.1494140625,154.93561662946428,17006800,10847.900390625,10844.650390625,10797.900390625,11023.25,10948.2998046875,10891.9802734375,10958.922509765625,0
2019-09-09,11003.0498046875,11028.849609375,10889.7998046875,10936.7001953125,412500,10966.3,10985.301338792242,-79.55507211704207,10938.32851284568,48.10124366698342,72.5128215052931,58.161445957870306,11179.365311309482,10753.234688690516,139.0498046875,82.6494140625,56.400390625,139.0498046875,157.07840401785714,17419300,10946.2001953125,10847.900390625,10844.650390625,10797.900390625,11023.25,10887.940234375,10966.3,0
2019-09-11,11035.7001953125,11054.7998046875,11011.650390625,11028.5,687100,10966.4625,10990.10122988941,-66.50449084365937,10957.802849339045,50.70048689124876,78.98337558785393,70.70797249434803,11179.745084153765,10753.179915846235,43.1494140625,51.75,8.6005859375,51.75,154.27483258928572,18106400,11003.0498046875,10946.2001953125,10847.900390625,10844.650390625,10797.900390625,10935.5001953125,10966.4625,0
2019-09-12,10982.7998046875,11081.75,10964.9501953125,11058.2998046875,551400,10960.119970703125,10989.405856060655,-59.74176470105158,10962.802240408737,52.48563634077734,68.49973873159026,73.33197860824576,11162.752394089799,10757.48754731645,116.7998046875,46.0498046875,70.75,116.7998046875,153.50697544642858,17555000,11035.7001953125,11003.0498046875,10946.2001953125,10847.900390625,10844.650390625,10963.130078125,10960.119970703125,1
2019-09-13,11075.900390625,11084.4501953125,10945.75,10986.7998046875,624300,10967.622509765624,10997.643430781069,-46.33568733845459,10985.42187045199,63.88004284994255,86.95012676356177,78.14441369433531,11175.943823534792,10759.301195996457,138.7001953125,101.650390625,37.0498046875,138.7001953125,149.09981863839286,18179300,10982.7998046875,11035.7001953125,11003.0498046875,10946.2001953125,10847.900390625,11008.730078125,10967.622509765624,1
2019-09-16,11003.5,11052.7001953125,10968.2001953125,10994.849609375,434500,10966.327490234375,10998.20119927811,-41.0798380889737,10989.037496361592,57.32000656760529,65.03544172491293,73.49510240668832,11173.349763452678,10759.305217016072,84.5,23.2001953125,107.7001953125,107.7001953125,140.69273158482142,17744800,11075.900390625,10982.7998046875,11035.7001953125,11003.0498046875,10946.2001953125,11020.1900390625,10966.327490234375,1
2019-09-17,10817.599609375,11000.099609375,10796.5,11000.099609375,482000,10954.81748046875,10981.001047858766,-51.323521967995475,10954.749918964275,39.52658117052853,18.019709056780854,56.668425848418515,11168.264967251911,10741.369993685588,203.599609375,3.400390625,207.0,207.0,133.06773158482142,17262800,11003.5,11075.900390625,10982.7998046875,11035.7001953125,11003.0498046875,10983.1,10954.81748046875,1
2019-09-18,10840.650390625,10885.150390625,10804.849609375,10872.7998046875,519200,10944.15498046875,10967.634318598408,-56.92550801887592,10931.93001329642,38.209409435186814,24.602292993630574,35.88581459177478,11158.066971156552,10730.242989780947,80.30078125,67.55078125,12.75,80.30078125,132.21421595982142,17782000,10817.599609375,11003.5,11075.900390625,10982.7998046875,11035.7001953125,10944.0900390625,10944.15498046875,0
2019-09-19,10704.7998046875,10845.2001953125,10670.25,10845.2001953125,642600,10928.544970703126,10942.602460130702,-71.50288846949115,10886.503971574637,35.768531315331046,8.341329887938208,16.987777312783212,11164.503561657777,10692.586379748474,174.9501953125,4.5498046875,170.400390625,174.9501953125,134.56780133928572,17139400,10840.650390625,10817.599609375,11003.5,11075.900390625,10982.7998046875,10888.4900390625,10928.544970703126,0
2019-09-20,11274.2001953125,11381.900390625,10691.0,10746.7998046875,1356800,10946.319970703125,10974.183196814683,-36.68681192402619,10964.04321632221,59.75339022679448,84.86613697803027,39.26991995319968,11228.23999342792,10664.39994797833,690.900390625,677.1005859375,13.7998046875,690.900390625,175.08217075892858,18496200,10704.7998046875,10840.650390625,10817.599609375,11003.5,11075.900390625,10928.15,10946.319970703125,0
2019-09-23,11600.2001953125,11694.849609375,11471.349609375,11542.7001953125,882800,10989.2625,11033.803863338286,17.014522257451972,11091.274612120269,65.0110398272248,90.76230234752524,61.323256404497904,11380.263927895205,10598.261072104797,223.5,420.6494140625,197.1494140625,420.6494140625,193.14285714285714,19379000,11274.2001953125,10704.7998046875,10840.650390625,10817.599609375,11003.5,11047.4900390625,10989.2625,1
2019-09-24,11588.2001953125,11655.0498046875,11539.2001953125,11590.7001953125,651700,11027.205029296874,11086.603514002498,57.93705448217224,11190.659728758716,73.12977841037382,89.5911131444257,88.40651748999375,11492.99277712239,10561.417281471358,115.849609375,54.849609375,61.0,115.849609375,183.52141462053572,18727300,11600.2001953125,11274.2001953125,10704.7998046875,10840.650390625,10817.599609375,11201.61015625,11027.205029296874,1
2019-09-25,11440.2001953125,11564.9501953125,11416.099609375,11564.849609375,629100,11046.32255859375,11120.279388412975,77.53234833934766,11240.567822069474,66.45480374618542,75.14644630619811,85.16662059938302,11547.451366901663,10545.193750285838,148.8505859375,23.25,172.1005859375,172.1005859375,187.78571428571428,18098200,11588.2001953125,11600.2001953125,11274.2001953125,10704.7998046875,10840.650390625,11321.5201171875,11046.32255859375,1
2019-09-26,11571.2001953125,11610.849609375,11466.349609375,11469.849609375,844500,11069.615087890625,11163.224227165312,102.45136947144783,11306.69429671808,68.66673286620653,87.9319284400347,84.2231626302195,11622.88848453894,10516.341691242309,144.5,170.6494140625,26.1494140625,170.6494140625,192.53927176339286,18942700,11440.2001953125,11588.2001953125,11600.2001953125,11274.2001953125,10704.7998046875,11494.8001953125,11069.615087890625,1
2019-09-27,11512.400390625,11593.599609375,11499.75,11556.349609375,650000,11092.930126953124,11196.47909987576,116.11669939222156,11347.835515499464,64.91646569276438,82.19312040717125,81.75716505113468,11680.281616803903,10505.578637102346,93.849609375,22.3994140625,71.4501953125,93.849609375,191.44642857142858,18292700,11571.2001953125,11440.2001953125,11588.2001953125,11600.2001953125,11274.2001953125,11542.440234375,11092.930126953124,1
2019-09-30,11474.4501953125,11508.25,11390.7998046875,11491.150390625,756800,11119.237646484375,11222.952537536401,122.47252122097598,11373.158451462072,62.543890650174106,78.4892154900447,82.87142144575022,11726.121202601711,10512.354090367038,117.4501953125,4.150390625,121.6005859375,121.6005859375,190.20005580357142,17535900,11512.400390625,11571.2001953125,11440.2001953125,11588.2001953125,11600.2001953125,11517.290234375,11119.237646484375,1
2019-10-01,11359.900390625,11554.2001953125,11247.900390625,11515.400390625,1305400,11136.070166015625,11235.995190211504,116.91857930295373,11370.506839294658,58.26660325254674,67.30925761778134,75.99719783833243,11750.373296163669,10521.76703586758,306.2998046875,79.75,226.5498046875,306.2998046875,208.38218470982142,16230500,11474.4501953125,11512.400390625,11571.2001953125,11440.2001953125,11588.2001953125,11471.6302734375,11136.070166015625,1
2019-10-03,11314.0,11370.400390625,11257.349609375,11322.25,1017500,11161.875146484375,11243.42421971517,107.5732252227026,11359.205471435725,58.47534757399176,62.82942079127708,69.54263129970104,11759.498841342447,10564.251451626304,113.05078125,10.5,102.55078125,113.05078125,208.11439732142858,15213000,11359.900390625,11474.4501953125,11512.400390625,11571.2001953125,11440.2001953125,11446.390234375,11161.875146484375,1
2019-10-04,11174.75,11400.2998046875,11158.349609375,11388.4501953125,928500,11178.380126953125,11236.883817837535,87.91719880401433,11322.314377148581,52.47117507643842,49.23874608030957,59.79247482978932,11757.047891215441,10599.712362690809,241.9501953125,86.2998046875,155.650390625,241.9501953125,215.48939732142858,14284500,11314.0,11359.900390625,11474.4501953125,11512.400390625,11571.2001953125,11367.1001953125,11178.380126953125,1
2019-10-07,11126.400390625,11233.849609375,11112.650390625,11196.2001953125,733200,11192.305126953124,11226.361586674437,67.65832381012297,11283.131579843866,53.109824624177016,44.51986770746957,52.19601152635207,11750.530649384957,10634.079604521292,121.19921875,59.099609375,62.099609375,121.19921875,216.45361328125,13551300,11174.75,11314.0,11359.900390625,11474.4501953125,11512.400390625,11289.9001953125,11192.305126953124,1
2019-10-09,11313.2998046875,11321.599609375,11090.150390625,11152.9501953125,741100,11210.660107421874,11234.641416961394,65.92430579072061,11289.165224812594,62.536670471817274,62.761082358772,52.17323204885039,11758.864584160048,10662.4556306837,231.44921875,195.19921875,36.25,231.44921875,218.19998604910714,14292400,11126.400390625,11174.75,11314.0,11359.900390625,11474.4501953125,11257.6701171875,11210.660107421874,1
2019-10-10,11234.5498046875,11293.349609375,11208.5498046875,11280.5,562000,11222.235107421875,11234.632691982928,57.532419242292235,11278.242140787575,59.68906814125492,55.075153213431314,54.118701093224296,11761.68858755542,10682.78162728833,84.7998046875,19.9501953125,104.75,104.75,219.94635881696428,13730400,11313.2998046875,11126.400390625,11174.75,11314.0,11359.900390625,11232.6,11222.235107421875,1
2019-10-11,11305.0498046875,11362.900390625,11189.400390625,11257.7001953125,737800,11235.702587890624,11241.339083669078,55.92587087253014,11283.603673567563,65.25529568155126,61.169501781228895,59.66857911781074,11768.96135037257,10702.443825408678,173.5,128.3505859375,45.1494140625,173.5,219.8427734375,14468200,11234.5498046875,11313.2998046875,11126.400390625,11174.75,11314.0,11230.8099609375,11235.702587890624,0
2019-10-14,11341.150390625,11420.4501953125,11290.0498046875,11335.900390625,587600,11253.6201171875,11250.844922426784,56.909666089266466,11295.11301697905,52.33430509504129,41.508239504402376,52.58429816635419,11775.049726123201,10732.190508251799,130.400390625,115.400390625,15.0,130.400390625,179.80705915178572,15055800,11305.0498046875,11234.5498046875,11313.2998046875,11126.400390625,11174.75,11264.0900390625,11253.6201171875,1
2019-10-15,11428.2998046875,11462.349609375,11342.099609375,11360.849609375,527400,11271.240087890625,11267.745387403997,63.983992624867824,11321.750374520741,42.80871389772233,59.86011060459118,54.17928396340748,11791.197859611115,10751.282316170134,120.25,121.19921875,0.94921875,121.19921875,158.41775948660714,15583200,11341.150390625,11305.0498046875,11234.5498046875,11313.2998046875,11126.400390625,11324.469921875,11271.240087890625,1
2019-10-16,11464.0,11481.0498046875,11411.099609375,11464.9501953125,533500,11294.265087890624,11286.436302889331,71.64527266914592,11350.200299616594,44.90523197075999,71.79761288531797,57.721987664770516,11805.004493545703,10783.525682235546,69.9501953125,52.75,17.2001953125,69.9501953125,155.13922991071428,16116700,11428.2998046875,11341.150390625,11305.0498046875,11234.5498046875,11313.2998046875,11354.6099609375,11294.265087890624,1
2019-10-17,11586.349609375,11599.099609375,11439.650390625,11466.2998046875,797600,11332.702587890624,11314.999474935586,86.59131250959763,11397.430161568276,56.12401146750886,95.29478840801507,75.65083729930808,11806.792203776089,10858.61297200516,159.44921875,135.099609375,24.349609375,159.44921875,154.23556082589286,16914300,11464.0,11428.2998046875,11341.150390625,11305.0498046875,11234.5498046875,11424.969921875,11332.702587890624,1
2019-10-18,11661.849609375,11684.7001953125,11553.150390625,11580.2998046875,853400,11373.762548828125,11348.032821072673,103.33716922209533,11450.314051129622,53.98371750689881,96.15665739735455,87.7496862302292,11809.076970597967,10938.448127058282,131.5498046875,98.3505859375,33.19921875,131.5498046875,151.44273158482142,17767700,11586.349609375,11464.0,11428.2998046875,11341.150390625,11305.0498046875,11496.3298828125,11373.762548828125,1
2019-10-22,11588.349609375,11714.349609375,11573.650390625,11657.150390625,867600,11417.9400390625,11370.920134244323,109.41626300855751,11477.921162778699,53.295122141363336,79.81413686285553,90.42186088940838,11729.006797235657,11106.873280889342,140.69921875,52.5,88.19921875,140.69921875,154.78913225446428,16900100,11661.849609375,11586.349609375,11464.0,11428.2998046875,11341.150390625,11545.7697265625,11417.9400390625,1
2019-10-23,11604.099609375,11651.599609375,11554.400390625,11596.2001953125,664200,11434.435009765624,11393.127703304388,114.18858705198545,11503.15685209796,55.735435792202175,82.33736975499859,86.1027213384029,11748.382564876154,11120.487454655095,97.19921875,63.25,33.94921875,97.19921875,153.04617745535714,17564300,11588.349609375,11661.849609375,11586.349609375,11464.0,11428.2998046875,11580.9296875,11434.435009765624,1
2019-10-24,11582.599609375,11679.599609375,11534.650390625,11661.650390625,700500,11433.55498046875,11411.172646739686,114.91119321647238,11519.04540355337,60.73560482519405,78.89295660064457,80.34815440616623,11745.639224414506,11121.470736522995,144.94921875,75.5,69.44921875,144.94921875,141.52113560267858,16863800,11604.099609375,11588.349609375,11661.849609375,11586.349609375,11464.0,11604.649609375,11433.55498046875,1
2019-10-25,11583.900390625,11646.900390625,11490.75,11646.150390625,812000,11433.339990234375,11427.622908062096,114.27157440555311,11532.016400967697,63.59563252271202,79.10134860289746,80.11055831951354,11744.981284785841,11121.69869568291,156.150390625,64.30078125,91.849609375,156.150390625,144.59967912946428,17675800,11582.599609375,11604.099609375,11588.349609375,11661.849609375,11586.349609375,11604.159765625,11433.339990234375,1
2019-10-29,11786.849609375,11809.400390625,11627.349609375,11643.9501953125,951700,11450.6724609375,11461.8349748538,128.65788966018408,11582.983042649159,78.97379004298988,96.86468109141467,84.95299543165224,11800.178911696095,11101.166010178904,182.05078125,225.5,43.44921875,225.5,143.42466517857142,18627500,11583.900390625,11582.599609375,11604.099609375,11588.349609375,11661.849609375,11629.159765625,11450.6724609375,1
2019-10-30,11844.099609375,11883.9501953125,11784.4501953125,11883.900390625,725200,11464.317431640626,11498.241130522487,143.02998406583356,11635.206355994327,83.68849723679917,94.97976873990436,90.31526614473883,11852.774402824985,11075.860460456266,99.5,97.1005859375,2.3994140625,99.5,141.87472098214286,19352700,11786.849609375,11583.900390625,11582.599609375,11604.099609375,11588.349609375,11680.309765625,11464.317431640626,1
2019-10-31,11877.4501953125,11945.0,11855.099609375,11890.4501953125,1414800,11482.569921875,11534.356279550108,155.32064626395186,11683.655123857963,80.94115882724711,91.06010592787702,94.30151858639867,11912.618396296333,11052.521447453666,89.900390625,100.900390625,11.0,100.900390625,132.5498046875,20767500,11844.099609375,11786.849609375,11583.900390625,11582.599609375,11604.099609375,11734.9798828125,11482.569921875,1
2019-11-01,11890.599609375,11918.2998046875,11843.349609375,11886.599609375,855300,11503.377392578124,11568.284215723907,164.22900271175058,11725.044020961372,88.77134661888024,92.80036808515588,92.94674758431243,11970.448064195269,11036.30672096098,74.9501953125,40.849609375,34.1005859375,74.9501953125,130.42124720982142,21622800,11877.4501953125,11844.099609375,11786.849609375,11583.900390625,11582.599609375,11796.5798828125,11503.377392578124,1
2019-11-04,11941.2998046875,11989.150390625,11905.349609375,11928.900390625,823100,11532.44736328125,11603.809509910916,173.38138869764043,11768.295177706597,88.50226928895613,93.1554075479236,92.33862718698549,12033.083891451635,11031.810835110864,83.80078125,98.55078125,14.75,98.55078125,125.06773158482143,22445900,11890.599609375,11877.4501953125,11844.099609375,11786.849609375,11583.900390625,11868.059765625,11532.44736328125,1
2019-11-05,11917.2001953125,11978.9501953125,11861.900390625,11974.599609375,632000,11562.607373046874,11633.656241853923,176.65372923561335,11798.076181227778,85.37307310824895,88.88028615412479,91.61202059573475,12080.223040427129,11044.99170566662,117.0498046875,37.650390625,79.3994140625,117.0498046875,124.11411830357143,21813900,11941.2998046875,11890.599609375,11877.4501953125,11844.099609375,11786.849609375,11894.1298828125,11562.607373046874,1
2019-11-06,11966.0498046875,12002.900390625,11850.25,11911.5,603400,11602.17236328125,11665.312771647597,181.1012158267822,11831.670905919722,84.65110776619362,93.77314341159465,91.93627903788102,12115.914687712993,11088.430038849507,152.650390625,85.7001953125,66.9501953125,152.650390625,126.36063058035714,22417300,11917.2001953125,11941.2998046875,11890.599609375,11877.4501953125,11844.099609375,11918.519921875,11602.17236328125,1
2019-11-07,12012.0498046875,12021.400390625,11946.849609375,12021.099609375,563000,11646.454833984375,11698.335346222826,186.1913980184181,11867.746685673279,84.85217713157931,98.39267968414266,93.68203641662069,12139.798930482759,11153.110737485991,74.55078125,55.3505859375,19.2001953125,74.55078125,126.68924386160714,22980300,11966.0498046875,11917.2001953125,11941.2998046875,11890.599609375,11877.4501953125,11945.43984375,11646.454833984375,1
2019-11-08,11908.150390625,12034.150390625,11888.75,11987.150390625,789300,11676.19736328125,11718.317731403986,179.7693208585224,11875.827426663625,70.9560609799218,76.81267769147549,89.65950026240426,12156.52506242922,11195.869664133279,145.400390625,22.1005859375,123.2998046875,145.400390625,125.68575613839286,22191000,12012.0498046875,11966.0498046875,11917.2001953125,11941.2998046875,11890.599609375,11948.95,11676.19736328125,1
2019-11-11,11913.4501953125,11932.650390625,11853.9501953125,11879.2001953125,549000,11710.1423828125,11736.90177558575,173.1119021372815,11883.3519803934,68.03333421993138,77.78798149672383,84.33111295744733,12153.594361219519,11266.690404405483,78.7001953125,24.5,54.2001953125,78.7001953125,121.91078404017857,22740000,11908.150390625,12012.0498046875,11966.0498046875,11917.2001953125,11941.2998046875,11943.380078125,11710.1423828125,1
2019-11-13,11840.4501953125,11946.7998046875,11823.2001953125,11908.2998046875,659000,11736.91240234375,11746.76352984544,160.09982875582864,11874.771623377219,68.08213171501859,64.35405666718185,72.98490528512706,12140.22325847799,11333.601546209511,123.599609375,33.349609375,90.25,123.599609375,120.68938337053571,22081000,11913.4501953125,11908.150390625,12012.0498046875,11966.0498046875,11917.2001953125,11928.030078125,11736.91240234375,1
2019-11-14,11872.099609375,11895.650390625,11802.650390625,11858.75,559500,11763.45986328125,11758.700299324446,150.60542447898297,11874.237220576775,68.7938803741902,70.17838337149244,70.7734738451327,12124.798304748792,11402.121421813708,93.0,55.2001953125,37.7998046875,93.0,120.38943917410714,22640500,11840.4501953125,11913.4501953125,11908.150390625,12012.0498046875,11966.0498046875,11909.2400390625,11763.45986328125,1
2019-11-15,11895.4501953125,11973.650390625,11879.25,11904.2001953125,580200,11786.8173828125,11771.724098942357,143.31321232001392,11878.479815523922,71.88229588595706,74.47550688122033,69.66931563996486,12115.887424178041,11457.747341446959,94.400390625,101.55078125,7.150390625,101.55078125,117.28955078125,23220700,11872.099609375,11840.4501953125,11913.4501953125,11908.150390625,12012.0498046875,11885.9201171875,11786.8173828125,1
2019-11-18,11884.5,11946.2001953125,11867.599609375,11915.150390625,514400,11807.8423828125,11782.464660947848,135.09322183070435,11879.683852419137,70.74537058254234,63.21285564763157,69.28891530011478,12101.943513340653,11513.741252284346,78.6005859375,50.75,27.8505859375,78.6005859375,111.75027901785714,22706300,11895.4501953125,11872.099609375,11840.4501953125,11913.4501953125,11908.150390625,11881.1900390625,11807.8423828125,1
2019-11-19,11940.099609375,11958.849609375,11881.75,11919.4501953125,613900,11825.5298828125,11797.477513179005,131.5488309207849,11891.76700381031,63.276480541455165,62.33451834817535,66.67429362567574,12105.766428876968,11545.293336748031,77.099609375,74.349609375,2.75,77.099609375,101.15025111607143,23320200,11884.5,11895.4501953125,11872.099609375,11840.4501953125,11913.4501953125,11886.519921875,11825.5298828125,1
2019-11-20,11999.099609375,12038.599609375,11966.0498046875,12004.75,646700,11842.3923828125,11816.679617578624,131.9793072059383,11913.233524923247,63.38749510789619,83.25910964687185,69.60216121422626,12121.744195804684,11563.040569820318,72.5498046875,98.5,25.9501953125,98.5,101.07882254464286,23966900,11940.099609375,11884.5,11895.4501953125,11872.099609375,11840.4501953125,11918.2498046875,11842.3923828125,1
2019-11-21,11968.400390625,12028.2001953125,11956.900390625,12025.650390625,557700,11861.394921875,11831.129215011611,128.36359673469087,11924.266898063599,57.89159719833174,70.24816648179726,71.94726482561482,12118.83011586011,11603.959727889891,71.2998046875,29.1005859375,42.19921875,71.2998046875,98.96449497767857,23409200,11999.099609375,11940.099609375,11884.5,11895.4501953125,11872.099609375,11937.5099609375,11861.394921875,1
2019-11-22,11914.400390625,11968.099609375,11883.5,11967.2998046875,486800,11876.9099609375,11839.059803165268,119.76024982149647,11922.29359657588,51.928445280009115,47.361885999039785,66.95638737590296,12104.755961041421,11649.06396083358,84.599609375,0.30078125,84.900390625,84.900390625,99.67522321428571,22922400,11968.400390625,11999.099609375,11940.099609375,11884.5,11895.4501953125,11941.3,11876.9099609375,1
2019-11-25,12073.75,12084.5,11919.75,11922.4501953125,534300,11901.46748046875,11861.41125048286,124.36659643712483,11952.584877260704,59.12509335073638,96.18590920745356,71.26532056276353,12099.69994979742,11703.23501114008,164.75,170.099609375,5.349609375,170.099609375,104.78585379464286,23456700,11914.400390625,11968.400390625,11999.099609375,11940.099609375,11884.5,11979.15,11901.46748046875,1
2019-11-26,12037.7001953125,12132.4501953125,12006.349609375,12110.2001953125,1201300,11924.157470703125,11878.200673799969,123.68250641518534,11969.607940871063,58.16730694385242,71.27044993559657,71.60608171402997,12064.885139333994,11783.429802072256,126.1005859375,58.7001953125,67.400390625,126.1005859375,105.43233816964286,22255400,12073.75,11914.400390625,11968.400390625,11999.099609375,11940.099609375,11998.6701171875,11924.157470703125,1
