Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,EMA_20,SMA_50,EMA_50,SMA_100,EMA_100,SMA_150,EMA_150,SMA_200,EMA_200,RSI,MACD
2014-12-02,8535.4501953125,8560.2001953125,8504.650390625,8524.7001953125,8524.7001953125,137400,8429.382568359375,8406.54759729826,8159.838037109375,8213.606459597773,7977.5515234375,7959.668308632641,7727.400013020833,7723.013560460982,7393.12576171875,7515.466573183927,62.8451842757074,114.91847781962133
2014-12-03,8528.7001953125,8546.9501953125,8508.349609375,8537.650390625,8537.650390625,153200,8440.057568359374,8419.033577615093,8168.481044921875,8226.314064736096,7986.581025390625,7971.113498375063,7739.121682942708,7733.803452251234,7405.445512695313,7525.637556442048,66.71314350449882,111.4270693255803
2014-12-04,8582.400390625,8626.9501953125,8526.400390625,8564.400390625,8564.400390625,143500,8451.36259765625,8432.87803599699,8178.929052734375,8239.572352025856,7994.973530273437,7982.861753667141,7750.766686197917,7744.804736203205,7417.820014648438,7535.9735050408835,66.3818520528655,109.5557143023234
2014-12-05,8584.25,8588.349609375,8523.900390625,8538.2998046875,8538.2998046875,143300,8461.427587890625,8442.918204443706,8191.03705078125,8251.287154091018,8003.208530273438,7993.860526954672,7762.253017578125,7755.31460465995,7430.502514648438,7545.946901057268,60.384211389810304,104.75895676712207
2014-12-08,8538.650390625,8546.349609375,8432.25,8438.25,8438.25,163800,8466.127587890625,8442.473613544305,8200.29205078125,8258.619030401174,8010.075029296875,8002.660318500124,7772.902685546875,7764.360106584984,7442.689265136719,7554.8255388576945,51.00722243638554,91.82579813322263
2014-12-09,8439.2998046875,8444.5,8330.5,8340.7001953125,8340.7001953125,146300,8465.030078125,8432.780907046037,8204.8110546875,8261.837899613383,8015.610532226562,8009.354177446904,7783.289020182292,7771.993750144289,7454.280766601562,7562.6451871806275,46.88159763400243,72.86478289645675
2014-12-10,8318.0498046875,8376.7998046875,8317.0,8355.650390625,8355.650390625,136700,8463.647607421875,8425.435143577366,8209.49505859375,8265.516820829525,8022.935034179687,8016.211528202905,7793.918356119791,7779.724301673836,7465.87751953125,7570.535786219875,46.50865170262205,58.371526905155406
2014-12-11,8338.849609375,8348.2998046875,8272.400390625,8292.900390625,8292.900390625,133900,8460.400146484375,8412.812786153332,8212.4270703125,8266.590686311702,8030.0140380859375,8021.6905155776,7804.436025390625,7786.52133596458,7477.026020507812,7577.723493726394,35.8040057482668,41.34551122074299
2014-12-12,8302.0,8321.900390625,8216.2998046875,8224.099609375,8224.099609375,138100,8452.110107421875,8394.840102650634,8216.55806640625,8264.924369569086,8036.577534179687,8025.698616444875,7814.620690104167,7792.317074685248,7487.879267578125,7584.155096867176,27.011214328049903,22.046484915625115
2014-12-15,8160.75,8242.400390625,8152.5,8219.599609375,8219.599609375,137100,8441.552587890625,8378.150531862479,8220.902060546876,8263.146927992848,8044.177529296875,8029.538240067254,7824.786022135417,7797.976446005643,7498.663764648438,7590.477927837404,29.812687021516385,6.315948808589383
2014-12-16,8172.60009765625,8189.35009765625,8052.60009765625,8067.60009765625,8067.60009765625,197300,8423.637573242188,8348.574300033313,8224.017060546876,8255.478424842393,8050.31203125,8030.291940217531,7833.907688802084,7801.547620199691,7508.581765136719,7595.225412114209,22.51333244329807,-18.205839091109738
2014-12-17,8041.2001953125,8082.0,7961.35009765625,8029.7998046875,8029.7998046875,216200,8406.012573242188,8318.214824286093,8225.2360546875,8246.628282875536,8055.343530273438,8030.28219495951,7842.671022135417,7804.570827941251,7518.725263671875,7599.549535423396,19.519564559714084,-40.226000114407725
2014-12-18,8138.89990234375,8174.2998046875,8084.89990234375,8159.2998046875,8159.2998046875,162100,8393.882543945312,8303.0800605148,8229.244052734375,8243.203636672084,8060.692529296875,8032.83699911254,7852.716022135417,7809.269224984248,7529.280012207031,7605.119189843935,23.09817059353124,-46.68936273819418
2014-12-19,8230.4501953125,8263.4501953125,8208.599609375,8225.2001953125,8225.2001953125,174800,8381.275073242188,8295.662930495533,8234.452060546875,8242.497619363865,8066.540029296875,8036.646171314519,7863.151689453125,7814.778244458796,7539.770512695312,7611.289150097353,30.0975267443323,-45.964167105968954
2014-12-22,8255.0,8330.9501953125,8228.2001953125,8324.0,8324.0,139200,8370.967553710938,8298.361699019768,8242.021064453125,8245.693791153517,8073.141030273437,8042.336346139974,7872.919690755209,7821.522903472587,7550.626762695312,7618.38080034514,38.83014860380255,-36.990719816691126
2014-12-23,8324.599609375,8364.75,8252.849609375,8267.0,8267.0,132200,8361.162573242187,8295.374870541695,8250.31306640625,8246.52932875534,8078.969028320313,8046.785131364924,7881.271357421875,7827.4232623669905,7561.50451171875,7624.834722729766,35.64114520190245,-34.08570305367721
2014-12-24,8272.0498046875,8286.400390625,8155.25,8174.10009765625,8174.10009765625,221900,8346.080078125,8283.824892171653,8256.941064453125,8243.688966751453,8083.031528320313,8049.306219806337,7888.37369140625,7832.015008529763,7571.597761230469,7630.300049843463,30.65140406126021,-38.83207012940875
2014-12-26,8204.7998046875,8234.5498046875,8147.9501953125,8200.7001953125,8200.7001953125,75500,8331.405078125,8275.908254375543,8261.744072265625,8242.003132577378,8087.081030273437,8052.30412031141,7895.653359375,7836.898256036819,7581.67076171875,7635.975673181464,33.27225184091263,-39.98625796682427
2014-12-29,8214.7001953125,8279.150390625,8214.7001953125,8246.2998046875,8246.2998046875,82100,8314.307568359374,8273.088402024301,8269.471064453124,8242.171629522873,8091.23802734375,8056.145619011927,7903.141025390625,7842.32079310504,7591.90201171875,7642.048550111873,39.94657116377273,-36.79727665891187
2014-12-30,8260.2998046875,8268.25,8220.5498046875,8248.25,8248.25,77700,8298.925048828125,8270.722839926748,8276.751064453125,8242.409996992563,8095.816025390625,8059.949666160205,7910.109358723958,7847.697338891729,7601.949262695312,7648.080405334641,44.61904945956884,-33.72387371001787
2014-12-31,8243.900390625,8291.0,8243.75,8282.7001953125,8282.7001953125,84500,8286.825048828125,8271.863540439677,8285.125068359375,8243.990004769816,8101.156025390625,8064.360567727577,7916.903694661459,7853.45896612909,7611.978012695313,7654.395030110541,45.84826529840958,-28.183455548947677
2015-01-02,8288.7001953125,8410.599609375,8288.7001953125,8395.4501953125,8395.4501953125,101900,8279.7150390625,8283.633698046613,8298.070068359375,8249.929620085215,8107.196528320313,8070.916797976783,7924.370029296875,7860.637657906354,7622.848012695313,7661.768713346381,55.522035345737855,-14.527191114502784
2015-01-05,8407.9501953125,8445.599609375,8363.900390625,8378.400390625,8378.400390625,118200,8270.4150390625,8292.659097339792,8310.044072265626,8254.967689518147,8113.767534179688,8077.005581989619,7931.873365885417,7867.495442445675,7633.250263671875,7668.89937680189,58.799088482062,-5.022384981510186
2015-01-06,8325.2998046875,8327.849609375,8111.35009765625,8127.35009765625,8127.35009765625,172800,8249.867553710938,8276.915383084217,8315.003076171875,8249.963078072584,8119.015034179687,8078.002503091928,7937.5463671875,7870.937225958398,7642.243764648438,7673.461075516859,45.89399992436825,-17.545168390701292
2015-01-07,8118.64990234375,8151.2001953125,8065.4501953125,8102.10009765625,8102.10009765625,164100,8233.06005859375,8260.266308281552,8318.490078125,8244.164529820962,8123.199536132813,8078.4796831823105,7942.4463671875,7873.998985848436,7650.748515625,7677.726140413769,51.730883991380864,-29.170766008834107
2015-01-08,8191.39990234375,8243.5,8167.2998046875,8234.599609375,8234.599609375,143800,8227.755029296875,8257.821860766642,8323.264072265625,8243.789434901513,8128.080034179688,8081.571166869294,7948.283365885417,7878.775153047463,7659.288264160156,7683.267169955672,59.38329704668762,-27.37694821061814
2015-01-09,8285.4501953125,8303.2998046875,8190.7998046875,8284.5,8284.5,148000,8224.197509765625,8260.362635931724,8329.120068359374,8245.385927650474,8134.204536132813,8085.589559604556,7954.72669921875,7884.148992079948,7668.024514160156,7689.249586175019,56.1876134793978,-21.6788894503552
2015-01-12,8291.349609375,8332.599609375,8245.599609375,8323.0,8323.0,103200,8225.702490234375,8266.328099176322,8335.02806640625,8248.42961676222,8140.942036132812,8090.290756444069,7961.349033203125,7889.961588211339,7677.080014648437,7695.555560441935,54.96798862611529,-13.896320456413378
2015-01-13,8346.150390625,8356.650390625,8267.900390625,8299.400390625,8299.400390625,129600,8229.467529296875,8269.477841219054,8339.2070703125,8250.428470639192,8148.250541992187,8094.431541279335,7968.440703125,7895.384618706885,7685.992517089844,7701.563966712413,48.64703443267828,-9.523093411798982
2015-01-14,8307.25,8326.4501953125,8236.650390625,8277.5498046875,8277.5498046875,146100,8232.3650390625,8270.24659964462,8341.3740625,8251.492052366577,8154.766538085937,8098.057645505239,7975.4247005208335,7900.446409249675,7694.914765625,7707.295169080325,50.60357013157527,-7.7313173301299685
2015-01-15,8424.5,8527.099609375,8380.5498046875,8494.150390625,8494.150390625,232100,8253.692553710938,8291.57077021418,8344.81306640625,8261.008065631613,8162.437543945312,8105.901066200679,7982.969036458333,7908.310038142063,7704.864516601562,7715.124574269824,66.04019500888072,11.039281239754928
2015-01-16,8504.0498046875,8530.75,8452.25,8513.7998046875,8513.7998046875,176000,8277.892553710937,8312.73544016402,8348.6060546875,8270.921467163216,8170.180043945313,8113.978268942992,7990.288701171875,7916.329770149287,7714.850266113282,7723.07159148791,65.80193538148228,27.187261511862744
2015-01-19,8550.0498046875,8570.9501953125,8531.5,8550.7001953125,8550.7001953125,125400,8297.462573242188,8335.398750178161,8352.8540625,8281.8931819926,8177.770043945313,8122.626227881002,7997.945035807292,7924.732027436217,7724.983518066406,7731.306701973727,65.49898614615208,42.472607569645334
2015-01-20,8575.099609375,8707.900390625,8574.5,8695.599609375,8695.599609375,158700,8320.982543945312,8369.703593911194,8360.0260546875,8298.116963458577,8185.983540039062,8133.972235435338,8006.088365885416,7934.942194084414,7736.046015625,7740.901656276228,69.8830851018578,65.52321534560542
2015-01-21,8719.650390625,8741.849609375,8689.599609375,8729.5,8729.5,185900,8341.257543945312,8403.969918300605,8367.7310546875,8315.03394528373,8194.303540039062,8145.764864436618,8013.729033203125,7945.466138533627,7747.227514648437,7750.738455716266,69.86835865643668,85.54040968892878
2015-01-22,8745.849609375,8774.150390625,8727.0,8761.400390625,8761.400390625,175500,8365.977563476563,8438.010915664834,8375.7060546875,8332.538511767701,8203.164545898437,8157.955666935399,8021.107701822917,7956.273214720268,7758.117016601563,7760.79479337705,67.53389494252272,102.7933377321151
2015-01-23,8827.9501953125,8866.400390625,8795.400390625,8835.599609375,8835.599609375,191200,8399.0525390625,8475.876505541994,8384.75205078125,8352.26639794838,8212.609541015625,8171.374358864896,8028.969033203125,7967.919921934237,7769.346264648438,7771.489368660612,70.76856262482067,121.0581809969226
2015-01-27,8871.349609375,8925.0498046875,8825.4501953125,8910.5,8910.5,192000,8434.542529296876,8517.269219299898,8395.80505859375,8374.157911754326,8222.5825390625,8186.010510174502,8037.52669921875,7980.404426279479,7780.891765136719,7782.822807778417,92.3530179104178,139.96362290955585
2015-01-28,8902.75,8985.0498046875,8874.0498046875,8914.2998046875,8914.2998046875,185100,8467.942529296875,8555.08165600348,8406.293046875,8395.339946771313,8232.6625390625,8200.432080362878,8045.956031901042,7992.773901490182,7792.254514160156,7794.081285359602,94.96731365322032,153.48367010495713
2015-01-29,8901.5,8966.650390625,8861.25,8952.349609375,8952.349609375,256300,8503.147509765626,8592.91669918172,8416.7250390625,8417.18346295185,8243.13853515625,8215.32153638292,8055.3576953125,8005.483513515147,7803.536762695312,7805.606343310004,94.3794999867159,165.36251007522878
2015-01-30,8996.599609375,8996.599609375,8775.099609375,8808.900390625,8808.900390625,267300,8529.45751953125,8613.48657455727,8424.3850390625,8432.544911095896,8251.867041015625,8227.075573100585,8063.860032552083,8016.124796655675,7814.060263671875,7815.589368656422,79.06233898936193,161.34157795706415
2015-02-02,8802.5,8840.7998046875,8751.099609375,8797.400390625,8797.400390625,210100,8549.555029296875,8631.00217608753,8432.68705078125,8446.852969116646,8260.297543945313,8238.369133843642,8071.6313671875,8026.472817767852,7824.442016601562,7825.358632556607,77.10242310902429,155.43524563705432
2015-02-03,8823.150390625,8837.2998046875,8726.650390625,8756.5498046875,8756.5498046875,208700,8568.4625,8642.959093097052,8439.7800390625,8458.997943060602,8267.586040039063,8248.630137226688,8079.620364583333,8036.1427116343375,7834.462016601563,7834.624216358905,75.6120406754141,145.77769926440305
2015-02-04,8789.150390625,8792.849609375,8704.400390625,8723.7001953125,8723.7001953125,195300,8598.280004882812,8650.648721879475,8444.70705078125,8469.378423541068,8273.992543945313,8258.037465109575,8087.50703125,8045.249433272459,7844.4000170898435,7843.470743512672,74.69150348274624,133.92947957198885
2015-02-05,8733.099609375,8838.4501953125,8683.650390625,8711.7001953125,8711.7001953125,173600,8628.760009765625,8656.463147920716,8448.338046875,8478.88123812034,8279.963544921875,8267.020885509633,8095.508697916666,8054.076595683586,7854.486767578125,7852.109842535557,65.56487302636451,122.1631595329527
2015-02-06,8696.849609375,8726.2001953125,8645.5498046875,8661.0498046875,8661.0498046875,171300,8650.08251953125,8656.899972374697,8452.29705078125,8486.025103475915,8285.614541015624,8274.823438364641,8103.293362630208,8062.115975935293,7864.316767578125,7860.158996387815,60.08769465027844,107.51187296210628
2015-02-09,8584.400390625,8605.5498046875,8516.349609375,8526.349609375,8526.349609375,146800,8662.175,8644.466604469962,8453.30904296875,8487.606456648427,8290.009536132813,8279.804154622272,8109.601025390625,8068.264765782177,7872.967514648438,7866.787758706096,48.52893111964064,84.06242348182059
2015-02-10,8478.099609375,8646.25,8470.5,8565.5498046875,8565.5498046875,196200,8674.302490234375,8636.950718776396,8454.73603515625,8490.663058532313,8293.92603515625,8285.462484326534,8116.243024088541,8074.851322588871,7881.813264160156,7873.740614885015,40.99315953289498,67.85945244975119
2015-02-11,8603.2998046875,8651.9501953125,8593.650390625,8627.400390625,8627.400390625,161600,8690.702490234375,8636.041163714357,8455.51904296875,8496.025306849673,8298.670537109376,8292.233531976008,8123.804358723958,8082.169853291337,7891.068767089844,7881.239717131184,43.19245524796262,59.32543980767696
2015-02-12,8676.9501953125,8732.5498046875,8599.25,8711.5498046875,8711.5498046875,158800,8712.402490234375,8643.232462854656,8458.63203125,8504.477247941353,8304.845034179687,8300.536824504949,8131.8226920572915,8090.506011587975,7900.961015625,7889.501509047167,46.8926870067117,58.67594794998149
2015-02-13,8741.5,8822.099609375,8729.650390625,8805.5,8805.5,221900,8727.969970703125,8658.686514011355,8464.24802734375,8516.282061747575,8312.043032226562,8310.53609530683,8139.78369140625,8099.97613063979,7911.612016601563,7898.615921892469,48.16890162613797,64.99301751147505
2015-02-16,8831.400390625,8870.099609375,8793.400390625,8809.349609375,8809.349609375,136400,8742.7474609375,8673.035380236464,8469.68201171875,8527.774906752573,8319.081528320312,8320.413590634913,8147.6146875,8109.371805854827,7921.761765136719,7907.67794863359,43.264270943072304,69.50871871336858
2015-02-18,8811.5498046875,8894.2998046875,8808.900390625,8869.099609375,8869.099609375,147600,8758.667431640624,8691.708163963944,8475.77599609375,8541.160189208354,8327.352524414062,8331.278660312933,8155.241018880209,8119.434425769002,7932.019013671875,7917.244333317585,47.198797331761405,77.02092086626544
2015-02-19,8883.0498046875,8913.4501953125,8794.4501953125,8895.2998046875,8895.2998046875,213300,8768.65244140625,8711.097844032854,8482.91599609375,8555.048017266361,8336.9765234375,8342.447395845104,8163.111018880209,8129.710788403684,7942.418762207031,7926.976228555097,46.41173717398274,84.11886211222554
2015-02-20,8895.5,8899.9501953125,8816.2998046875,8833.599609375,8833.599609375,197600,8773.857421875,8722.764678827345,8490.82298828125,8565.97160911376,8345.55751953125,8352.173182251636,8170.324348958334,8139.033819145026,7952.382761230468,7935.99735672246,51.73157446482217,83.79935477729668
2015-02-23,8856.849609375,8869.0,8736.099609375,8754.9501953125,8754.9501953125,139600,8773.534912109375,8725.829966111645,8499.10798828125,8573.38253406273,8351.959521484376,8360.148964688486,8176.776350911458,8147.191651941947,7962.243762207031,7944.146141186043,47.28005616465956,76.32002278309665
2015-02-24,8772.900390625,8800.5,8726.75,8762.099609375,8762.099609375,149800,8769.859912109376,8729.284217851013,8507.23697265625,8580.78320368282,8358.366015625,8368.108383395149,8184.369013671875,8155.336128199339,7972.248010253907,7952.284981665535,50.37164729409641,70.16072706860177
2015-02-25,8801.900390625,8840.650390625,8751.400390625,8767.25,8767.25,135200,8762.697412109375,8732.900006627107,8516.72396484375,8588.095627067807,8364.575517578125,8376.012177783363,8192.250680338542,8163.440947693388,7982.508010253906,7960.39408632558,53.02870803648441,64.94637295959728
2015-02-26,8779.0,8786.0498046875,8669.4501953125,8683.849609375,8683.849609375,217500,8751.17490234375,8728.228540222146,8525.91896484375,8591.850685197502,8371.238515625,8382.10796850795,8199.691344401042,8170.333777649435,7992.445258789063,7967.592648743982,48.23808658884816,53.46790056838654
2015-02-27,8729.5,8856.9501953125,8717.4501953125,8844.599609375,8844.599609375,249500,8745.78740234375,8739.311499189083,8538.41896484375,8601.762407714266,8379.660512695313,8391.26621882215,8208.924674479167,8179.264450917324,8003.1942578125,7976.3190861631965,60.192113103146106,56.68883643774279
2015-03-02,8953.849609375,8972.349609375,8885.4501953125,8956.75,8956.75,218100,8753.1798828125,8760.019927837742,8556.201962890626,8615.683489764688,8390.10951171875,8402.463917459336,8218.942008463542,8189.562272759479,8014.481257324219,7986.07461764416,74.51305382827013,67.51280497284642
2015-03-03,8962.849609375,9008.400390625,8925.5498046875,8996.25,8996.25,177800,8763.12236328125,8782.518029948433,8575.530966796876,8630.60766663666,8400.383510742187,8414.222057707666,8228.739342447916,8200.246878418295,8025.886008300781,7996.126113986009,74.52175469849668,78.37474265735364
2015-03-04,9109.150390625,9119.2001953125,8893.9501953125,8922.650390625,8922.650390625,248400,8771.427392578125,8795.863969060487,8590.797978515626,8642.060322479341,8410.021015625,8424.289945488206,8237.394345703126,8209.815136858118,8037.236511230469,8005.345261017243,66.58802512432679,80.12045442404997
2015-03-05,8929.400390625,8957.5498046875,8849.349609375,8937.75,8937.75,160100,8782.1298828125,8809.37692438806,8605.048974609375,8653.655996107602,8419.750517578124,8434.457471320124,8246.043011067708,8219.456658224237,8048.626010742188,8014.622920111599,63.777582943632,81.77965095010586
2015-03-09,8891.150390625,8891.2998046875,8740.4501953125,8756.75,8756.75,155500,8784.382373046876,8804.364836351102,8613.703974609374,8657.698898221028,8427.86251953125,8440.839501591012,8253.328678385416,8226.573126327228,8058.11576171875,8022.007269165216,47.315378492912,67.70888297536112
2015-03-10,8769.75,8778.0,8677.349609375,8712.0498046875,8712.0498046875,163800,8786.932373046875,8795.572928573616,8622.604970703125,8659.830306317754,8436.459018554688,8446.210002642427,8260.181009114584,8233.003281007497,8066.604760742188,8028.873364046035,44.87247972613427,52.34733826394768
2015-03-11,8728.75,8755.599609375,8682.349609375,8699.9501953125,8699.9501953125,172800,8795.61240234375,8786.466001596367,8633.12197265625,8661.40363529794,8445.031518554688,8451.23456091312,8266.395009765625,8239.188008349285,8074.56076171875,8035.550745451672,40.61479642427152,38.75017811809266
2015-03-12,8740.650390625,8787.2001953125,8732.900390625,8776.0,8776.0,173900,8806.134912109375,8785.46923953957,8644.62796875,8665.897610384296,8453.186020507812,8457.66555970692,8272.930009765625,8246.29810095393,8082.89701171875,8042.918399725785,43.72765892775176,33.72218603452529
2015-03-13,8844.0498046875,8849.75,8631.75,8647.75,8647.75,179200,8807.152392578126,8772.353121488182,8652.65697265625,8665.185939388834,8461.064018554687,8461.429608029555,8278.37767578125,8251.615344649905,8090.520012207031,8048.936624604136,40.86777930266706,19.16780835042482
2015-03-16,8656.75,8663.5498046875,8612.0,8633.150390625,8633.150390625,163300,8803.232421875,8759.095718548831,8660.35498046875,8663.92964335888,8468.553022460937,8464.830019566098,8283.995677083334,8256.668788967456,8097.670764160156,8054.749696902852,43.61300841985164,6.381728125270456
2015-03-17,8689.099609375,8742.5498046875,8630.7998046875,8723.2998046875,8723.2998046875,177000,8799.122412109375,8755.68658389537,8669.16697265625,8666.25788497961,8477.146020507813,8469.948233132858,8290.4930078125,8262.849332222026,8104.969514160156,8061.401936781306,48.12832410787894,3.4828239068410767
2015-03-18,8742.900390625,8747.25,8664.0,8685.900390625,8685.900390625,156400,8792.949951171875,8749.040279774383,8674.9759765625,8667.028179318644,8486.523022460937,8474.224513479237,8296.456344401042,8268.452657498887,8112.021516113281,8067.615851744926,46.194163366526624,-1.811516689869677
2015-03-19,8749.4501953125,8788.2001953125,8614.650390625,8634.650390625,8634.650390625,163500,8781.227490234374,8738.146004617298,8680.1009765625,8665.758462114973,8495.072524414063,8477.401263521728,8302.545348307292,8273.302958599896,8118.930268554687,8073.25798646015,47.62688935030091,-10.027179360342416
2015-03-20,8627.900390625,8627.900390625,8553.0,8570.900390625,8570.900390625,174600,8765.00751953125,8722.217850903746,8688.971982421876,8662.038537742817,8501.987529296875,8479.252731385159,8309.00068359375,8277.244646441288,8125.402770996094,8078.209652173234,35.43529685661666,-21.435152343072332
2015-03-23,8591.5498046875,8608.349609375,8540.5498046875,8550.900390625,8550.900390625,150700,8750.87255859375,8705.90190230577,8697.94798828125,8657.680179032315,8508.219033203124,8480.671496914661,8314.782353515626,8280.86922583445,8131.321772460938,8082.91304260559,26.05458027670417,-31.72418926865066
2015-03-24,8537.0498046875,8627.75,8535.849609375,8542.9501953125,8542.9501953125,156700,8740.27255859375,8690.382692115934,8704.115,8653.18096398448,8513.689536132813,8481.904738467092,8320.091689453126,8284.340496953366,8137.241274414063,8087.490526712127,22.220785920412126,-40.05807492736858
2015-03-25,8568.900390625,8573.75,8516.5498046875,8530.7998046875,8530.7998046875,161000,8728.707568359376,8675.184321884655,8709.04099609375,8648.381702835579,8519.080532226562,8482.87295760017,8325.816689453124,8287.604858645209,8143.3052734375,8091.901564303922,24.0306515393726,-47.10023217505477
2015-03-26,8474.9501953125,8499.4501953125,8325.349609375,8342.150390625,8342.150390625,280100,8707.452587890624,8643.46680462183,8709.42400390625,8636.372631768498,8522.22603515625,8480.086372115513,8330.436025390625,8288.327316022425,8148.367775878906,8094.391602376769,17.90943626548244,-67.1297931669742
2015-03-27,8396.0,8413.2001953125,8269.150390625,8341.400390625,8341.400390625,193000,8690.330126953126,8614.698574717371,8710.26400390625,8624.805092900126,8524.735537109374,8477.340115056295,8335.588362630207,8289.030270652924,8153.896528320312,8096.849401264812,22.226633616039837,-82.1172863296797
2015-03-30,8390.9501953125,8492.2998046875,8380.75,8492.2998046875,8492.2998046875,134700,8672.71513671875,8603.041549000242,8714.55900390625,8619.608807087867,8527.966533203125,8477.636346534142,8341.364026692709,8291.722582361992,8160.208276367188,8100.784231149615,37.13328042340144,-80.88625465069163
2015-03-31,8527.599609375,8550.4501953125,8454.150390625,8491.0,8491.0,167200,8649.42763671875,8592.370925285933,8714.49599609375,8614.56532445697,8529.65453125,8477.900973335447,8346.457027994791,8294.362018357198,8165.850776367188,8104.666975118276,37.608917479264704,-79.10367858495192
2015-04-01,8483.7001953125,8603.400390625,8464.75,8586.25,8586.25,125500,8628.92763671875,8591.787980020606,8715.945,8613.454919576305,8532.27552734375,8480.046498615931,8352.101695963542,8298.228084339222,8171.702775878906,8109.458846012621,38.99805672197535,-69.20731638433244
2015-04-06,8615.7998046875,8667.5498046875,8573.75,8659.900390625,8659.900390625,146900,8615.79013671875,8598.274876268644,8718.12900390625,8615.276310597823,8535.491533203125,8483.607961824033,8357.889697265626,8303.018446011882,8177.991027832031,8114.935876307272,50.752115134911634,-54.78982405325587
2015-04-07,8684.4501953125,8693.599609375,8586.849609375,8660.2998046875,8660.2998046875,148700,8601.917626953125,8604.182012308534,8717.4230078125,8617.041937817026,8538.72453125,8487.106810197565,8363.130029296875,8307.750649438049,8183.922026367188,8120.362383057325,51.710634967320665,-42.83782040365804
2015-04-08,8698.9501953125,8730.5,8679.7998046875,8714.400390625,8714.400390625,148200,8599.800146484375,8614.679000719627,8717.121015625,8620.859916358515,8542.42603515625,8491.607673176326,8368.576031901042,8313.136738725292,8189.577028808594,8126.273209003273,49.4125791725701,-28.669818433560067
2015-04-09,8756.2001953125,8785.5,8682.4501953125,8778.2998046875,8778.2998046875,152700,8603.112646484375,8630.261934430853,8717.45900390625,8627.034029626318,8546.582529296875,8497.284745087438,8374.596031901041,8319.297838936713,8195.19552734375,8132.761035826002,55.89282711459054,-12.145421256176633
2015-04-10,8774.349609375,8787.400390625,8733.599609375,8780.349609375,8780.349609375,139000,8607.1326171875,8644.555998711248,8716.35400390625,8633.046405302737,8550.55302734375,8502.889989924815,8380.524361979167,8325.404484902783,8200.815275878906,8139.2047032245,59.91422503501968,1.1029703109325055
2015-04-13,8801.75,8841.650390625,8762.099609375,8834.0,8834.0,121600,8610.0326171875,8662.598284548272,8714.82400390625,8640.92693842812,8555.31453125,8509.446623787691,8386.66302734375,8332.140849341156,8206.851025390624,8146.118089262068,68.15233151684697,15.74999805227526
2015-04-16,8757.0498046875,8760.0,8645.650390625,8706.7001953125,8706.7001953125,142900,8612.980126953125,8666.798466525817,8710.67201171875,8643.506281835349,8558.482529296874,8513.352635105015,8391.999029947916,8337.101900281174,8212.135026855469,8151.696020665555,59.36298002152665,16.891132255723278
2015-04-17,8698.0498046875,8699.849609375,8596.7001953125,8606.0,8606.0,150400,8611.622607421876,8661.0081363805,8703.74501953125,8642.035447253571,8560.235029296875,8515.187236390064,8396.674029947917,8340.66346451586,8217.454526367188,8156.216458270873,53.40902250716252,9.55962772060957
2015-04-20,8618.7998046875,8619.9501953125,8422.75,8448.099609375,8448.099609375,148900,8597.86259765625,8640.731133808547,8696.52900390625,8634.430120277942,8560.457021484375,8513.858768528378,8400.0876953125,8342.086459812006,8222.027275390625,8159.120768232108,46.137306363580805,-8.889412722523048
2015-04-21,8416.099609375,8469.349609375,8352.7001953125,8377.75,8377.75,407800,8582.455078125,8615.685311541067,8688.13599609375,8624.36423320822,8560.4115234375,8511.163545389201,8402.910361328126,8342.558824582708,8225.757524414063,8161.296183473581,51.86933619950525,-28.854419940389562
2015-04-22,8400.400390625,8449.9501953125,8284.7001953125,8429.7001953125,8429.7001953125,171800,8572.207568359376,8597.972443328823,8681.59900390625,8616.730349369172,8560.689521484375,8509.550409744117,8405.590361328124,8343.7130149235,8230.115024414063,8163.966870158545,54.400032701334624,-40.0235191893953
2015-04-23,8478.2001953125,8504.9501953125,8361.849609375,8398.2998046875,8398.2998046875,156000,8563.5775390625,8578.956001553459,8675.09099609375,8608.164445656166,8559.8990234375,8507.347427465767,8407.692027994792,8344.436018761435,8234.403022460938,8166.298541148883,44.682658759007154,-50.823003959250855
2015-04-24,8405.7001953125,8413.2998046875,8273.349609375,8305.25,8305.25,173600,8551.29501953125,8552.888763310273,8666.9619921875,8596.285447787297,8557.65001953125,8503.345498209019,8408.96302734375,8343.91699864539,8238.372021484374,8167.681142729491,40.48070898218936,-66.12773566045871
2015-04-27,8330.5498046875,8334.4501953125,8202.349609375,8213.7998046875,8213.7998046875,171500,8534.8375,8520.59457677477,8658.0169921875,8581.286010802993,8555.157021484374,8497.611920119483,8409.74869140625,8342.193592102903,8241.974270019531,8168.140034888277,30.83809380259754,-84.6602021674098
2015-04-28,8215.5498046875,8308.0,8185.14990234375,8285.599609375,8285.599609375,174600,8522.577490234375,8498.214103689079,8653.2019921875,8569.690465648953,8553.255517578125,8493.413656540384,8411.073688151042,8341.4440029277,8245.501267089843,8169.30878687322,30.706145296391757,-92.48753250784284
2015-04-29,8274.7998046875,8308.2001953125,8219.2001953125,8239.75,8239.75,160400,8517.457470703124,8473.59847476631,8646.68599609375,8556.751623858798,8550.711015625,8488.390613836615,8411.512688802084,8340.097062491572,8248.853767089844,8170.009694466522,29.292445526682,-101.22358600096959
