Date,Close,High,Low,Open,Volume,RSI,%K,%D,Upper Band,Lower Band,ATR,OBV,Chaikin
2016-01-22,7422.4501953125,7433.39990234375,7327.60009765625,7355.7001953125,229200.0,31.532613808270725,30.685117073194967,15.083891274973743,8063.081025510399,7181.933867067726,132.01436941964286,3489200.0,-173003.0532818816
2016-01-25,7436.14990234375,7487.14990234375,7421.2001953125,7468.75,163200.0,32.673779759534995,34.79307076388125,23.51654531679435,8034.3174020905235,7168.2075002532265,131.87147739955358,3652400.0,-159748.46507369145
2016-01-27,7437.75,7477.89990234375,7419.7001953125,7469.60009765625,187600.0,34.26557516931349,45.276251371512636,36.91814640286295,7987.477177068734,7166.307735040641,130.33217075892858,3840000.0,-120854.16911846749
2016-01-28,7424.64990234375,7468.85009765625,7409.60009765625,7426.5,274500.0,41.06711799438512,46.650498417377136,42.23994018425701,7932.057117791515,7171.297765020985,121.39289202008929,3565500.0,-159978.36055346578
2016-01-29,7563.5498046875,7575.64990234375,7402.7998046875,7413.35009765625,298700.0,47.922834572146584,88.57252975547,60.16642651478659,7879.364053126928,7190.720810154322,129.039306640625,3864200.0,-106309.0419138819
2016-02-01,7555.9501953125,7600.4501953125,7541.25,7589.5,200400.0,49.55114216134247,86.5539125689817,73.92564691394294,7800.8809680256,7230.163905021274,125.357177734375,3663800.0,-69202.24280828307
2016-02-02,7455.5498046875,7576.2998046875,7428.0498046875,7566.64990234375,230200.0,47.04644951243026,58.91822729484246,78.01488987309806,7753.6641284604675,7243.805744586408,128.76789202008928,3433600.0,-38863.89866739046
2016-02-03,7361.7998046875,7419.39990234375,7350.2998046875,7392.4501953125,192000.0,39.643779219345305,33.113093686075175,59.528411183299774,7700.851070268525,7254.333793012725,124.48929268973214,3241600.0,-115771.30015860428
2016-02-04,7404.0,7457.0498046875,7365.9501953125,7411.4501953125,222700.0,43.25958147912798,45.27090446587678,45.767408482264806,7648.311278007528,7273.173585273722,119.79286411830357,3464300.0,-176834.02990950295
2016-02-05,7489.10009765625,7503.14990234375,7406.64990234375,7418.25,249800.0,52.641075826827205,68.97895610300219,49.12098475165138,7638.027718692377,7275.5371738857475,116.93212890625,3714100.0,-163710.66381671233
2016-02-08,7387.25,7512.5498046875,7363.2001953125,7489.7001953125,171500.0,51.83776750854769,40.60451892862487,51.61812649916794,7616.327903543294,7275.826979269205,118.51067243303571,3542600.0,-116842.79878726043
2016-02-09,7298.2001953125,7323.4501953125,7275.14990234375,7303.9501953125,212100.0,43.09423890591972,15.796117693469183,41.79319757503208,7605.7863255365455,7259.80356704158,118.53567940848214,3330500.0,-68926.99056961178
2016-02-10,7215.7001953125,7271.85009765625,7177.75,7264.2998046875,246900.0,45.062792973780454,8.97804063810371,21.79289242006592,7612.15244662825,7223.977485012376,110.75355747767857,3083600.0,-98297.56501509133
2016-02-11,6976.35009765625,7208.64990234375,6959.9501953125,7203.60009765625,292300.0,36.990708811977015,2.560484362802498,9.111547564791797,7654.741895311174,7122.783055860702,118.39997209821429,2791300.0,-161626.040234274
2016-02-12,6980.9501953125,7034.7998046875,6869.0,7023.64990234375,333900.0,28.223344434500376,15.3052382827885,8.947921094564903,7673.846752888713,7048.093237345663,119.05709402901786,3125200.0,-168744.97742438898
2016-02-15,7162.9501953125,7182.7998046875,7056.7998046875,7057.35009765625,354200.0,38.44333357981475,40.1873151714608,19.351012605683934,7669.886946465395,7024.568082831479,128.76422991071428,3479400.0,-113427.12374311103
2016-02-16,7048.25,7204.64990234375,7037.7001953125,7201.25,253800.0,34.962557957687594,24.50611144117863,26.666221631809307,7681.31734581547,6982.862683481405,136.53208705357142,3225600.0,-39741.24264906766
2016-02-17,7108.4501953125,7123.7001953125,6960.64990234375,7058.85009765625,260000.0,38.220848383692385,32.73636357567706,32.47659672943883,7675.107047550978,6956.407991511523,143.94639369419642,3485600.0,31451.36772128078
2016-02-18,7191.75,7215.10009765625,7127.85009765625,7177.39990234375,246700.0,35.551078992530435,44.12467206493949,33.78904902726506,7673.494243774453,6946.265814819298,139.21780831473214,3732300.0,44862.88581553125
2016-02-19,7210.75,7226.85009765625,7145.9501953125,7170.5498046875,192300.0,36.702621895297234,48.317558938248595,41.726198192955046,7672.648280923435,6940.506797201566,140.76778738839286,3924600.0,176899.143779455
2016-02-22,7234.5498046875,7252.39990234375,7200.7001953125,7208.85009765625,154400.0,40.95300764203487,56.80210016767957,49.74811039028921,7660.365288492536,6933.999750569965,133.871337890625,4079000.0,238003.01432941854
2016-02-23,7109.5498046875,7241.7001953125,7090.7001953125,7240.2998046875,194400.0,39.93134868723659,37.37858405602471,47.49941438731762,7647.0833617319795,6914.621667564895,137.13919503348214,3884600.0,225887.39013869874
2016-02-24,7018.7001953125,7090.7998046875,7009.75,7075.0,199700.0,35.19557893962693,23.261633244561793,39.14743915608869,7636.147644199336,6883.652404628789,137.46418108258928,3684900.0,134104.45375035005
2016-02-25,6970.60009765625,7034.2001953125,6961.39990234375,7029.85009765625,283100.0,29.494578814391303,15.787449070175038,25.475888790253844,7626.16774091572,6848.227327443656,135.58206612723214,3401800.0,-48341.61002725479
2016-02-26,7029.75,7052.89990234375,6985.10009765625,7039.2998046875,206700.0,35.367546074163144,35.37241300764789,24.80716510746157,7577.843964139947,6843.171123750677,130.79279436383928,3608500.0,-155170.93459799723
2016-02-29,6987.0498046875,7094.60009765625,6825.7998046875,7050.4501953125,473400.0,36.76237436183791,36.150632012094,29.103498029972304,7523.997134886407,6840.127913941718,141.98566545758928,3135100.0,-163807.97756137815
2016-03-01,7222.2998046875,7235.5,7035.10009765625,7038.25,275100.0,50.24847926863704,92.94418875625661,54.82241125866616,7488.112253644455,6852.68779518367,151.12852260044642,3410200.0,-68368.37564451876
2016-03-02,7368.85009765625,7380.35009765625,7308.14990234375,7321.7001953125,338500.0,65.88811277271128,97.92624760173952,75.6736894566967,7489.373286466271,6852.131791658729,144.14997209821428,3748700.0,80181.31895713136
2016-03-03,7475.60009765625,7483.9501953125,7406.0498046875,7429.5498046875,278600.0,68.49365783913427,98.73127817362221,96.53390484387278,7505.355658246928,6843.3094296436975,140.528564453125,4027300.0,259742.54237183928
2016-03-04,7485.35009765625,7505.89990234375,7444.10009765625,7505.39990234375,281700.0,63.83571690502383,96.97841468361518,97.87864681965897,7504.420857927118,6843.869229963508,130.52500697544642,4309000.0,393276.80294905417
2016-03-08,7485.2998046875,7527.14990234375,7442.14990234375,7486.39990234375,257000.0,70.80297603055237,94.03292338646514,96.58087208123418,7525.172827225543,6832.922241133831,124.67145647321429,4052000.0,455616.9868904252
2016-03-09,7531.7998046875,7539.0,7424.2998046875,7436.10009765625,245100.0,70.417150198939,98.99043839866798,96.6672588229161,7568.13453537003,6813.320493926844,121.21787806919643,4297100.0,480422.5193391745
2016-03-10,7486.14990234375,7547.10009765625,7447.39990234375,7545.35009765625,224700.0,64.73325360663918,91.54995555850402,94.85777244787903,7604.13547881603,6804.36452118397,120.72147042410714,4072400.0,446541.65844885446
2016-03-11,7510.2001953125,7543.9501953125,7460.60009765625,7484.85009765625,198700.0,64.91062484804279,94.8842524114504,95.14154878954078,7637.98116643275,6823.903843332875,120.896484375,4271100.0,399012.78284081956
2016-03-14,7538.75,7583.7001953125,7515.0498046875,7542.60009765625,166900.0,65.07582899854228,94.0691156953446,93.50110788843301,7670.165248130782,6847.499742103592,122.45364815848214,4438000.0,274541.3555910592
2016-03-15,7460.60009765625,7545.2001953125,7452.7998046875,7535.85009765625,193700.0,68.24490338677923,83.7577471684985,90.9037050917645,7691.922062309176,6855.507918159575,118.26796177455357,4244300.0,138639.44077085378
2016-03-16,7498.75,7508.0,7405.14990234375,7457.0498046875,195400.0,76.39519961339168,88.79137728871652,88.87274671751986,7711.836015792183,6880.643964676567,118.48583984375,4439700.0,51420.5788837336
2016-03-17,7512.5498046875,7585.2998046875,7479.39990234375,7557.39990234375,239600.0,80.96677478917228,90.42132982225148,87.6568180931555,7732.891181855353,6899.998759550897,120.85009765625,4679300.0,-16416.466694962233
2016-03-18,7604.35009765625,7613.60009765625,7517.89990234375,7534.64990234375,237400.0,81.65140822530314,98.82584455952126,92.67951722349642,7768.134614052873,6906.015337119003,122.18941824776786,4916700.0,35984.46583607793
2016-03-21,7704.25,7713.5498046875,7617.7001953125,7619.2001953125,196800.0,87.1644680777849,98.6292565843688,95.95881032204717,7818.118096432554,6905.38185473932,110.78937639508929,5113500.0,81412.75009042071
2016-03-22,7714.89990234375,7728.2001953125,7643.7998046875,7695.5498046875,208900.0,83.27028925524442,96.83364273483807,98.09624795957603,7863.985558814786,6907.549402122715,99.071533203125,5322400.0,190480.12176504126
2016-03-23,7716.5,7726.85009765625,7670.60009765625,7717.4501953125,199600.0,79.19709795231108,96.37821244333871,97.28037058751518,7897.550975540752,6934.679004927998,91.80008370535714,5522000.0,286578.58744716225
2016-03-28,7615.10009765625,7749.39990234375,7587.7001953125,7741.0,242400.0,61.82203389830509,60.987711056644876,84.73318874494055,7896.625636482456,6995.244334220669,95.12862723214286,5279600.0,287411.4487891556
2016-03-29,7597.0,7652.89990234375,7582.25,7606.5498046875,216800.0,59.32981399861762,55.729875862381995,71.03193312078852,7872.513281260403,7081.996679677096,95.76077706473214,5062800.0,214871.83777671214
2016-03-30,7735.2001953125,7741.9501953125,7643.4501953125,7651.10009765625,232600.0,66.96540330108621,95.8751758805374,70.86425426652141,7863.009975133627,7162.045005335123,100.04293387276786,5295400.0,141952.03488206817
2016-03-31,7738.39990234375,7777.60009765625,7702.0,7727.64990234375,380100.0,64.90191755425369,89.4750504078513,80.36003405025689,7813.73173408419,7286.458256150186,97.25006975446429,5675500.0,103064.4394093724
2016-04-01,7713.0498046875,7740.14990234375,7666.10009765625,7718.0498046875,183900.0,66.8598554965935,82.66874503459722,89.33965710766198,7798.101966999401,7351.1630232349735,95.41789899553571,5491600.0,133796.0503168977
2016-04-04,7758.7998046875,7764.4501953125,7704.39990234375,7733.14990234375,155500.0,67.89517342218848,94.95226658346203,89.03202067530351,7809.9157110392,7378.3442498982995,93.75362723214286,5647100.0,118116.36994613521
2016-04-05,7603.2001953125,7736.2998046875,7588.64990234375,7736.2998046875,203800.0,53.92200092943762,53.174973583401716,76.93199506715365,7808.960602318662,7392.059368384463,100.65719168526786,5443300.0,88099.57829004759
2016-04-06,7614.35009765625,7638.64990234375,7591.75,7636.0498046875,165600.0,60.18684949162807,56.168636221810274,68.09862546289133,7808.2678577711295,7405.652112931996,97.40715680803571,5608900.0,56111.59763703169
2016-04-07,7546.4501953125,7630.75,7535.85009765625,7630.39990234375,234400.0,53.04055526160167,22.48499297543531,43.942867593549096,7805.312881298085,7414.72212846754,96.83928571428571,5374500.0,-46124.30094857747
2016-04-08,7555.2001953125,7569.35009765625,7526.7001953125,7542.35009765625,143400.0,52.736281003541116,14.36282823117101,31.005485809472194,7804.782815311681,7417.592233516445,92.32142857142857,5517900.0,-69943.27978846012
2016-04-11,7671.39990234375,7678.7998046875,7516.85009765625,7577.7998046875,179800.0,54.17106601266768,59.27125779002876,32.03969299887836,7806.433127507459,7434.466921320666,96.67138671875,5697700.0,-69667.42427229183
2016-04-12,7708.9501953125,7717.39990234375,7663.35009765625,7669.25,163400.0,50.31698132095527,73.67213716442953,49.10207439520976,7812.771342849865,7448.003705978261,92.73210797991071,5861100.0,4865.507919852622
2016-04-13,7850.4501953125,7864.7998046875,7772.2001953125,7777.14990234375,220400.0,57.77015585263275,95.87595302279958,76.27311599241928,7847.636984238709,7444.308084120666,97.83562360491071,6081500.0,118875.70717476588
2016-04-18,7914.7001953125,7920.60009765625,7842.75,7908.14990234375,184600.0,60.60008126709821,98.53872387770897,89.36227135497937,7884.23892862563,7453.116149499369,99.37848772321429,6266100.0,213566.34089388605
2016-04-20,7914.75,7950.39990234375,7877.5498046875,7950.0498046875,205300.0,67.97433555795206,91.77720714937325,95.39729468329392,7916.002951920281,7462.952126204719,93.03208705357143,6471400.0,276769.0491530532
2016-04-21,7912.0498046875,7978.4501953125,7884.10009765625,7953.64990234375,223700.0,69.25380616745346,85.61516971895273,91.97703358201164,7940.69419913116,7478.210878993841,94.72495814732143,6247700.0,280626.3287341418
2016-04-22,7899.2998046875,7923.35009765625,7873.35009765625,7891.7998046875,183300.0,61.844939689056055,82.85303858753889,86.74847181862162,7964.656189589017,7483.743859239108,87.94280133928571,6064400.0,217538.42379596224
2016-04-25,7855.0498046875,7911.0,7827.0,7894.7998046875,146300.0,57.94889130968597,73.26681877851436,80.57834236166866,7978.925296734296,7484.554732562579,88.54279436383929,5918100.0,141055.65482018003
2016-04-26,7962.64990234375,7974.5,7822.5498046875,7828.14990234375,202400.0,65.29413278266026,96.57706030631815,84.23230589079047,8011.746435074436,7476.50859422244,94.10710797991071,6120500.0,116618.13574472815
2016-04-27,7979.89990234375,7991.0,7940.5498046875,7942.0,206800.0,64.03811014267743,97.65894760256586,89.16760889579945,8044.406814098369,7470.188205432882,93.42138671875,6327300.0,121704.25572342565
2016-04-28,7847.25,7992.0,7834.4501953125,7967.39990234375,292500.0,65.96036014862709,69.53592975900904,87.92397922263102,8050.527182779072,7487.282826986552,92.52137974330357,6034800.0,102164.65406053141
2016-04-29,7849.7998046875,7889.0498046875,7788.7001953125,7844.25,243700.0,65.57310657318085,70.07256139355692,79.0891462517106,8053.19676272595,7509.893227508425,96.33921595982143,6278500.0,49293.59921209887
2016-05-02,7805.89990234375,7829.7998046875,7777.2998046875,7822.7001953125,146300.0,67.72319221791648,60.83339242241603,66.81396119166065,8056.0315753386,7514.1283855989,94.73922293526786,6132200.0,-23911.883477670606
2016-05-03,7747.0,7890.25,7735.14990234375,7824.7998046875,186500.0,62.26185273515052,48.43732498070613,59.78109293222636,8056.176802969287,7514.843167733838,102.77137974330357,5945700.0,-36664.7988028191
2016-05-04,7706.5498046875,7749.0,7697.25,7724.14990234375,199700.0,52.48813601501447,13.144597555993018,40.805104986371724,8056.233483286347,7514.1364874167775,94.89997209821429,5746000.0,-96517.38404766191
2016-05-05,7735.5,7777.5498046875,7706.85009765625,7731.0,185100.0,51.902529895198846,12.977099236641221,24.85300725778012,8055.7454351330525,7512.294555101322,96.11070033482143,5931100.0,-178038.33409579797
2016-05-06,7733.4501953125,7738.89990234375,7678.35009765625,7717.64990234375,163600.0,39.52175882763482,17.567388749211883,14.563028513948703,8049.976494387289,7531.088495847087,89.30357142857143,5767500.0,-174893.86971444124
2016-05-09,7866.0498046875,7873.64990234375,7753.5498046875,7755.25,160600.0,46.11821302842966,59.843700134660736,30.129396040171276,8050.726313038306,7555.508647899193,93.75711495535714,5928100.0,-101236.35861094389
2016-05-10,7887.7998046875,7896.89990234375,7837.7001953125,7873.5498046875,162000.0,47.92163094395325,66.77818340325831,48.063090762376966,8038.6437535423565,7601.726168332644,92.78208705357143,6090100.0,27377.28589788312
2016-05-11,7848.85009765625,7893.10009765625,7780.89990234375,7804.64990234375,214100.0,45.384181407487134,54.35997228946611,60.32728527579505,8014.330638091801,7655.404274017575,94.05709402901786,5876000.0,133406.3496252969
2016-05-12,7900.39990234375,7916.0498046875,7849.64990234375,7871.4501953125,152700.0,50.07603672172044,70.79543243222206,63.977862708315484,8010.431806758605,7682.203105350771,95.28564453125,6028700.0,187014.7279234603
2016-05-13,7814.89990234375,7881.0,7784.2001953125,7881.0,179500.0,47.37461853472635,43.53573958325225,56.23038143498013,8003.439113841595,7699.790768970905,97.58562360491071,5849200.0,193213.877960457
2016-05-16,7860.75,7873.89990234375,7772.14990234375,7831.2001953125,205200.0,42.751454113371175,58.15398027570424,57.49505076372618,8004.007333866502,7700.252529414747,93.99989536830357,6054400.0,221152.17008354422
2016-05-17,7890.75,7940.10009765625,7879.7001953125,7896.85009765625,183400.0,43.771394105955785,67.7187847841147,56.46950154769039,8001.100630297579,7700.76421345242,96.06417410714286,6237800.0,179247.94097010745
2016-05-18,7870.14990234375,7882.0498046875,7810.75,7846.75,156400.0,51.89694629626484,73.27595212511939,66.38290572831276,7996.180873039738,7701.223960944638,90.52490234375,6081400.0,170744.56280759722
2016-05-19,7783.39990234375,7876.2001953125,7766.7998046875,7875.5,170400.0,45.17301771316891,40.13364075931232,60.376125889515464,7989.336672394147,7695.203171355854,91.17138671875,5911000.0,80318.74149726098
2016-05-20,7749.7001953125,7812.39990234375,7735.75,7792.2001953125,157000.0,45.853026864871445,27.25887207497612,46.8894883198026,7984.831151780517,7684.748731031984,91.46780831473214,5754000.0,18774.48597449949
2016-05-23,7731.0498046875,7820.60009765625,7722.2001953125,7813.9501953125,172000.0,48.74870910110535,20.133603450334288,29.175372094874234,7985.209821005153,7671.970061807347,87.41779436383929,5582000.0,-96388.18392225727
2016-05-24,7748.85009765625,7761.5498046875,7715.7998046875,7738.0498046875,147000.0,53.44072825193323,26.93409742120344,24.775524315504608,7964.881753473327,7670.918148870423,86.98922293526786,5729000.0,-145511.29232535465
2016-05-25,7934.89990234375,7941.2001953125,7809.2998046875,7811.7998046875,176200.0,62.91785948141423,97.60308517100519,48.2235953475143,7953.269635260805,7678.030267082944,95.65708705357143,5905200.0,-119642.08703707252
2016-05-26,8069.64990234375,8083.0,7948.5,7974.4501953125,264300.0,68.5848473479215,96.3643544239162,73.6338456720416,8005.069173882956,7648.470718695168,101.91067940848214,6169500.0,10747.47856937116
2016-05-27,8156.64990234375,8164.2001953125,8077.0498046875,8081.9501953125,260900.0,66.91699445204651,98.31617163441226,97.42787040977788,8073.623724545201,7610.6011777985495,98.65000697544643,6430400.0,163104.88327608397
2016-05-30,8178.5,8200.0,8150.7998046875,8166.5,247400.0,66.92084955253202,95.55968787122772,96.74673797651872,8135.846904638456,7585.63800747092,97.93575613839286,6677800.0,284830.61032900354
2016-05-31,8160.10009765625,8213.599609375,8134.2998046875,8209.849609375,471000.0,68.56103091991014,89.25280580366338,94.37622176976777,8181.445436219688,7581.349485655312,95.58572823660714,6206800.0,285928.06189723266
2016-06-01,8179.9501953125,8215.349609375,8171.0498046875,8179.2001953125,194400.0,67.3256971659429,92.91373678253271,92.5754101524746,8221.293041638537,7588.841919298963,94.73214285714286,6401200.0,198413.7767112027
2016-06-02,8218.9501953125,8229.5,8154.75,8156.89990234375,181700.0,76.57349776139006,97.94631094483384,93.37095117700996,8264.242393989844,7594.2375864789055,91.77144949776786,6582900.0,119067.6657846286
2016-06-03,8220.7998046875,8262.0,8209.849609375,8246.2001953125,379000.0,75.13436681937173,92.4569424057185,94.43899671102834,8299.371125759344,7607.8438156469065,88.22862025669643,6961900.0,33279.98094080901
2016-06-06,8201.0498046875,8234.7001953125,8186.0498046875,8228.75,171600.0,71.97590684755666,88.84105208391068,93.08143514482099,8330.423111873484,7610.291829532766,86.03578404017857,6790300.0,-43201.76361001609
2016-06-07,8266.4501953125,8294.9501953125,8216.400390625,8235.5498046875,241900.0,76.39185790682988,95.07899839811145,92.12566429591352,8370.288910167057,7608.291070301692,87.02866908482143,7032200.0,-141130.21595021058
2016-06-08,8273.0498046875,8288.900390625,8252.0498046875,8285.5,174300.0,86.5056269025425,96.2185313211365,93.37952726771954,8405.550895688446,7615.449055483429,81.84654017857143,7206500.0,-144158.74389039213
2016-06-09,8203.599609375,8273.349609375,8184.60009765625,8273.349609375,174900.0,82.12763045479807,84.22679369361774,91.84144113762189,8426.154071367964,7625.1658505070345,82.71079799107143,7031600.0,-127412.85488675954
2016-06-10,8170.0498046875,8265.599609375,8162.85009765625,8180.25,182200.0,80.43117419047374,78.43385886518843,86.29306129331421,8435.98011115389,7650.854800955484,83.021484375,6849400.0,-147774.47785424674
2016-06-13,8110.60009765625,8125.25,8063.89990234375,8102.25,169700.0,73.70734454598981,62.04057461603117,74.90040905827911,8439.802951952383,7672.016969922617,87.33576311383929,6679700.0,-152451.1844833116
2016-06-14,8108.85009765625,8134.9501953125,8069.5,8134.39990234375,145500.0,65.03070694319511,46.28373712175666,62.25272353432541,8443.272735413388,7690.357196227238,78.271484375,6534200.0,-133368.57573157223
2016-06-15,8206.599609375,8213.2001953125,8123.14990234375,8139.39990234375,169800.0,62.64192547171768,61.76131836826989,56.69521003535257,8453.09646605619,7714.178436287561,75.146484375,6704000.0,-39880.580769099295
2016-06-16,8140.75,8180.64990234375,8074.4501953125,8180.64990234375,189200.0,48.472627560903994,33.261198966167996,47.102084818731505,8443.360305695036,7759.649606414339,77.83213588169643,6514800.0,48071.53786716657
2016-06-17,8170.2001953125,8195.25,8135.7998046875,8176.64990234375,166600.0,49.214180441701046,46.0074261767447,47.009981170394184,8422.43189233773,7822.628019771644,78.56427873883929,6681400.0,110335.27379909763
2016-06-20,8238.5,8244.150390625,8107.35009765625,8115.75,168600.0,56.78201566052034,75.56800530863859,51.612210150517086,8388.313351477644,7907.49158016298,82.67145647321429,6850000.0,153808.27071894892
2016-06-21,8219.900390625,8257.25,8202.150390625,8255.400390625,137000.0,53.46340100577389,67.51797899790994,63.031136827764406,8323.20554515381,8019.70441578369,82.66074916294643,6713000.0,176869.17963218922
2016-06-22,8203.7001953125,8238.349609375,8153.25,8213.650390625,136100.0,48.62351761061837,60.50643397697758,67.86413942784203,8288.364166685804,8081.42582354857,83.40000697544643,6576900.0,199527.5768505698
2016-06-23,8270.4501953125,8285.599609375,8188.2998046875,8201.150390625,154100.0,54.011513316216956,89.39624802669535,72.47355366719428,8289.942048782952,8099.9279707482965,86.62496512276786,6731000.0,185386.9443517495
2016-06-24,8088.60009765625,8100.7001953125,7927.0498046875,8029.10009765625,297600.0,42.80044242060845,43.91142197329653,64.60470132565648,8296.648924416095,8086.416114646406,107.67853655133929,6433400.0,231586.60634903703
2016-06-27,8094.7001953125,8120.64990234375,8039.35009765625,8039.35009765625,162500.0,38.10016130603761,46.33138569905677,59.8796852330162,8300.981348017076,8073.703710576673,106.77849469866071,6595900.0,291940.0421954016
2016-06-28,8127.85009765625,8146.35009765625,8086.85009765625,8096.0498046875,170400.0,40.296715222954084,56.00345902956517,48.74875556730615,8301.88388056991,8069.576178023838,108.39630998883929,6766300.0,334903.07106859237
2016-06-29,8204.0,8212.400390625,8157.64990234375,8173.10009765625,147000.0,50.02651950283047,77.24176437744276,59.85886970202156,8303.332123645005,8070.532915417495,108.09636579241071,6913300.0,330756.2129463381
2016-06-30,8287.75,8308.150390625,8242.099609375,8260.25,279400.0,57.30967551772699,94.64697998959633,75.96406779886809,8314.562079951578,8066.182939579672,108.19642857142857,7192700.0,336646.58745980076
2016-07-01,8328.349609375,8356.75,8308.650390625,8313.0498046875,165500.0,63.847371535991286,93.39064982170981,88.42646472958296,8334.00452964507,8057.49547035493,105.54286411830357,7358200.0,316692.6109225899
2016-07-04,8370.7001953125,8398.4501953125,8364.7001953125,8376.75,154200.0,65.8342127345964,94.1132844707218,94.05030476067598,8363.132300096993,8045.332738965505,105.87503487723214,7512400.0,255054.93607367016
2016-07-05,8335.9501953125,8381.4501953125,8319.9501953125,8379.2998046875,139000.0,58.46701918479331,86.74163169081484,91.41518866108214,8375.146690378671,8040.268348683829,102.81431361607143,7373400.0,137383.38796808757
2016-07-07,8337.900390625,8361.9501953125,8317.7001953125,8342.0,155500.0,64.08317277038407,87.1553342144624,89.33675012533301,8386.053446983382,8035.846650672867,96.53578404017857,7528900.0,29061.923296426423
2016-07-08,8323.2001953125,8353.2998046875,8287.5498046875,8350.0,137900.0,61.164620285186956,84.03692455574108,85.97796348700611,8399.006725741207,8034.853430508794,96.98577008928571,7391000.0,-32807.28294026293
2016-07-11,8467.900390625,8475.25,8407.0498046875,8413.349609375,149800.0,65.06041321794791,98.65932018305642,89.9505263177533,8443.991428374286,8019.653786469463,98.07502092633929,7540800.0,-19419.13228879869
2016-07-12,8521.0498046875,8526.599609375,8479.2001953125,8502.599609375,183600.0,68.91284722137041,99.07433800426426,93.92352758102056,8492.677392304402,8012.012793242472,98.33213588169643,7724400.0,37162.9067333648
2016-07-13,8519.5,8550.25,8493.5498046875,8540.4501953125,195500.0,70.20472198896353,95.06579102007812,97.59981640246627,8531.093096070397,8014.662079710854,96.30360630580357,7528900.0,92446.46304785833
2016-07-14,8565.0,8571.400390625,8500.7001953125,8515.75,153900.0,69.37190428724104,99.00669126952252,97.71560676462163,8577.78839120092,8003.806823642829,94.40363420758929,7682800.0,148156.22035361547
2016-07-15,8541.400390625,8594.7998046875,8510.0498046875,8565.4501953125,221700.0,87.60802825869195,90.38627379103187,94.81958536021084,8609.419461573438,8012.240792332814,75.92860630580357,7461100.0,154220.0041832244
2016-07-18,8508.7001953125,8587.099609375,8494.349609375,8564.0498046875,164300.0,82.93034181262293,83.04957987313043,90.8141816445616,8631.117245060406,8024.393008845843,76.74647739955357,7296800.0,136332.90508830454
2016-07-19,8528.5498046875,8540.0498046875,8476.7001953125,8514.2998046875,167900.0,82.56136455437641,84.8450154867232,86.09362305029515,8655.23359080583,8029.281643569172,77.02144949776786,7464700.0,91449.71457799152
2016-07-20,8565.849609375,8569.900390625,8512.5498046875,8515.4501953125,160300.0,81.38607856557184,91.7918402946022,86.56214521815194,8682.149611075949,8036.960545174053,75.07861328125,7625000.0,91244.69800494984
2016-07-21,8510.099609375,8585.25,8503.4501953125,8582.7001953125,150000.0,70.2707563228706,72.4328086859235,83.02322148908296,8695.400353395367,8054.349744260885,73.48214285714286,7475000.0,98196.41010438744
2016-07-22,8541.2001953125,8548.9501953125,8489.7998046875,8519.650390625,143200.0,69.74677695534396,82.55504983726607,82.25989960593058,8713.209639435694,8063.615458220555,72.77859933035714,7618200.0,95322.72974840645
2016-07-25,8635.650390625,8641.150390625,8517.2001953125,8519.9501953125,150000.0,72.4135253248738,98.44457271318771,84.47747707879243,8726.068245001292,8105.461881951835,76.625,7768200.0,90209.18011158705
2016-07-26,8590.650390625,8644.900390625,8577.150390625,8633.75,154800.0,71.17913504436191,84.81882998521563,88.60615084522313,8720.627304284977,8160.497842199397,77.07142857142857,7613400.0,119302.03385265265
2016-07-27,8615.7998046875,8665.0,8572.0498046875,8599.400390625,184100.0,72.2497877204697,86.96511594814092,90.07617288218142,8713.571551551091,8216.348565636408,80.55001395089286,7797500.0,108996.03828502726
2016-07-28,8666.2998046875,8674.7001953125,8625.25,8636.9501953125,233500.0,75.98063140209362,96.8614315841707,89.54845917250908,8719.927061179882,8256.223036476367,80.06075613839286,8031000.0,101703.37367290352
2016-07-29,8638.5,8670.349609375,8631.150390625,8668.2998046875,157000.0,65.69746962835167,81.71707307449495,88.51454020226885,8726.464584016237,8284.760513640013,72.0,7874000.0,96782.76442992128
2016-08-01,8636.5498046875,8711.2998046875,8590.5,8654.2998046875,188400.0,61.73305397490537,68.13720184822878,82.23856883563148,8732.611658462669,8309.43345872483,76.43575613839286,7685600.0,73670.410256817
2016-08-02,8622.900390625,8687.2001953125,8611.400390625,8647.4501953125,169400.0,60.251896778091485,62.31902759855139,70.72443417375837,8737.417430124504,8329.847706594246,77.80001395089286,7516200.0,-17670.191081403755
2016-08-03,8544.849609375,8635.4501953125,8529.599609375,8635.2001953125,163000.0,48.12327416532359,29.049244474045704,53.16849130694195,8725.373943699493,8362.781134425508,80.31075613839286,7353200.0,-89610.59857061226
2016-08-04,8551.099609375,8601.400390625,8518.150390625,8599.9501953125,164700.0,50.93351479788257,31.71335803188611,41.02721003482773,8707.874818960741,8401.600181039257,80.20361328125,7517900.0,-167201.87190617155
2016-08-05,8683.150390625,8689.400390625,8590.150390625,8600.2001953125,157900.0,64.09469420217357,88.00108229613286,49.587894934021556,8692.202752638788,8453.267266892462,83.45724051339286,7675800.0,-162689.5617091544
2016-08-08,8711.349609375,8723.5,8697.599609375,8712.849609375,172600.0,64.57268397344971,94.8008641547121,71.50510149424368,8708.923519145292,8460.891422260958,81.81438337053571,7848400.0,-103343.5305720251
