Date,Close,High,Low,Open,Volume,RSI,%K,%D,Upper Band,Lower Band,ATR,OBV,Chaikin,SMA,EMA,MACD Line,Signal Line,MACD Histogram
2015-01-07,8102.10009765625,8151.2001953125,8065.4501953125,8118.64990234375,164100.0,51.730883991380864,29.065594614733858,49.82282036105456,8436.858867396499,8029.261249791002,110.03571428571428,6012400.0,-62277.19059334928,8233.06005859375,8260.266308281096,-29.170765990023938,-21.9225159246284,-7.248250065395542
2015-01-08,8234.599609375,8243.5,8167.2998046875,8191.39990234375,143800.0,59.38329704668762,44.49550829366537,35.94698387306811,8425.180238691646,8030.329819902106,111.51785714285714,6156200.0,-68927.6062803627,8227.755029296875,8257.82186076623,-27.376948193201315,-23.01340237834298,-4.363545814858334
2015-01-09,8284.5,8303.2998046875,8190.7998046875,8285.4501953125,148000.0,56.1876134793978,57.62202875616856,43.727710554855925,8414.349270510476,8034.045749020774,109.23214285714286,6304200.0,-19311.333879040558,8224.197509765625,8260.36263593135,-21.67888943422804,-22.746499789519994,1.0676103552919542
2015-01-12,8323.0,8332.599609375,8245.599609375,8291.349609375,103200.0,54.96798862611529,67.74962558410165,56.62238754464519,8418.600382207878,8032.80459826087,108.00711495535714,6407400.0,58660.72809678642,8225.702490234375,8266.328099175982,-13.896320441481294,-20.976463919912256,7.080143478430962
2015-01-13,8299.400390625,8356.650390625,8267.900390625,8346.150390625,129600.0,48.64703443267828,61.54164301145983,62.30443245057668,8425.153037121225,8033.782021472526,106.79282924107144,6277800.0,90963.72981793154,8229.467529296875,8269.477841218746,-9.523093397972843,-18.685789815524377,9.162696417551532
2015-01-14,8277.5498046875,8326.4501953125,8236.650390625,8307.25,146100.0,50.60357013157527,55.793748860054514,61.695005818538654,8429.148384247566,8035.581693877435,105.21421595982144,6131700.0,88638.47823756188,8232.3650390625,8270.246599644342,-7.731317317327921,-16.49489531588509,8.763577998557167
2015-01-15,8494.150390625,8527.099609375,8380.5498046875,8424.5,232100.0,66.04019500888072,92.86271838622127,70.06603675257854,8467.048855767816,8040.336251654061,113.67131696428572,6363800.0,94790.2994578546,8253.692553710938,8291.570770213928,11.039281251609282,-10.988060002386216,22.02734125399549
2015-01-16,8513.7998046875,8530.75,8452.25,8504.0498046875,176000.0,65.80193538148228,96.35714540566292,81.6712042173129,8494.098765791416,8061.686341630458,113.0927734375,6539800.0,144465.35978683364,8277.892553710937,8312.735440163793,27.18726152283853,-3.3529956973412665,30.540257220179797
2015-01-19,8550.7001953125,8570.9501953125,8531.5,8550.0498046875,125400.0,65.49898614615208,95.99406528189913,95.0713096912611,8537.961793103754,8056.963353380624,111.57135881696428,6665200.0,190076.48842931027,8297.462573242188,8335.398750177956,42.47260757980803,5.812124958088593,36.66048262171943
2015-01-20,8695.599609375,8707.900390625,8574.5,8575.099609375,158700.0,69.8830851018578,98.0853330982308,96.81218126193096,8617.263659715863,8024.701428174761,119.39278738839286,6823900.0,208585.15479700128,8320.982543945312,8369.703593911006,65.52321535501505,17.754343037473888,47.76887231754117
2015-01-21,8729.5,8741.849609375,8689.599609375,8719.650390625,185900.0,69.86835865643668,98.17421347235836,97.41787061749608,8689.372094747505,7993.142993143119,119.74993024553572,7009800.0,214251.863041346,8341.257543945312,8403.969918300434,85.54040969763992,31.31155636950709,54.22885332813282
2015-01-22,8761.400390625,8774.150390625,8727.0,8745.849609375,175500.0,67.53389494252272,98.20093177844012,98.15349278300975,8759.184890268029,7972.770236685097,113.98214285714286,7185300.0,250854.9717192743,8365.977563476563,8438.01091566468,102.7933377401805,45.60791264364178,57.18542509653872
2015-01-23,8835.599609375,8866.400390625,8795.400390625,8827.9501953125,191200.0,70.76856262482067,96.15446984965368,97.50987170015073,8833.431910642068,7964.673167482932,115.646484375,7376500.0,260072.9785391083,8399.0525390625,8475.876505541853,121.05818100439136,60.6979663157917,60.36021468859967
2015-01-27,8910.5,8925.0498046875,8825.4501953125,8871.349609375,192000.0,92.3530179104178,98.30737420901356,97.55425861236913,8914.30121810164,7954.78384049211,103.68572126116072,7568500.0,276370.2686634902,8434.542529296876,8517.269219299771,139.96362291647165,76.5510976359277,63.412525280543946
2015-01-28,8914.2998046875,8985.0498046875,8874.0498046875,8902.75,185100.0,94.96731365322032,91.34821155609906,95.27001853825544,8984.147388155572,7951.737670438179,105.48929268973214,7753600.0,250177.9369229316,8467.942529296875,8555.081656003364,153.48367011135997,91.93761213101416,61.54605798034581
2015-01-29,8952.349609375,8966.650390625,8861.25,8901.5,256300.0,94.3794999867159,95.88288381334591,95.17948985948618,9051.31537039423,7954.9796491370225,102.91789899553572,8009900.0,257822.3897276693,8503.147509765626,8592.916699181615,165.3625100811587,106.62259172104308,58.73991836011562
2015-01-30,8808.900390625,8996.599609375,8775.099609375,8996.599609375,267300.0,79.06233898936193,75.3010840568089,87.51072647541797,9083.554506994644,7975.360532067856,110.70361328125,7742600.0,189603.97358078184,8529.45751953125,8613.486574557175,161.34157796255568,117.56638896934558,43.775188993210094
2015-02-02,8797.400390625,8840.7998046875,8751.099609375,8802.5,210100.0,77.10242310902429,73.78782504998792,81.65726430671425,9112.277492618325,7986.832565975427,110.896484375,7532500.0,149924.23147402424,8549.555029296875,8631.002176087444,155.4352456421384,125.14016030390415,30.295085338234244
2015-02-03,8756.5498046875,8837.2998046875,8726.650390625,8823.150390625,208700.0,75.6120406754141,68.41238878008913,72.50043262896199,9132.38145436424,8004.543545635759,112.46072823660714,7323800.0,25281.45771336276,8568.4625,8642.959093096973,145.7776992691106,129.26766809694544,16.510031172165156
2015-02-04,8723.7001953125,8792.849609375,8704.400390625,8789.150390625,195300.0,74.69150348274624,55.70172866121887,65.96731416376531,9125.8880546357,8070.671955129925,112.3642578125,7128500.0,-50194.330759793054,8598.280004882812,8650.648721879405,133.92947957634715,130.2000303928258,3.7294491835213535
2015-02-05,8711.7001953125,8838.4501953125,8683.650390625,8733.099609375,173600.0,65.56487302636451,47.66241967370751,57.25884570500517,9103.456085961054,8154.063933570197,105.59640066964286,6954900.0,-143960.08941691555,8628.760009765625,8656.463147920653,122.16315953698722,128.59265622165807,-6.429496684670852
2015-02-06,8661.0498046875,8726.2001953125,8645.5498046875,8696.849609375,171300.0,60.08769465027844,27.85420629821401,43.73945154438013,9087.042099440505,8213.122939621995,105.75,6783600.0,-222303.416502669,8650.08251953125,8656.899972374638,107.51187296584249,124.37649957049496,-16.86462660465247
2015-02-09,8526.349609375,8605.5498046875,8516.349609375,8584.400390625,146800.0,48.52893111964064,2.082248828735034,25.866291600218847,9068.874073166782,8255.475926833216,112.00355747767856,6636800.0,-287998.92720537353,8662.175,8644.466604469912,84.0624234852803,116.31368435345205,-32.25126086817173
2015-02-10,8565.5498046875,8646.25,8470.5,8478.099609375,196200.0,40.99315953289498,18.066883721966267,16.001112949638436,9051.836001859894,8296.768978608856,113.32854352678572,6833000.0,-299470.4578592377,8674.302490234375,8636.950718776348,67.85945245295443,106.62283797335252,-38.76338552039809
2015-02-11,8627.400390625,8651.9501953125,8593.650390625,8603.2998046875,161600.0,43.19245524796262,29.8233239160538,16.65748548891837,9025.77322795299,8355.63175251576,115.76785714285714,6994600.0,-274925.4599984661,8690.702490234375,8636.041163714315,59.32543981064373,97.16335834081076,-37.83791853016703
2015-02-12,8711.5498046875,8732.5498046875,8599.25,8676.9501953125,158800.0,46.8926870067117,45.81828239216225,31.236163343394107,8985.249301121277,8439.555679347473,121.92138671875,7153400.0,-168365.09079174418,8712.402490234375,8643.23246285462,58.675947952728166,89.46587626319425,-30.78992831046608
2015-02-13,8805.5,8822.099609375,8729.650390625,8741.5,221900.0,48.16890162613797,63.676154482983925,46.43925359706666,8983.354841821103,8472.585099585147,122.31780133928572,7375300.0,-52533.25231664535,8727.969970703125,8658.686514011322,64.99301751401799,84.57130451335901,-19.578286999341017
2015-02-16,8809.349609375,8870.099609375,8793.400390625,8831.400390625,136400.0,43.264270943072304,64.40788081510823,57.9674392300848,8979.474310017287,8506.020611857713,120.68205915178572,7511700.0,36887.27429738734,8742.7474609375,8673.035380236435,69.50871871572235,81.55878735383169,-12.050068638109336
2015-02-18,8869.099609375,8894.2998046875,8808.900390625,8811.5498046875,147600.0,47.198797331761405,75.7650456818494,67.94969365998053,8983.542559068403,8533.792304212846,118.85344587053572,7659300.0,94575.99938985566,8758.667431640624,8691.708163963918,77.02092086844641,80.65121405675464,-3.630293188308229
2015-02-19,8895.2998046875,8913.4501953125,8794.4501953125,8883.0498046875,213300.0,46.41173717398274,80.74512832126163,73.63935160607309,8999.394382340082,8537.910500472417,119.82484654017856,7872600.0,128440.75715263931,8768.65244140625,8711.09784403283,84.11886211424462,81.34474366825265,2.7741184459919737
2015-02-20,8833.599609375,8899.9501953125,8816.2998046875,8895.5,197600.0,51.73157446482217,81.97301033332525,79.4943947788121,9005.57509956357,8542.13974418643,109.97844587053572,7675000.0,150758.3789921659,8773.857421875,8722.764678827323,83.7993547791666,81.83566589043544,1.9636888887311696
2015-02-23,8754.9501953125,8869.0,8736.099609375,8856.849609375,139600.0,47.28005616465956,64.21719604657162,75.64511156705284,9005.343528981282,8541.726295237468,113.06417410714286,7535400.0,119033.90290379433,8773.534912109375,8725.829966111625,76.3200227848265,80.73253726931365,-4.412514484487147
2015-02-24,8762.099609375,8800.5,8726.75,8772.900390625,149800.0,50.37164729409641,65.83124072657365,70.67381570215684,8999.84892446398,8539.870899754771,110.42850167410714,7685200.0,25063.95565247629,8769.859912109376,8729.284217850995,70.16072707020248,78.61817522949143,-8.457448159288944
2015-02-25,8767.25,8840.650390625,8751.400390625,8801.900390625,135200.0,53.02870803648441,66.99398784340615,65.68080820551715,8982.961436341828,8542.433387876923,110.48570033482144,7820400.0,-49023.403309859335,8762.697412109375,8732.900006627091,64.94637296107976,75.8838147758091,-10.93744181472934
2015-02-26,8683.849609375,8786.0498046875,8669.4501953125,8779.0,217500.0,48.23808658884816,48.1655977653385,60.3302754451061,8961.953143354609,8540.39666133289,107.75711495535714,7602900.0,-125443.12347309943,8751.17490234375,8728.22854022213,53.46790056975988,71.40063193459926,-17.932731364839384
2015-02-27,8844.599609375,8856.9501953125,8717.4501953125,8729.5,249500.0,60.192113103146106,84.45635950359473,66.5386483707798,8939.752606877704,8551.822197809797,114.36070033482144,7852400.0,-141012.45296407025,8745.78740234375,8739.311499189069,56.68883643901427,68.45827283548226,-11.769436396467997
2015-03-02,8956.75,8972.349609375,8885.4501953125,8953.849609375,218100.0,74.51305382827013,96.89157686215444,76.50451137702923,8967.477202430035,8538.882563194964,113.14997209821428,8070500.0,-80681.06539484765,8753.1798828125,8760.01992783773,67.51280497402513,68.26917926319084,-0.7563742891657057
2015-03-03,8996.25,9008.400390625,8925.5498046875,8962.849609375,177800.0,74.52175469849668,97.07043022905366,92.8061221982676,9002.984797925254,8523.259928637248,106.51429966517856,8248300.0,55594.629304425325,8763.12236328125,8782.518029948422,78.37474265844503,70.29029194224168,8.08445071620335
2015-03-04,8922.650390625,9119.2001953125,8893.9501953125,9109.150390625,248400.0,66.58802512432679,62.198340060364856,85.38678238385766,9021.611730355267,8521.243054800983,116.43212890625,7999900.0,86288.906124915,8771.427392578125,8795.863969060476,80.12045442506133,72.25632443880562,7.864129986255705
2015-03-05,8937.75,8957.5498046875,8849.349609375,8929.400390625,160100.0,63.777582943632,59.65532066425792,72.9746969845588,9041.849335527855,8522.410430097143,114.63929966517856,8160000.0,108892.4457361754,8782.1298828125,8809.37692438805,81.77965095104264,74.16098974125303,7.618661209789607
2015-03-09,8756.75,8891.2998046875,8740.4501953125,8891.150390625,155500.0,47.315378492912,19.410740341856584,47.08813368882645,9042.305146225302,8526.459599868449,120.83572823660714,8004500.0,49583.63658274617,8784.382373046876,8804.364836351093,67.70888297622878,72.87056838824819,-5.161685412019409
2015-03-10,8712.0498046875,8778.0,8677.349609375,8769.75,163800.0,44.87247972613427,9.471841995553085,29.5126343338892,9040.695948640829,8533.168797452921,122.54652622767856,7840700.0,30108.52872798732,8786.932373046875,8795.572928573609,52.34733826475167,68.7659223635489,-16.418584098797226
2015-03-11,8699.9501953125,8755.599609375,8682.349609375,8728.75,172800.0,40.61479642427152,6.781545302946081,11.88804254678525,9022.27535070784,8568.94945397966,121.6787109375,7667900.0,-44765.27333379164,8795.61240234375,8786.46600159636,38.75017811883845,62.762773514606806,-24.01259539576836
2015-03-12,8776.0,8787.2001953125,8732.900390625,8740.650390625,173900.0,43.72765892775176,23.690895983879933,13.314761094126368,9005.754456039815,8606.515368178936,119.41085379464286,7841800.0,-63887.82327726623,8806.134912109375,8785.469239539563,33.72218603521469,56.95465601872839,-23.232469983513692
2015-03-13,8647.75,8849.75,8631.75,8844.0498046875,179200.0,40.86777930266706,3.282386622030696,11.251609302952238,9003.109888989327,8611.194896166924,129.00725446428572,7662600.0,-118111.71326397032,8807.152392578126,8772.353121488177,19.16780835106329,49.39728648519537,-30.229478134132087
2015-03-16,8633.150390625,8663.5498046875,8612.0,8656.75,163300.0,43.61300841985164,4.170028091564252,10.38110356582496,9010.076571374257,8596.388272375743,123.19649832589286,7499300.0,-128720.32715971676,8803.232421875,8759.095718548826,6.381728125861628,40.794174813328624,-34.412446687467
2015-03-17,8723.2998046875,8742.5498046875,8630.7998046875,8689.099609375,177000.0,48.12832410787894,21.94395935098667,9.79879135486054,9009.020945560913,8589.223878657836,125.91078404017856,7676300.0,-132331.53020305606,8799.122412109375,8755.686583895367,3.4828239073885925,33.33190463214062,-29.849080724752028
2015-03-18,8685.900390625,8747.25,8664.0,8742.900390625,156400.0,46.194163366526624,14.57026067970418,13.5614160407517,9008.759452081627,8577.140450262123,125.48221261160714,7519900.0,-89705.51556679839,8792.949951171875,8749.04027977438,-1.811516689362179,26.303220367840066,-28.11473705720224
2015-03-19,8634.650390625,8788.2001953125,8614.650390625,8749.4501953125,163500.0,47.62688935030091,4.465769302601406,13.659996444430751,9004.945793774721,8557.509186694027,129.55008370535714,7356400.0,-85180.28235616954,8781.227490234374,8738.146004617298,-10.027179359871296,19.037140422297792,-29.06431978216909
2015-03-20,8570.900390625,8627.900390625,8553.0,8627.900390625,174600.0,35.43529685661666,3.1614949576483857,7.399174979984657,9000.625485861361,8529.389553201137,123.01792689732144,7181800.0,-130444.99453557144,8765.00751953125,8722.217850903746,-21.43515234263577,10.94268186931108,-32.377834211946855
2015-03-23,8550.900390625,8608.349609375,8540.5498046875,8591.5498046875,150700.0,26.05458027670417,1.788746038228772,3.1386700994928547,9002.537004870326,8499.208112317174,118.73577008928572,7031100.0,-187622.0990078398,8750.87255859375,8705.90190230577,-31.72418926824685,2.4093076417994954,-34.13349691004634
2015-03-24,8542.9501953125,8627.75,8535.849609375,8537.0498046875,156700.0,22.220785920412126,1.217207303578633,2.0558160998185966,9008.525817268144,8472.019299919355,119.38218470982144,6874400.0,-238859.391634339,8740.27255859375,8690.382692115934,-40.05807492699569,-6.084168871959542,-33.973906055036146
2015-03-25,8530.7998046875,8573.75,8516.5498046875,8568.900390625,161000.0,24.0306515393726,3.231292517006803,2.0790819529380693,9012.492711604138,8444.922425114613,107.37862723214286,6713400.0,-287539.9973685136,8728.707568359376,8675.184321884655,-47.10023217471098,-14.28738153250983,-32.812850642201155
2015-03-26,8342.150390625,8499.4501953125,8325.349609375,8474.9501953125,280100.0,17.90943626548244,2.9685971290677147,2.472365649884384,9038.77910341565,8376.126072365598,114.32505580357144,6433300.0,-343851.6080016009,8707.452587890624,8643.46680462183,-67.12979316665587,-24.85586385933904,-42.273929307316834
2015-03-27,8341.400390625,8413.2001953125,8269.150390625,8396.0,193000.0,22.226633616039837,12.444031796331243,6.214640480801921,9059.971637960563,8320.688615945686,110.521484375,6240300.0,-371150.19090695353,8690.330126953126,8614.698574717371,-82.11728632938502,-36.30814835334824,-45.80913797603679
2015-03-30,8492.2998046875,8492.2998046875,8380.75,8390.9501953125,134700.0,37.13328042340144,38.43430316853199,17.94897736464365,9044.970481834698,8300.459791602803,114.11070033482144,6375000.0,-343021.44146257243,8672.71513671875,8603.041549000242,-80.88625465041878,-45.22376961276235,-35.66248503765643
2015-03-31,8491.0,8550.4501953125,8454.150390625,8527.599609375,167200.0,37.608917479264704,38.21043035385697,29.69625510624007,9004.755545638958,8294.099727798543,115.75711495535714,6207800.0,-237099.89175530057,8649.42763671875,8592.370925285933,-79.1036785847009,-51.99975140715006,-27.103927177550844
2015-04-01,8586.25,8603.400390625,8464.75,8483.7001953125,125500.0,38.99805672197535,54.61588403690958,43.753539186432846,8945.163989262393,8312.691284175107,119.42857142857144,6333300.0,-116751.72545568412,8628.92763671875,8591.787980020606,-69.20731638409961,-55.44126440253997,-13.766051981559642
2015-04-06,8659.900390625,8667.5498046875,8573.75,8615.7998046875,146900.0,50.752115134911634,75.2817930902133,56.03603582699329,8900.953127186813,8330.627146250687,110.55712890625,6480200.0,-25199.075343584176,8615.79013671875,8598.274876268644,-54.78982405303941,-55.31097633263986,0.5211522796004502
2015-04-07,8660.2998046875,8693.599609375,8586.849609375,8684.4501953125,148700.0,51.710634967320665,75.35874409932512,68.41880707548268,8845.026525798643,8358.808728107608,114.5,6628900.0,83369.10166545911,8601.917626953125,8604.182012308534,-42.837820403456135,-52.81634514680312,9.97852474334698
2015-04-08,8714.400390625,8730.5,8679.7998046875,8698.9501953125,148200.0,49.4125791725701,85.7817488763083,78.80742868861557,8837.91724869037,8361.68304427838,111.53215680803572,6777100.0,162602.96971482225,8599.800146484375,8614.679000719627,-28.66981843337271,-47.98703980411704,19.317221370744328
2015-04-09,8778.2998046875,8785.5,8682.4501953125,8756.2001953125,152700.0,55.89282711459054,98.09259332426478,86.41102876663274,8849.504086147308,8356.721206821441,112.94642857142856,6929800.0,218259.11882454203,8603.112646484375,8630.261934430853,-12.145421256003829,-40.8187160944944,28.67329483849057
2015-04-10,8780.349609375,8787.400390625,8733.599609375,8774.349609375,139000.0,59.91422503501968,98.63950192957068,94.1712813767146,8862.631612622192,8351.63362175281,104.39292689732144,7068800.0,271126.6027024621,8607.1326171875,8644.555998711248,1.1029703110925766,-32.434378813377,33.53734912446958
2015-04-13,8834.0,8841.650390625,8762.099609375,8801.75,121600.0,68.15233151684697,98.66368722707423,98.4652608269699,8874.752196953632,8345.313037421369,104.24295479910714,7190400.0,306279.52962681465,8610.0326171875,8662.598284548272,15.749998052422598,-22.79750344021708,38.54750149263968
2015-04-16,8706.7001953125,8760.0,8645.650390625,8757.0498046875,142900.0,59.36298002152665,76.42791348253274,91.24370087972588,8880.763004043329,8345.197249862922,112.85365513392856,7047500.0,299965.4759071125,8612.980126953125,8666.798466525817,16.891132255859702,-14.859776301001729,31.75090855686143
2015-04-17,8606.0,8699.849609375,8596.7001953125,8698.0498046875,150400.0,53.40902250716252,58.83835971615721,77.97665347525474,8879.250178359349,8343.995036484403,114.146484375,6897100.0,244166.97768625335,8611.622607421876,8661.0081363805,9.55962772073508,-9.975895496654369,19.535523217389446
2015-04-20,8448.099609375,8619.9501953125,8422.75,8618.7998046875,148900.0,46.137306363580805,31.257505458515283,55.507926219068416,8869.581365415208,8326.143829897293,124.146484375,6748200.0,125896.31518303465,8597.86259765625,8640.731133808547,-8.889412722406632,-9.75859894180482,0.8691862193981876
2015-04-21,8377.75,8469.349609375,8352.7001953125,8416.099609375,407800.0,51.86933619950525,18.96936408296943,36.35507641921398,8867.76146599902,8297.14869025098,117.80357142857144,6340400.0,-40443.47636185866,8582.455078125,8615.685311541067,-28.854419940280422,-13.57776314149994,-15.276656798780484
2015-04-22,8429.7001953125,8449.9501953125,8284.7001953125,8400.400390625,171800.0,54.400032701334624,26.034643891029024,25.420504477504583,8864.263156260875,8280.151980457877,119.31787109375,6512200.0,-123133.68854373648,8572.207568359376,8597.972443328823,-40.02351918929344,-18.86691435105864,-21.1566048382348
2015-04-23,8398.2998046875,8504.9501953125,8361.849609375,8478.2001953125,156000.0,44.682658759007154,20.39672673267674,21.80024490222507,8865.81859620407,8261.336481920931,118.76081194196428,6356200.0,-181214.7922750413,8563.5775390625,8578.956001553459,-50.82300395915627,-25.258132272678168,-25.5648716864781
2015-04-24,8305.25,8413.2998046875,8273.349609375,8405.7001953125,173600.0,40.48070898218936,5.613293466680414,17.348221363462063,8874.914702290804,8227.675336771696,121.87869698660714,6182600.0,-178376.84585207375,8551.29501953125,8552.888763310273,-66.12773566036958,-33.43205295021645,-32.69568271015313
2015-04-27,8213.7998046875,8334.4501953125,8202.349609375,8330.5498046875,171500.0,30.83809380259754,1.79104979194799,9.267023330435054,8891.984810178978,8177.690189821021,121.41085379464286,6011100.0,-238713.87789192933,8534.8375,8520.59457677477,-84.66020216732795,-43.67768279363875,-40.9825193736892
2015-04-28,8285.599609375,8308.0,8185.14990234375,8215.5498046875,174600.0,30.706145296391757,15.300781770053543,7.568375009560654,8896.737467811958,8148.417512656791,123.48587472098214,6185700.0,-237401.7964467071,8522.577490234375,8498.214103689079,-92.48753250776826,-53.43965273646465,-39.04787977130361
2015-04-29,8239.75,8308.2001953125,8219.2001953125,8274.7998046875,160400.0,29.292445526682,8.316840372685128,8.469557311562225,8904.590707894797,8130.324233511452,122.218017578125,6025300.0,-214925.55500150705,8517.457470703124,8473.59847476631,-101.22358600090048,-62.99643938935182,-38.22714661154865
2015-04-30,8181.5,8229.400390625,8144.75,8224.5,267700.0,23.86717365693872,5.273350466490851,9.630324203076512,8917.921841870606,8101.0030604731455,123.98943219866072,5757600.0,-152452.16394574477,8509.462451171876,8445.779572407613,-111.56125086303108,-72.70940168408768,-38.85184917894341
2015-05-04,8331.9501953125,8346.0,8220.4501953125,8230.0498046875,131700.0,29.82418967809602,26.86182958580545,13.484006808327146,8917.546184471323,8085.343756934927,128.37873186383928,5889300.0,-115430.27452514508,8501.444970703125,8434.938679350937,-106.38748267181654,-79.44501788163345,-26.94246479018309
2015-05-05,8324.7998046875,8355.650390625,8280.599609375,8338.400390625,155500.0,29.502838949276796,25.83580194667795,19.32366066632476,8916.686197504943,8069.583724370056,129.89658900669642,5733800.0,-54240.24858266162,8493.1349609375,8424.449262716324,-101.69196915110116,-83.89440813552699,-17.79756101557416
2015-05-06,8097.0,8331.9501953125,8083.0,8316.599609375,209600.0,21.331889838556503,2.06794682422452,18.25519278556931,8924.838071709437,8012.506850165562,141.99654715401786,5524200.0,-47967.62468767818,8468.6724609375,8393.263618648103,-115.02632936890404,-90.1207923822024,-24.905536986701637
2015-05-07,8057.2998046875,8122.60009765625,7997.14990234375,8077.0,161600.0,22.891969984052807,8.559830286235632,12.154526352379373,8920.406471004195,7956.678392277054,137.50373186383928,5362600.0,-64348.22081733216,8438.542431640624,8361.267064937569,-127.32960347480184,-97.56255460072232,-29.76704887407953
2015-05-08,8191.5,8224.9501953125,8123.4501953125,8131.5,183100.0,33.16820689502019,31.20584557367924,13.944540894713134,8897.1553958543,7933.0494869582,141.62161690848214,5545700.0,-83037.80620315415,8415.10244140625,8345.098773038753,-124.81244249609152,-103.01253217979615,-21.799910316295367
2015-05-11,8325.25,8332.75,8224.650390625,8243.2001953125,192000.0,44.91158639681196,64.61203394312363,34.79256993434617,8857.837360545844,7933.452483204157,137.62517438616072,5737700.0,-10581.165716122836,8395.644921875,8343.20841370173,-110.74842813959732,-104.5597113717564,-6.188716767840901
2015-05-12,8126.9501953125,8326.650390625,8115.2998046875,8326.150390625,173400.0,40.60745657184362,25.56128753095026,40.45972234925105,8802.996828828413,7923.15805398409,144.38954380580358,5564300.0,13910.631421526428,8363.07744140625,8322.612392902756,-114.28631096197932,-106.505031289801,-7.781279672178329
2015-05-13,8235.4501953125,8254.9501953125,8089.7998046875,8181.5498046875,169800.0,43.02087646047507,46.92795499891824,45.70042549099738,8732.287805282689,7939.377136123559,144.38242885044642,5734100.0,58953.72694016295,8335.832470703124,8314.311231227493,-107.10047772068538,-106.62412057597788,-0.4763571447074923
2015-05-14,8224.2001953125,8236.25,8137.2998046875,8232.4501953125,134800.0,43.65294898377688,54.55973717403421,42.3496599013009,8627.273509720639,7983.41145121686,141.22882952008928,5599300.0,64037.46819239203,8305.34248046875,8305.729227807018,-101.14746902485058,-105.52879026575243,4.381321240901855
2015-05-15,8262.349609375,8279.2001953125,8212.2001953125,8240.2998046875,129800.0,48.370788267005295,73.97471292234228,58.487468365098245,8543.964099273473,8022.285803070276,136.01810128348214,5729100.0,132075.10420444887,8283.124951171874,8301.597835575398,-92.28749506130588,-102.88053122486312,10.593036163557244
2015-05-18,8373.650390625,8384.599609375,8271.9501953125,8284.9501953125,148700.0,55.9804168721799,97.1740283832201,75.23615949319885,8488.871236433743,8054.143704972507,135.31448800223214,5877800.0,195052.95163476796,8271.507470703125,8308.45998367536,-75.41551587264621,-97.38752815441975,21.972012281773544
2015-05-19,8365.650390625,8427.7998046875,8335.0,8356.2001953125,140300.0,53.14504210424542,85.56845973393683,85.57240034649975,8473.482326506457,8061.287693024793,133.16803850446428,5737500.0,215695.25494015543,8267.385009765625,8313.906689099134,-61.97546931887882,-90.3051163873116,28.329647068432763
2015-05-20,8423.25,8440.349609375,8391.4501953125,8392.650390625,123600.0,57.14341109436705,96.14178233791245,92.96142348502312,8481.80268541886,8057.51733411239,132.14655412946428,5861100.0,204901.46755153543,8269.660009765625,8324.32033775636,-46.14440452668168,-81.47297401518561,35.32856948850393
2015-05-21,8421.0,8446.349609375,8382.5,8434.5,143800.0,59.748450172591696,94.35671729562448,92.02231978915792,8480.017286108026,8058.432713891974,129.92152622767858,5717300.0,160423.6578390263,8269.225,8333.527924636706,-33.39477365499806,-71.8573339431481,38.46256028815005
2015-05-22,8458.9501953125,8489.5498046875,8420.599609375,8432.5,187300.0,55.690472064843945,93.78561830955888,94.7613726476986,8492.40580136811,8052.109237694388,123.09654017857144,5904600.0,142974.28801679285,8272.25751953125,8345.472902796306,-19.997813389803923,-61.48542983247927,41.48761644267535
2015-05-25,8370.25,8441.9501953125,8364.150390625,8438.150390625,121300.0,51.89779063423338,75.77176516086807,87.97136692201714,8499.590580231432,8051.424458831067,124.50718470982144,5783300.0,105809.82521563488,8275.50751953125,8347.832626339514,-16.349523196819064,-52.45824850534724,36.10872530852817
2015-05-26,8339.349609375,8378.900390625,8320.0498046875,8377.099609375,116800.0,62.110810061645736,69.49629872029432,79.68456073024042,8505.623588178092,8057.946431353156,110.92864118303572,5666500.0,33966.65450107027,8281.785009765625,8347.02471996194,-15.769845252780216,-45.12056785483384,29.350722602053622
2015-05-27,8334.599609375,8342.849609375,8277.9501953125,8302.75,165500.0,64.35892897777552,61.23822506253909,68.83542964790048,8509.318572912089,8059.151446619162,106.60358537946428,5501000.0,-3125.92373631848,8284.235009765625,8345.841376096518,-15.514885664111716,-39.19943141668941,23.684545752577694
2015-05-28,8319.0,8364.5,8270.150390625,8345.7001953125,232300.0,57.52656434474616,57.335883755472175,62.69013584610187,8512.773395297261,8063.621624233989,101.36781529017856,5268700.0,5996.014688782394,8288.197509765625,8343.285054563516,-16.382736470266536,-34.63609242740484,18.253355957138304
2015-05-29,8433.650390625,8443.900390625,8305.7001953125,8327.099609375,363900.0,56.54670488457954,86.01640673858661,68.19683851886596,8528.450298454372,8073.159760139377,101.14997209821428,5632600.0,107281.09361021592,8300.805029296875,8351.89127704556,-7.730078602207868,-29.254889662365446,21.524811060157575
2015-06-01,8433.400390625,8467.150390625,8405.400390625,8417.25,122200.0,74.32721364038781,85.95386765165729,76.43538604857203,8540.848154058302,8070.906924066699,90.46421595982144,5510400.0,176749.3208374274,8305.8775390625,8359.654049767412,-0.8827816559823987,-23.58046806108884,22.69768640510644
