Date,Close,High,Low,Open,Volume,SMA_20,EMA_20,EMA_12,EMA_26,MACD,Signal_Line
2018-03-08,10242.650390625,10270.349609375,10146.400390625,10216.25,226400,10432.5,10444.847437759152,10376.519745743995,10477.611840765598,-101.09209502160229,-75.27657666720322
2018-03-09,10226.849609375,10296.7001953125,10211.900390625,10271.2998046875,186500,10420.007470703125,10424.085739817805,10353.493570917995,10459.03686066259,-105.54328974459531,-81.32991928268164
2018-03-12,10421.400390625,10433.650390625,10295.4501953125,10301.599609375,216400,10412.235009765625,10423.829992275632,10363.940773949842,10456.248973993139,-92.30820004329689,-83.5255754348047
2018-03-13,10426.849609375,10478.599609375,10377.849609375,10389.5,266700,10410.82998046875,10424.117574856524,10373.619056322943,10454.071243280685,-80.45218695774201,-82.91089773939217
2018-03-14,10410.900390625,10420.349609375,10336.2998046875,10393.0498046875,181400,10404.3875,10422.858795405902,10379.354646215566,10450.873402343228,-71.51875612766162,-80.63246941704607
2018-03-15,10360.150390625,10420.0,10346.2001953125,10405.4501953125,173900,10397.35,10416.88656637915,10376.40014535548,10444.15317925299,-67.75303389751025,-78.0565823131389
2018-03-16,10195.150390625,10346.2998046875,10180.25,10345.150390625,328500,10379.83251953125,10395.768835354946,10348.515567704637,10425.70852824351,-77.19296053887228,-77.88385795828559
2018-03-19,10094.25,10224.5498046875,10075.2998046875,10215.349609375,210200,10361.930029296875,10367.052755797333,10309.39778805777,10401.156044669917,-91.7582566121473,-80.65873768905794
2018-03-20,10124.349609375,10155.650390625,10049.099609375,10051.5498046875,203000,10349.227490234374,10343.938170423779,10280.92883749119,10380.651864277701,-99.72302678651067,-84.47159550854849
2018-03-21,10155.25,10227.2998046875,10132.9501953125,10181.9501953125,204800,10338.969970703125,10325.967868478656,10261.593631723315,10363.95542988676,-102.3617981634452,-88.04963603952783
2018-03-22,10114.75,10207.849609375,10105.400390625,10167.5,230500,10324.8349609375,10305.851881004497,10239.002303765883,10345.495768413668,-106.493464647785,-91.73840176117928
2018-03-23,9998.0498046875,10027.7001953125,9951.900390625,9968.7998046875,285700,10305.60244140625,10276.537397545735,10201.932688523055,10319.759030359879,-117.82634183682421,-96.95598977630826
2018-03-26,10130.650390625,10143.5,9958.5498046875,9989.150390625,262600,10287.582470703124,10262.643396886619,10190.966181154123,10305.750982972111,-114.78480181798841,-100.5217521846443
2018-03-27,10184.150390625,10207.900390625,10139.650390625,10188.0,225700,10267.660009765625,10255.167872480752,10189.917597995796,10296.74353168714,-106.82593369134338,-101.78258848598412
2018-03-28,10113.7001953125,10158.349609375,10096.900390625,10143.599609375,344400,10245.630029296875,10241.69476036949,10178.191843736828,10283.184766029759,-104.99292229293133,-102.42465524737356
2018-04-02,10211.7998046875,10220.099609375,10127.75,10151.650390625,225400,10231.5775390625,10238.84762173311,10183.3622992677,10277.896991115516,-94.53469184781716,-100.84666256746229
2018-04-03,10245.0,10255.349609375,10171.0498046875,10186.849609375,205300,10220.91005859375,10239.433562520433,10192.845022457283,10275.460176958812,-82.6151545015291,-97.20036095427567
2018-04-04,10128.400390625,10279.849609375,10111.2998046875,10274.599609375,231100,10209.38759765625,10228.858974720868,10182.930463713856,10264.566859452603,-81.63639573874752,-94.08756791117004
2018-04-05,10325.150390625,10331.7998046875,10227.4501953125,10228.4501953125,236800,10213.1826171875,10238.029585759357,10204.810452469417,10269.054528428336,-64.24407595891898,-88.11886952071984
2018-04-06,10331.599609375,10350.4501953125,10290.849609375,10322.75,200200,10222.052587890625,10246.941016579894,10224.316476608738,10273.687497387347,-49.37102077860982,-80.36929977229785
2018-04-09,10379.349609375,10397.7001953125,10328.5,10333.7001953125,221600,10228.887548828125,10259.551358750858,10248.167727803548,10281.514320497543,-33.34659269399526,-70.96475835663733
2018-04-10,10402.25,10424.849609375,10381.5,10412.900390625,251700,10237.657568359375,10273.141705536491,10271.872692756848,10290.457704164392,-18.58501140754379,-60.488808966818624
2018-04-11,10417.150390625,10428.150390625,10355.599609375,10428.150390625,250400,10237.445068359375,10286.856818402062,10294.223107813486,10299.842347605918,-5.619239792431472,-49.514895131941195
2018-04-12,10458.650390625,10469.900390625,10395.25,10410.650390625,238600,10239.035107421874,10303.218110994723,10319.519612861412,10311.605906348072,7.913706513340003,-38.02917480288496
2018-04-13,10480.599609375,10519.900390625,10451.4501953125,10495.2998046875,213100,10242.520068359376,10320.11158703094,10344.301150786578,10324.12395842414,20.17719236243829,-26.38790136982031
2018-04-16,10528.349609375,10540.150390625,10396.349609375,10398.2998046875,195000,10250.930029296875,10339.943779635136,10372.616298261719,10339.2517844205,33.36451384121938,-14.437418327612374
2018-04-17,10548.7001953125,10560.4501953125,10495.650390625,10557.2998046875,206100,10268.60751953125,10359.82534303298,10399.706128577223,10354.76648152361,44.93964705361395,-2.5620052513671094
2018-04-18,10526.2001953125,10594.2001953125,10509.7001953125,10578.900390625,205400,10290.205029296874,10375.670567059602,10419.166754228803,10367.465275137602,51.70147909120169,8.290691617146651
2018-04-19,10565.2998046875,10572.2001953125,10546.2001953125,10563.650390625,262600,10312.2525390625,10393.730494452735,10441.64876199168,10382.11968473389,59.52907725779005,18.53836874527533
2018-04-20,10564.0498046875,10582.349609375,10527.4501953125,10560.349609375,244600,10332.692529296875,10409.95138114176,10460.47969163719,10395.595989915639,64.88370172155192,27.807435340530652
2018-04-23,10584.7001953125,10638.349609375,10514.9501953125,10592.7998046875,194200,10356.1900390625,10426.594125348496,10479.590538356468,10409.603708833925,69.9868295225424,36.243314176933005
2018-04-24,10614.349609375,10636.7998046875,10569.0,10578.099609375,219200,10387.005029296875,10444.475600017688,10500.32270312855,10424.770071836969,75.55263129158084,44.10517759986257
2018-04-25,10570.5498046875,10612.599609375,10536.4501953125,10612.400390625,189200,10409.0,10456.482667129098,10511.126872599158,10435.568570566638,75.55830203251935,50.39580248639393
2018-04-26,10617.7998046875,10628.400390625,10559.650390625,10586.5,335100,10430.682470703125,10471.84620403942,10527.53809292044,10449.067180501517,78.47091241892304,56.010824472899756
2018-04-27,10692.2998046875,10719.7998046875,10647.5498046875,10651.650390625,0,10459.612451171875,10492.841785053524,10552.886048576911,10467.0844119227,85.8016366542106,61.96898690916193
2018-04-30,10739.349609375,10759.0,10704.599609375,10705.75,173800,10485.98994140625,10516.318720703188,10581.572750238156,10487.252204326574,94.32054591158158,68.43929870964585
2018-05-02,10718.0498046875,10784.650390625,10689.7998046875,10783.849609375,229700,10509.642431640625,10535.53120489217,10602.56922015344,10504.348322871827,98.22089728161336,74.39561842403936
2018-05-03,10679.650390625,10720.599609375,10647.4501953125,10720.150390625,185200,10537.204931640625,10549.25684162863,10614.427861764449,10517.333661223915,97.09420054053408,78.93533484733831
2018-05-04,10618.25,10700.4501953125,10601.599609375,10700.4501953125,186500,10551.859912109376,10555.82761861638,10615.015883031458,10524.808945577699,90.20693745375866,81.18965536862238
2018-05-07,10715.5,10725.650390625,10635.650390625,10653.150390625,168400,10571.054931640625,10571.034512081487,10630.474977949694,10538.93420886824,91.54076908145362,83.25987811118864
2018-05-08,10717.7998046875,10758.5498046875,10689.400390625,10757.900390625,269800,10587.97744140625,10585.012158996346,10643.909566678587,10552.18351226226,91.72605441632732,84.95311337221638
2018-05-09,10741.7001953125,10766.25,10689.849609375,10693.349609375,215400,10604.949951171875,10599.934829121694,10658.954278776113,10566.221785080797,92.7324936953155,86.5089894368362
2018-05-10,10716.5498046875,10785.5498046875,10705.0,10779.650390625,192100,10619.919921875,10611.041017270818,10667.815128916327,10577.357193940552,90.45793497577506,87.29877854462397
2018-05-11,10806.5,10812.0498046875,10724.4501953125,10741.9501953125,203100,10637.31240234375,10629.656158483122,10689.1512629292,10594.330735130141,94.82052779905825,88.80312839551084
2018-05-14,10806.599609375,10834.849609375,10774.75,10815.150390625,171400,10653.61240234375,10646.50791571092,10707.220239305476,10610.054355444576,97.16588386090007,90.4756794885887
2018-05-15,10801.849609375,10929.2001953125,10781.400390625,10812.599609375,254300,10667.28740234375,10661.302362726547,10721.778603931558,10624.261411291274,97.51719264028361,91.88398211892768
2018-05-16,10741.099609375,10790.4501953125,10699.7001953125,10751.9501953125,231100,10676.907373046875,10668.90210050259,10724.751066307472,10632.91609263081,91.83497367666132,91.87418043047441
2018-05-17,10682.7001953125,10777.25,10664.5,10775.599609375,214100,10684.732373046874,10670.2162047702,10718.281701539014,10636.603803940567,81.67789759844709,89.83492386406895
2018-05-18,10596.400390625,10674.9501953125,10589.099609375,10671.849609375,223000,10686.28740234375,10663.186127232562,10699.530730629165,10633.6257733246,65.90495730456496,85.04893055216816
2018-05-21,10516.7001953125,10621.7001953125,10505.7998046875,10616.7001953125,0,10683.919921875,10649.235086097318,10671.402955965063,10624.964619397777,46.43833656728566,77.32681175519167
2018-05-22,10536.7001953125,10558.599609375,10490.5498046875,10518.4501953125,241700,10681.519921875,10638.517477451145,10650.679454326206,10618.426513909979,32.25294041622692,68.31203748739873
2018-05-23,10430.349609375,10533.5498046875,10417.7998046875,10521.099609375,290900,10672.319921875,10618.691966205799,10616.782555102942,10604.494891351833,12.287663751108994,57.10716274014079
2018-05-24,10513.849609375,10535.150390625,10419.7998046875,10464.849609375,297600,10669.484912109376,10608.706979840961,10600.946717298642,10597.780426020216,3.1662912784267974,46.31898844779799
2018-05-25,10605.150390625,10628.0498046875,10524.0,10533.0498046875,260800,10668.85244140625,10608.368257058488,10601.593436271927,10598.326349324274,3.267086947653297,37.708608147769056
2018-05-28,10688.650390625,10709.7998046875,10640.5498046875,10648.349609375,232600,10668.669970703126,10616.014174541013,10614.986813864707,10605.017019050254,9.969794814453053,32.16084548110586
2018-05-29,10633.2998046875,10717.25,10616.099609375,10689.400390625,225800,10663.36748046875,10617.660425031154,10617.804197068213,10607.112040208569,10.692156859644456,27.86710775681358
2018-05-30,10614.349609375,10648.7001953125,10558.4501953125,10579.0,238700,10658.182470703125,10617.345109254378,10617.272722038488,10607.64815644312,9.62456559536804,24.218599324524476
2018-05-31,10736.150390625,10763.7998046875,10620.400390625,10670.099609375,610300,10661.007470703125,10628.659897956342,10635.561594128721,10617.166840456592,18.39475367212981,23.053830194045545
2018-06-01,10696.2001953125,10764.75,10681.5,10738.4501953125,220600,10664.90498046875,10635.092307228357,10644.890609695458,10623.021163038511,21.86944665694682,22.816953486625803
2018-06-04,10628.5,10770.2998046875,10618.349609375,10765.9501953125,203800,10660.55498046875,10634.464468444705,10642.368977434619,10623.427002813436,18.941974621182453,22.041957713537133
2018-06-05,10593.150390625,10633.150390625,10550.900390625,10630.7001953125,167700,10654.322509765625,10630.529794366637,10634.796887156215,10621.184290799478,13.612596356737413,20.35608544217719
2018-06-06,10684.650390625,10698.349609375,10587.5,10603.4501953125,189900,10651.47001953125,10635.684136867434,10642.466656920644,10625.885483379147,16.581173541497265,19.601103062041208
2018-06-07,10768.349609375,10818.0,10722.599609375,10722.599609375,220900,10654.060009765624,10648.318943772916,10661.833264990544,10636.438381601061,25.394883389482857,20.759859127529538
2018-06-08,10767.650390625,10779.4501953125,10709.0498046875,10736.400390625,209400,10652.117529296875,10659.683843473114,10678.112822780462,10646.157789676909,31.955033103553433,22.998893922734318
2018-06-11,10786.9501953125,10850.5498046875,10777.0498046875,10781.849609375,211400,10651.13505859375,10671.8044484102,10694.857033939237,10656.586856761025,38.27017717821218,26.05315057382989
2018-06-12,10842.849609375,10856.5498046875,10789.400390625,10816.150390625,198300,10653.18505859375,10688.09446374018,10717.625122467816,10670.384097695394,47.24102477242195,30.2907254135483
2018-06-13,10856.7001953125,10893.25,10842.650390625,10887.5,213400,10658.965087890625,10704.152152461353,10739.021287520844,10684.185290111476,54.83599740936734,35.19977981271211
2018-06-14,10808.0498046875,10833.7001953125,10773.5498046875,10832.900390625,184300,10665.232568359375,10714.04716695908,10749.641059392636,10693.36043933933,56.28062005330503,39.41594786083069
2018-06-15,10817.7001953125,10834.0,10755.400390625,10808.650390625,305400,10676.29755859375,10723.918883945122,10760.111695688,10702.57079163364,57.54090405436,43.04093909953655
2018-06-18,10799.849609375,10830.2001953125,10787.349609375,10830.2001953125,196600,10690.455029296874,10731.15038160511,10766.225220870614,10709.776629984852,56.448590885762314,45.72246945678171
2018-06-19,10710.4501953125,10789.4501953125,10701.2001953125,10789.4501953125,224500,10699.142529296874,10729.178935291528,10757.644447707828,10709.826523712825,47.817923995002275,46.14156036442583
2018-06-20,10772.0498046875,10781.7998046875,10724.0498046875,10734.650390625,193500,10716.2275390625,10733.261875234002,10759.860656473931,10714.435655636875,45.42500083705636,45.998248458951934
2018-06-21,10741.099609375,10809.599609375,10725.900390625,10808.4501953125,223600,10727.5900390625,10734.008326104573,10756.974341535633,10716.41076332118,40.56357821445272,44.91131441005209
2018-06-22,10821.849609375,10837.0,10710.4501953125,10742.7001953125,229800,10738.425,10742.374162606518,10766.95515197246,10724.221048214056,42.73410375840285,44.475872279722246
2018-06-25,10762.4501953125,10831.0498046875,10753.0498046875,10822.900390625,229600,10742.114990234375,10744.286165721373,10766.262081717081,10727.052836888015,39.20924482906594,43.42254678959098
2018-06-26,10769.150390625,10805.25,10732.5498046875,10742.7001953125,220000,10748.90751953125,10746.654187140764,10766.706436933684,10730.171174201865,36.535262731818875,42.045089978036565
2018-06-27,10671.400390625,10785.5,10652.400390625,10785.5,246000,10751.76005859375,10739.48715890117,10752.04396827081,10725.817782825801,26.226185445008014,38.881309071430856
2018-06-28,10589.099609375,10674.2001953125,10557.7001953125,10660.7998046875,352300,10744.40751953125,10725.164535136773,10726.975605363761,10715.690510718336,11.285094645425488,33.36206618622978
2018-06-29,10714.2998046875,10723.0498046875,10612.349609375,10612.849609375,242800,10745.3125,10724.12979890351,10725.025482182798,10715.587495456792,9.437986726006784,28.577250294185184
2018-07-02,10657.2998046875,10736.150390625,10604.650390625,10732.349609375,295400,10746.752490234376,10717.765037549603,10714.606147183522,10711.26988873314,3.3362584503811377,23.529051925424376
2018-07-03,10699.900390625,10713.2998046875,10630.25,10668.599609375,202100,10752.089990234375,10716.063642604404,10712.343723097596,10710.427703688094,1.9160194095020415,19.20644542223991
2018-07-04,10769.900390625,10777.150390625,10677.75,10715.0,173900,10756.352490234374,10721.1909519397,10721.198595024889,10714.833087905641,6.365507119247923,16.638257761641512
2018-07-05,10749.75,10786.0498046875,10726.25,10786.0498046875,220500,10755.422509765625,10723.910861278775,10725.591118867214,10717.419525838557,8.171593028657298,14.94492481504467
2018-07-06,10772.650390625,10816.349609375,10735.0498046875,10744.150390625,0,10755.672509765625,10728.55272121651,10732.83100682995,10721.510701007923,11.320305822027876,14.220001016441312
2018-07-09,10852.900390625,10860.349609375,10807.150390625,10838.2998046875,183600,10758.97001953125,10740.395356398272,10751.303219721496,10731.243270609188,20.05994911230846,15.387990635614742
2018-07-10,10947.25,10956.900390625,10876.650390625,10902.75,197000,10764.1900390625,10760.095798646056,10781.448878225881,10747.243769082581,34.20510914330043,19.15141433715188
2018-07-11,10948.2998046875,10976.650390625,10923.0,10956.400390625,222300,10768.77001953125,10778.019989697623,10807.118251527669,10762.136808757019,44.981442770649664,24.31742002385144
2018-07-12,11023.2001953125,11078.2998046875,10999.650390625,11006.9501953125,248300,10779.5275390625,10801.370485470468,10840.361627494565,10781.474837390757,58.88679010380838,31.23129403984283
2018-07-13,11018.900390625,11071.349609375,10999.75,11056.900390625,0,10789.587548828125,10822.08761929471,10867.829129514632,10799.061915408109,68.76721410652317,38.738478053178895
2018-07-16,10936.849609375,11019.5,10926.25,11018.9501953125,210500,10796.437548828126,10833.01733263569,10878.447664877765,10809.268411257508,69.17925362025744,44.826633166594604
2018-07-17,11008.0498046875,11018.5,10925.599609375,10939.650390625,210600,10811.317529296875,10849.68709187872,10898.386455617723,10823.992958918989,74.39349669873445,50.74000587302258
2018-07-18,10980.4501953125,11076.2001953125,10956.2998046875,11060.2001953125,225500,10821.737548828125,10862.140720777177,10911.011646339995,10835.582383837027,75.42926250296841,55.67785719901175
2018-07-19,10957.099609375,11006.5,10935.4501953125,10999.5,215400,10832.537548828124,10871.18442445316,10918.102102191535,10844.583659802804,73.51844238873127,59.245974236955654
2018-07-20,11010.2001953125,11030.25,10946.2001953125,10963.5,187300,10841.955078125,10884.424021677858,10932.27103959476,10856.85155132204,75.41948827271881,62.48067704410829
2018-07-23,11084.75,11093.400390625,11010.9501953125,11019.849609375,229100,10858.070068359375,10903.502686279968,10955.729341195567,10873.732917890778,81.99642330478855,66.38382629624434
2018-07-24,11134.2998046875,11143.400390625,11092.5,11109.0,205800,10876.3275390625,10925.483364223543,10983.201720194325,10893.03416876461,90.16755142971488,71.14057132293846
2018-07-25,11132.0,11157.150390625,11113.25,11148.400390625,205900,10899.35751953125,10945.151615249873,11006.093763241352,10910.735341448713,95.35842179263818,75.9841414168784
2018-07-26,11167.2998046875,11185.849609375,11125.7001953125,11132.9501953125,365400,10928.267529296874,10966.308585672505,11030.894692694605,10929.740116503439,101.15457619116569,81.01822837173586
2018-07-27,11278.349609375,11283.400390625,11210.25,11232.75,314600,10956.47001953125,10996.026778406076,11068.964679876204,10955.563041901332,113.40163797487185,87.49491029236306
2018-07-30,11319.5498046875,11328.099609375,11261.4501953125,11296.650390625,278800,10989.58251953125,11026.838495194783,11107.516237539481,10982.525024329938,124.99121320954328,94.99417087579911
2018-07-31,11356.5,11366.0,11267.75,11311.0498046875,256500,11022.4125,11058.234828985755,11145.821431764176,11010.226874379572,135.59455738460383,103.11424817756007
2018-08-01,11346.2001953125,11390.5498046875,11313.5498046875,11359.7998046875,269700,11051.227490234374,11085.660101969253,11176.648933848533,11035.113787041271,141.5351468072622,110.79842790350051
2018-08-02,11244.7001953125,11328.900390625,11234.9501953125,11328.900390625,210000,11075.975,11100.806777525753,11187.118358689144,11050.638706172474,136.47965251666938,115.93467282613429
2018-08-03,11360.7998046875,11368.0,11294.5498046875,11297.7998046875,218300,11105.382470703125,11125.568018207823,11213.83858115043,11073.613602358773,140.22497879165712,120.79273401923886
2018-08-06,11387.099609375,11427.650390625,11370.599609375,11401.5,203700,11132.092431640625,11150.475788795175,11240.49412395421,11096.83478806368,143.6593358905302,125.36605439349714
2018-08-07,11389.4501953125,11428.9501953125,11359.7001953125,11423.150390625,226400,11154.20244140625,11173.235256082538,11263.410442624716,11118.510003415444,144.900439209272,129.27293135665212
2018-08-08,11450.0,11459.9501953125,11379.2998046875,11412.5,210500,11179.287451171875,11199.593803122298,11292.11652837476,11143.064817977263,149.0517103974962,133.22868716482094
2018-08-09,11470.7001953125,11495.2001953125,11454.099609375,11493.25,302200,11201.662451171875,11225.413459521364,11319.590938672874,11167.334105187281,152.25683348559323,137.03431642897542
2018-08-10,11429.5,11478.75,11419.650390625,11474.9501953125,0,11222.192431640626,11244.850272900281,11336.500025030893,11186.753801099334,149.74622393155914,139.57669792949216
2018-08-13,11355.75,11406.2998046875,11340.2998046875,11369.599609375,246900,11243.137451171875,11255.412151671682,11339.461559641524,11199.272038054938,140.18952158658612,139.69926266091096
2018-08-14,11435.099609375,11452.4501953125,11370.7998046875,11381.7001953125,232600,11264.48994140625,11272.525242881522,11354.175105754366,11216.74074704161,137.43435871275688,139.24628187128016
2018-08-16,11385.0498046875,11449.849609375,11366.25,11397.150390625,290600,11284.719921875,11283.241867815424,11358.925059436388,11229.208084645008,129.71697479137947,137.34042045530003
2018-08-17,11470.75,11486.4501953125,11431.7998046875,11437.150390625,234700,11310.40244140625,11301.099785166338,11376.128896446175,11247.100078375006,129.02881807116864,135.67809997847377
2018-08-20,11551.75,11565.2998046875,11499.650390625,11502.099609375,232600,11337.479931640624,11324.971234198114,11403.147527762148,11269.666739236116,133.48078852603248,135.23863768798552
2018-08-21,11570.900390625,11581.75,11539.599609375,11576.2001953125,224200,11361.787451171875,11348.393058619722,11428.955660510279,11291.9803430427,136.97531746757886,135.5859736439042
2018-08-23,11582.75,11620.7001953125,11546.7001953125,11620.7001953125,248500,11384.2099609375,11370.712767322606,11452.616328124082,11313.518836150648,139.09749197343444,136.28827730981027
2018-08-24,11557.099609375,11604.599609375,11532.0,11566.599609375,218800,11405.46494140625,11388.46389513712,11468.690679085761,11331.561856389488,137.12882269627335,136.4563863871029
2018-08-27,11691.9501953125,11700.9501953125,11595.599609375,11605.849609375,199500,11431.6974609375,11417.36735229668,11503.038296966797,11358.257288902305,144.7810080644922,138.12131072258074
2018-08-28,11738.5,11760.2001953125,11710.5,11731.9501953125,241900,11454.70498046875,11447.951413982712,11539.263174356522,11386.423415650283,152.83975870623908,141.06500031931242
2018-08-29,11691.900390625,11753.2001953125,11678.849609375,11744.9501953125,251600,11473.322509765625,11471.184649853405,11562.74582301321,11409.051339722484,153.69448329072657,143.59089691359526
2018-08-30,11676.7998046875,11698.7998046875,11639.7001953125,11694.75,313800,11489.3375,11490.767045551891,11580.29258942464,11428.88455934952,151.4080300751193,145.15432354590007
2018-08-31,11680.5,11727.650390625,11640.099609375,11675.849609375,346500,11506.052490234375,11508.836850737425,11595.709114128542,11447.522740138445,148.1863739900964,145.76073363473935
2018-09-03,11582.349609375,11751.7998046875,11567.400390625,11751.7998046875,234400,11522.9349609375,11515.838065845765,11593.65380570492,11457.509915637449,136.14389006747115,143.8373649212857
2018-09-04,11520.2998046875,11602.5498046875,11496.849609375,11598.75,254800,11530.9099609375,11516.262993354501,11582.368574779164,11462.161018530045,120.20755624911908,139.11140318685239
2018-09-05,11476.9501953125,11542.650390625,11393.849609375,11514.849609375,246100,11535.402490234375,11512.5189173505,11566.150362553522,11463.256513106522,102.89384944700032,131.867892438882
2018-09-06,11536.900390625,11562.25,11436.0498046875,11514.150390625,247900,11542.775,11514.840962424261,11561.65036687221,11468.711615144928,92.93875172728258,124.08206429656211
2018-09-07,11589.099609375,11603.0,11484.400390625,11558.25,295900,11549.72998046875,11521.913214514807,11565.873327257255,11477.629244347156,88.24408291009968,116.91446801926962
2018-09-10,11438.099609375,11573.0,11427.2998046875,11570.25,286700,11548.099951171875,11513.930966406253,11546.215832198448,11474.701123238108,71.5147089603397,107.83451620748365
2018-09-11,11287.5,11479.400390625,11274.0,11476.849609375,0,11540.999951171874,11492.3661124628,11506.41339647561,11460.83437336862,45.57902310698955,95.38341758738484
2018-09-12,11369.900390625,11380.75,11250.2001953125,11340.099609375,268200,11541.707470703124,11480.70271038301,11485.411395575517,11454.098522795019,31.312872780497855,82.56930862600744
2018-09-14,11515.2001953125,11523.25,11430.5498046875,11443.5,276600,11545.7125,11483.9881851382,11489.994287842745,11458.624572611128,31.369715231616283,72.32938994712921
2018-09-17,11377.75,11464.9501953125,11366.900390625,11464.9501953125,201400,11545.347509765625,11473.870262744085,11472.725935866936,11452.633863528821,20.09207233811503,61.88192642532638
2018-09-18,11278.900390625,11411.4501953125,11268.9501953125,11381.5498046875,240900,11535.755029296875,11455.30170349465,11442.906621214332,11439.764717387798,3.1419038265339623,50.133921905567895
2018-09-19,11234.349609375,11332.0498046875,11210.900390625,11326.650390625,250600,11519.885009765625,11434.258646911825,11410.820927085204,11424.548783460923,-13.727856375719057,37.361566249310506
2018-09-21,11143.099609375,11346.7998046875,10866.4501953125,11271.2998046875,719000,11498.494970703125,11406.529214765462,11369.633032052865,11403.700696491594,-34.06766443872948,23.07572011170251
2018-09-24,10967.400390625,11170.150390625,10943.599609375,11164.400390625,0,11467.727490234374,11364.707421990179,11307.751087217808,11371.38215531629,-63.6310680984825,5.734362469665506
2018-09-25,11067.4501953125,11080.599609375,10882.849609375,10969.9501953125,405000,11443.24501953125,11336.397209925639,11270.781719232375,11348.868676797492,-78.0869575651177,-11.029901537291137
2018-09-26,11053.7998046875,11145.5498046875,10993.0498046875,11145.5498046875,340500,11411.3375,11309.48317133153,11237.399886225472,11327.011723307864,-89.6118370823915,-26.746288646311214
2018-09-27,10977.5498046875,11089.4501953125,10953.349609375,11079.7998046875,405700,11373.289990234374,11277.870469746385,11197.422950604247,11301.12565526191,-103.70270465766407,-42.137571848581786
2018-09-28,10930.4501953125,11034.099609375,10850.2998046875,11008.099609375,478100,11335.21748046875,11244.782824562204,11156.350219020902,11273.668213784176,-117.31799476327433,-57.1736564315203
2018-10-01,11008.2998046875,11035.650390625,10821.5498046875,10930.900390625,387000,11301.79248046875,11222.260632193185,11133.573232200379,11254.01129459183,-120.43806239145124,-69.8265376235065
2018-10-03,10858.25,10989.0498046875,10843.75,10982.7001953125,386800,11260.67998046875,11187.592952936691,11091.215811861859,11224.695643140582,-133.4798312787225,-82.5571963545497
2018-10-04,10599.25,10754.7001953125,10547.25,10754.7001953125,425100,11211.525,11131.560290752246,11015.52876388311,11178.366336241279,-162.83757235816847,-98.61327155527346
2018-10-05,10316.4501953125,10540.650390625,10261.900390625,10514.099609375,606400,11151.33251953125,11053.930757853223,10907.978214872246,11114.520696172482,-206.54248130023552,-120.19911350426588
2018-10-08,10348.0498046875,10398.349609375,10198.400390625,10310.150390625,456200,11094.8875,10986.704000408869,10821.835382536132,11057.745074581002,-235.9096920448701,-143.34122921238674
2018-10-09,10301.0498046875,10397.599609375,10279.349609375,10390.2998046875,430500,11033.094970703125,10921.403600816358,10741.714524405572,11001.693573107408,-259.9790487018363,-166.66879311027665
2018-10-10,10460.099609375,10482.349609375,10318.25,10331.849609375,0,10976.644970703124,10877.469887345753,10698.389152862406,10961.575501719823,-263.1863488574163,-185.9723042597046
2018-10-11,10234.650390625,10335.9501953125,10138.599609375,10169.7998046875,483500,10916.472509765625,10816.248982896157,10627.044727902805,10907.72919719428,-280.68446929147467,-204.91473726605864
2018-10-12,10472.5,10492.4501953125,10322.150390625,10331.5498046875,343500,10875.722509765625,10783.510984525094,10603.268615917757,10875.48999740211,-272.2213814843526,-218.37606610971744
2018-10-15,10512.5,10526.2998046875,10410.150390625,10524.2001953125,259500,10832.852490234374,10757.700414570321,10589.304213468873,10848.601849446399,-259.2976359775257,-226.5603800832791
2018-10-16,10584.75,10604.900390625,10525.2998046875,10550.150390625,265200,10786.32998046875,10741.228946516007,10588.60356524289,10829.057268005925,-240.45370276303402,-229.3390446192301
2018-10-17,10453.0498046875,10710.150390625,10436.4501953125,10688.7001953125,284800,10740.094970703125,10713.783313960912,10567.74914054206,10801.20486331567,-233.45572277360952,-230.162380250106
2018-10-19,10303.5498046875,10380.099609375,10249.599609375,10339.7001953125,357500,10691.32744140625,10674.713455934874,10527.103088872127,10764.34152563951,-237.23843676738215,-231.57759155356123
2018-10-22,10245.25,10408.5498046875,10224.0,10405.849609375,297300,10641.8724609375,10633.812174417268,10483.741075199492,10725.890301518064,-242.1492263185719,-233.69191850656338
2018-10-23,10146.7998046875,10222.099609375,10102.349609375,10152.599609375,302600,10592.057470703125,10587.430043966813,10431.903956659185,10682.994709160244,-251.0907525010589,-237.1716853054625
2018-10-24,10224.75,10290.650390625,10126.7001953125,10278.150390625,351400,10554.924951171875,10552.889087398546,10400.034117173156,10649.050656629855,-249.01653945669932,-239.54065613570987
2018-10-25,10124.900390625,10166.599609375,10079.2998046875,10135.0498046875,0,10507.7974609375,10512.128259134397,10357.705851550361,10610.224710999866,-252.51885944950482,-242.1362967984689
2018-10-26,10030.0,10128.849609375,10004.5498046875,10122.349609375,364300,10456.607470703126,10466.211282073979,10307.28956669646,10567.245102777655,-259.95553608119553,-245.7001446550142
2018-10-29,10250.849609375,10275.2998046875,10020.349609375,10078.099609375,364400,10420.2724609375,10445.700646578838,10298.606496339311,10543.808399562644,-245.20190322333292,-245.60049636867797
2018-10-30,10198.400390625,10285.099609375,10175.349609375,10239.400390625,289800,10383.669970703126,10422.1482412499,10283.190172383263,10518.222621122819,-235.03244873955555,-243.4868868428535
2018-10-31,10386.599609375,10396.0,10105.099609375,10209.5498046875,375000,10352.5849609375,10418.762657261814,10299.09931653584,10508.47276840076,-209.37345186491984,-236.66419984726676
