Date,Open,High,Low,Close,Adj Close,Volume,RSI,MACD,MACD_Signal,Stochastic_K,Stochastic_D,Williams_%R,high_low,high_prev_close,low_prev_close,true_range,+DM,-DM,+DI,-DI,adx,ADX,ROC,CMF,CCI,OBV,Momentum,SMA_20,EMA_20,Bollinger_Upper,Bollinger_Lower,ATR,Parabolic_SAR
2016-09-20,8816.099609375,8816.4501953125,8759.2998046875,8775.900390625,8775.900390625,136500,60.79186066735821,49.75751869537817,61.75972508061526,40.94051483015989,52.9259511016757,-59.05948516984011,57.150390625,8.0498046875,49.1005859375,57.150390625,0.0,14.900390625,31.195572844105897,6.900258514522186,49.294204879578615,49.294204879578615,-0.117227065836663,0.0081622702981348,-24.935582114628836,8458900.0,-33.75,8751.40751953125,8754.198293580394,8979.602419945077,8523.212619117425,82.86418805803571,8873.163350407
2016-09-21,8790.2998046875,8826.849609375,8757.2998046875,8777.150390625,8777.150390625,148800,52.54348181669484,45.85247432345932,58.578274929184076,31.54040800656161,44.91963372812264,-68.45959199343838,69.5498046875,50.94921875,18.6005859375,69.5498046875,10.3994140625,2.0,22.429768779632838,7.551760555468171,52.27651192370407,52.27651192370407,0.0284911636214138,0.0142290710959104,-28.55252936386569,8607700.0,-165.849609375,8758.80751953125,8756.384207584642,8979.794313408842,8537.820725653659,77.60707310267857,8847.36653603752
2016-09-22,8873.349609375,8893.349609375,8837.7998046875,8867.4501953125,8867.4501953125,172800,55.86007933645871,49.47383452767281,56.75738684888182,63.81341291031883,45.43144524901343,-36.18658708968117,55.5498046875,116.19921875,60.6494140625,116.19921875,0.0,0.0,21.607458897443625,7.274901378108884,54.15421929210904,54.15421929210904,0.6560964638166464,-0.0165687125705171,49.94222911226318,8780500.0,-50.5,8770.550048828125,8766.96192070158,8988.233584991376,8552.866512664874,80.560546875,8688.900390625
2016-09-23,8880.75,8885.2001953125,8820.2998046875,8831.5498046875,8831.5498046875,185900,53.964560172994034,48.883429344048636,55.18259534791519,50.98267106434218,48.77883066040753,-49.017328935657815,64.900390625,17.75,47.150390625,64.900390625,0.0,17.5,21.38747594907417,8.736667537999391,53.40782462274685,53.40782462274685,-1.246228282595326,-0.0657824453624379,23.72338826440981,8594600.0,-120.9501953125,8779.612548828125,8773.11314774786,8991.224084668074,8568.001012988176,81.38916015625,8697.078359375
2016-09-26,8807.900390625,8809.5498046875,8715.099609375,8723.0498046875,8723.0498046875,164000,44.52657554065181,39.20851440708975,51.987779159750104,12.204945639844336,42.33367653816844,-87.79505436015566,94.4501953125,22.0,116.4501953125,116.4501953125,0.0,105.2001953125,19.404149905720956,17.062513885509347,50.006205222954335,50.006205222954335,-2.1854841791720765,-0.056140040639757,-69.98026780991938,8430600.0,-143.650390625,8786.155029296875,8768.345210313539,8980.778672983239,8591.531385610511,85.71421595982143,8708.854634375
2016-09-27,8748.900390625,8768.5,8690.5,8706.400390625,8706.400390625,151400,32.45852073456456,29.85347378303777,47.560918084407646,6.254471842660943,23.147362848949143,-93.74552815733904,78.0,45.4501953125,32.5498046875,78.0,0.0,0.0,9.33318328675876,18.01108683830964,48.00671803256355,48.00671803256355,-2.7489484431722984,-0.0665434747093353,-88.58648332980587,8279200.0,-9.19921875,8792.84755859375,8762.445703676534,8964.379378063162,8621.315739124339,81.19998604910714,8893.349609375
2016-09-28,8711.2001953125,8767.0498046875,8703.150390625,8745.150390625,8745.150390625,165500,37.44371039503842,25.274983564386275,43.10373118040337,20.7221078988646,13.060508460456616,-79.2778921011354,63.8994140625,60.6494140625,3.25,63.8994140625,0.0,0.0,9.263520847312968,17.8766529364268,46.007230842172746,46.007230842172746,-1.3708572750859327,-0.0735478363937269,-65.2082405201617,8444700.0,18.55078125,8799.732568359375,8760.798531004959,8949.62010831479,8649.84502840396,81.81061662946429,8885.235625
2016-09-29,8792.7001953125,8800.650390625,8558.25,8591.25,8591.25,372900,27.630226285935436,9.122859114566381,36.30755676723598,8.663682372667559,11.880087371397693,-91.33631762733243,242.400390625,55.5,186.900390625,242.400390625,33.6005859375,144.900390625,10.556162699487368,25.10963641958409,45.16890317277761,45.16890317277761,-1.4267476128807297,-0.1685907721173612,-154.0323910326304,8071800.0,-151.2998046875,8792.077587890624,8744.651051861629,8967.361141119927,8616.794034661321,94.52852957589286,8873.551487499999
2016-09-30,8581.5,8637.150390625,8555.2001953125,8611.150390625,8611.150390625,181700,32.769253663335306,-2.048407901555038,28.636363833477777,16.545998007306544,15.310596092946229,-83.45400199269346,81.9501953125,45.900390625,36.0498046875,81.9501953125,0.0,0.0,10.651535672775008,22.492548548912268,44.99034452503702,44.99034452503702,-1.3229576687117937,-0.1581563795045145,-187.00418861807697,8253500.0,-168.69921875,8783.32509765625,8731.936703172427,8976.420942096856,8590.229253215644,93.68212890625,8848.327368499999
2016-10-03,8666.150390625,8745.2001953125,8635.0,8738.099609375,8738.099609375,137300,51.56816195628204,-0.6504781945095601,22.77899542788031,54.088342743274666,26.43267437441625,-45.91165725672534,110.2001953125,134.0498046875,23.849609375,134.0498046875,108.0498046875,0.0,19.381212380030544,23.077604759129063,42.03051304597435,42.03051304597435,-0.0509027161631259,-0.1027021176599973,-53.63029815373754,8390800.0,-70.30078125,8781.49755859375,8732.523646620291,8975.628182379194,8587.366934808306,91.30712890625,8819.014651181249
2016-10-04,8770.0,8783.650390625,8736.099609375,8769.150390625,8769.150390625,184300,52.88498973713832,2.9291641337404144,18.80902916905233,63.27090523154232,44.63508199404117,-36.729094768457685,47.55078125,45.55078125,2.0,47.55078125,0.0,0.0,19.432875858196752,22.31552839182565,39.22755543432254,39.22755543432254,-0.1218610708157862,-0.108330120012344,12.683331100378862,8575100.0,-6.75,8779.47255859375,8736.011907954073,8973.211220762129,8585.733896425372,91.06438337053572,8787.356916477
2016-10-05,8806.349609375,8806.9501953125,8731.400390625,8743.9501953125,8743.9501953125,157200,50.093771824509375,3.6900744328377186,15.78523822180941,55.81852049730698,57.72592282404131,-44.18147950269302,75.5498046875,37.7998046875,37.75,75.5498046875,23.2998046875,4.69921875,20.8043660273184,22.197495125997005,36.16280310916342,36.16280310916342,-0.7316901191400876,-0.1815332046006392,7.574205726825685,8417900.0,-33.2001953125,8769.520068359376,8736.767935321543,8947.715261012454,8591.324875706297,93.06075613839286,8555.2001953125
2016-10-06,8768.7001953125,8781.150390625,8684.650390625,8709.5498046875,8709.5498046875,163600,45.27429157372189,1.4999863901630306,12.928187855480134,45.64538720344245,54.91160431076391,-54.354612796557554,96.5,37.2001953125,59.2998046875,96.5,0.0,46.75,13.548356915201854,25.957133112806645,33.549695632313885,33.549695632313885,-0.7560544557727673,-0.1430030716391007,-32.46767869563506,8254300.0,-157.900390625,8759.100048828124,8734.175732404015,8924.675692567804,8593.524405088445,92.44642857142856,8565.2701953125
2016-10-07,8721.7001953125,8723.7001953125,8663.7998046875,8697.599609375,8697.599609375,150400,42.38169673432225,-1.186280350710149,10.105294214242079,42.11138867630283,47.85843212568408,-57.88861132369717,59.900390625,14.150390625,45.75,59.900390625,0.0,0.0,13.446532289710248,25.76204854464904,30.93658815546433,30.93658815546433,-0.9063395032511844,-0.186383890655712,-61.55793245127516,8103900.0,-133.9501953125,8746.355029296876,8730.692292115538,8886.544899065064,8606.165159528688,93.146484375,8579.7709953125
2016-10-10,8735.349609375,8745.7998046875,8703.9501953125,8708.7998046875,8708.7998046875,108400,45.24716985569481,-2.3839235518134956,7.607450661030965,45.42359175775778,44.39345587916768,-54.576408242242216,41.849609375,48.2001953125,6.3505859375,48.2001953125,0.0,0.0,13.539458732316731,24.789565240996158,28.477816485133268,28.477816485133268,-1.7891320180051933,-0.1734818364942759,-24.67182360661101,8212300.0,-14.25,8738.460009765626,8728.607293312869,8867.450835449885,8609.469184081367,92.50718470982144,8597.9453313125
2016-10-13,8671.5,8681.5498046875,8541.349609375,8573.349609375,8573.349609375,212300,37.87046767038955,-14.100224562771473,3.265915616270478,9.090909090909092,32.20862984165656,-90.9090909090909,140.2001953125,27.25,167.4501953125,167.4501953125,0.0,162.6005859375,11.84135532478567,34.5764574992306,28.43176994223596,28.43176994223596,-2.9236113821772904,-0.1881897793636804,-155.05621331882224,8000000.0,-133.05078125,8731.347509765625,8713.820847223547,8879.856308414759,8582.83871111649,99.50006975446428,8806.9501953125
2016-10-14,8594.0,8604.4501953125,8549.7998046875,8583.400390625,8583.400390625,162800,31.308886258512842,-22.317204633320216,-1.850708433647661,12.229376063254218,22.24795897064036,-87.77062393674578,54.650390625,31.1005859375,23.5498046875,54.650390625,0.0,0.0,12.388743786704923,36.17481793771046,28.385723399338648,28.385723399338648,-1.600924185798603,-0.2039381820117494,-147.23601020411792,8162800.0,-161.75,8724.187548828126,8701.399851357019,8886.798552050932,8561.57654560532,95.10372488839286,8796.326171875
2016-10-17,8612.9501953125,8615.400390625,8506.150390625,8520.400390625,8520.400390625,197400,30.230728470575386,-33.52632343920959,-8.185831434760047,4.696779011268793,8.672354721810693,-95.3032209887312,109.25,32.0,77.25,109.25,10.9501953125,43.6494140625,12.785300616614888,36.909373156703374,28.853509469917427,28.853509469917427,-2.1363593638570046,-0.2668190201859782,-144.67106990992855,7965400.0,-70.849609375,8713.080078125,8684.161807477778,8899.077034836493,8527.083121413507,98.27155412946428,8781.027578125
2016-10-18,8556.0498046875,8685.099609375,8555.900390625,8677.900390625,8677.900390625,216600,47.29952162053235,-29.36222764964441,-12.42111067773692,57.09777643586922,24.6746438367974,-42.90222356413078,129.19921875,164.69921875,35.5,164.69921875,69.69921875,0.0,17.24654855070675,28.27143629116983,30.124912526950315,30.124912526950315,-0.7689976386465981,-0.1855581792287395,-37.87809617367522,8182000.0,66.75,8707.9826171875,8683.565482063228,8891.850636502424,8524.114597872574,101.71791294642856,8759.037403125
2016-10-19,8697.5,8698.75,8636.7001953125,8659.099609375,8659.099609375,172100,47.178106262045304,-27.264924579192666,-15.38987345802807,50.847512653440205,37.547356033526064,-49.1524873465598,62.0498046875,20.849609375,41.2001953125,62.0498046875,0.0,0.0,17.441908044621833,28.591679699284622,29.58814247990632,29.58814247990632,0.789752473446821,-0.2105331369949627,-6.532750284956393,8009900.0,-79.0,8700.517578125,8681.235398950064,8879.27154816193,8521.76360808807,100.57861328125,8733.748701875
2016-10-20,8693.349609375,8727.0,8678.2998046875,8699.400390625,8699.400390625,161000,47.2756645103663,-22.096149884915576,-16.731128743405574,64.24538745986449,57.39689218305796,-35.75461254013551,48.7001953125,67.900390625,19.2001953125,67.900390625,0.0,0.0,17.39248903175121,28.5106694919474,29.05137243286231,29.05137243286231,1.0248340349052338,-0.1990723291071193,39.64841950145591,8170900.0,-69.75,8696.692578125,8682.965398157201,8871.893353631773,8521.491802618226,100.86439732142856,8506.150390625
2016-10-21,8708.599609375,8709.099609375,8652.0498046875,8693.0498046875,8693.0498046875,157300,57.354366705939626,-18.301331553815544,-17.04516930548757,62.134154061924754,59.07568472507648,-37.865845938075246,57.0498046875,9.69921875,47.3505859375,57.0498046875,0.0,26.25,17.28134132255155,23.1464432615052,27.172977945671374,27.172977945671374,-0.5155560900125997,-0.1614919312949526,16.96882266730839,8013600.0,-50.900390625,8692.487548828125,8683.925817826754,8863.545492556412,8521.429605099838,87.62506975446429,8514.984375
2016-10-24,8709.849609375,8736.9501953125,8684.150390625,8708.9501953125,8708.9501953125,157100,57.10646462840202,-13.851213876416296,-16.406378219673314,67.42019161155643,64.59991104444855,-32.579808388443574,52.7998046875,43.900390625,8.8994140625,52.7998046875,0.0,0.0,17.70198060412136,23.70984300477109,25.657387254842934,25.657387254842934,-0.6864997477618738,-0.1681578947527862,40.99925516459146,8170700.0,-0.599609375,8684.562548828126,8686.309091873016,8834.924830001974,8534.200267654278,85.54289899553571,8527.7053125
2016-10-25,8721.7001953125,8722.650390625,8663.4501953125,8691.2998046875,8691.2998046875,189800,45.95720916421038,-11.614814220316475,-15.448065419801946,61.552371769273975,63.702239147585054,-38.447628230726025,59.2001953125,13.7001953125,45.5,59.2001953125,0.0,20.7001953125,9.258439397510822,27.13419274817626,28.544053328385584,28.544053328385584,-0.6021350699507081,-0.1370381749960198,19.868950229038862,7980900.0,-6.2998046875,8677.550048828125,8686.784397855348,8811.20199917955,8543.8980984767,80.19649832589286,8544.444903125
2016-10-26,8657.2998046875,8657.2998046875,8596.599609375,8615.25,8615.25,219300,37.66437687076534,-15.79693777855573,-15.517839891552704,36.26984049685247,55.08080129256096,-63.73015950314753,60.7001953125,34.0,94.7001953125,94.7001953125,0.0,66.8505859375,8.885305072380294,31.75484023913628,32.070370501769574,32.070370501769574,-1.0827173252599993,-0.1206135042697545,-58.83112932175879,7761600.0,-93.5498046875,8672.16005859375,8679.971598059601,8806.777283276966,8537.542833910535,83.56431361607143,8563.695432343751
2016-10-27,8607.099609375,8624.849609375,8550.25,8615.25,8615.25,242800,39.24998083106705,-18.893508226992708,-16.192973558640706,39.67258522727273,45.83159916446639,-60.32741477272727,74.599609375,9.599609375,65.0,74.599609375,0.0,46.349609375,6.899302843346519,35.3437120145697,36.648619282455385,36.648619282455385,-0.946808465248696,-0.0448654645976496,-78.68130721129862,7761600.0,41.900390625,8667.6025390625,8673.80763633964,8803.504571391275,8531.700506733725,83.49644252232143,8736.9501953125
2016-10-28,8625.0,8653.75,8581.75,8638.0,8638.0,175500,43.90499150640305,-19.289470735289797,-16.812272993970524,55.01770571432064,43.65337714614861,-44.98229428567936,72.0,38.5,33.5,72.0,0.0,0.0,7.047000768825779,32.01540723447138,38.97069167207929,38.97069167207929,-0.8129685636979748,-0.0322016858312245,-33.83582570537888,7937100.0,54.599609375,8662.24501953125,8670.397385259674,8793.648818310048,8530.841220752453,81.74644252232143,8729.4821875
2016-11-01,8653.150390625,8669.599609375,8614.5,8626.25,8626.25,165000,43.919971506367794,-20.31719668070218,-17.513257731316855,50.114710209004855,48.26833371686608,-49.885289790995145,55.099609375,31.599609375,23.5,55.099609375,0.0,0.0,7.076686309608989,32.15027236480517,41.2927640617032,41.2927640617032,0.6170329338623164,0.0162182021582596,-11.286899526680113,7772100.0,105.849609375,8663.99501953125,8666.1928723778,8792.313825403213,8535.676213659288,81.40352957589286,8718.72825625
2016-11-02,8542.7998046875,8549.5,8504.849609375,8514.0,8514.0,155300,35.8389972611531,-29.845276020490928,-19.979661389151673,3.942424612173972,36.35828017849983,-96.05757538782603,44.650390625,76.75,121.400390625,121.400390625,0.0,0.0,6.649580742666015,30.20987827285625,43.76189745634501,43.76189745634501,-0.8085419235574844,-0.0290048275300557,-157.1901100400804,7616800.0,-163.900390625,8659.1375,8651.698313103723,8802.368040610469,8515.906959389533,86.63211495535714,8705.24999575
2016-11-03,8499.849609375,8537.650390625,8476.150390625,8484.9501953125,8484.9501953125,170500,42.3977546245362,-39.287541677500485,-23.841237446821435,3.3741607659730626,19.143765195717297,-96.62583923402693,61.5,23.650390625,37.849609375,61.5,0.0,28.69921875,7.286065295355392,21.004530356032166,43.72703985695638,43.72703985695638,-0.4160625520780204,-0.0973116407067131,-155.85320771132038,7446300.0,-174.1494140625,8646.480029296876,8635.81753998075,8804.326165559733,8488.633893034019,79.06424386160714,8685.2099571125
2016-11-04,8503.599609375,8504.0,8400.25,8433.75,8433.75,224800,37.980906486963015,-50.32195295305064,-29.137380548067277,9.94950417801445,5.755363185387162,-90.05049582198555,103.75,19.0498046875,84.7001953125,103.75,0.0,75.900390625,6.976598805652916,26.678172542519786,44.409964693409805,44.409964693409805,-2.8134730710756157,-0.1387779799561634,-171.71681257370255,7221500.0,-265.650390625,8629.710009765626,8616.573012363535,8803.175941319616,8456.244078211635,82.57135881696429,8660.122809134
2016-11-07,8535.75,8535.849609375,8481.4501953125,8497.0498046875,8497.0498046875,172800,48.125512503116184,-53.34412035394416,-33.97872850924266,28.749554064754147,14.02440633624722,-71.25044593524585,54.3994140625,102.099609375,47.7001953125,102.099609375,0.0,0.0,6.066875718811548,23.04481133879793,45.10820864295784,45.10820864295784,-1.8714394336340991,-0.1294226376866307,-102.23002906212346,7394300.0,-196.0,8617.364990234375,8605.189849727722,8791.73873256603,8442.99124790272,82.06061662946429,8623.74061585524
2016-11-08,8540.0,8559.400390625,8480.099609375,8543.5498046875,8543.5498046875,195700,36.87604576666025,-51.39460341328959,-37.461903490052045,42.56005986408764,27.086372702285416,-57.43994013591236,79.30078125,62.3505859375,16.9501953125,79.30078125,23.55078125,1.3505859375,2.214563630135917,25.022383475072385,49.35946464221009,49.35946464221009,-1.7915095172013695,-0.0737526948060488,-67.4877501084727,7590000.0,-165.400390625,8609.064990234376,8599.3193692477,8780.745416223208,8437.384564245544,75.96072823660714,8587.982117318403
2016-11-09,8067.5,8476.2001953125,8002.25,8432.0,8432.0,314300,31.219068601480842,-58.1800705327114,-41.60553689858392,58.493247006312366,43.267620311718055,-41.506752993687634,473.9501953125,67.349609375,541.2998046875,541.2998046875,0.0,477.849609375,1.5265948187184477,48.22389972938328,54.33389662407997,54.33389662407997,-3.0029714605653783,-0.0078690911115494,-194.3642682273571,7275700.0,-259.2998046875,8595.785009765625,8583.38419122411,8779.311159072346,8412.258860458904,110.19287109375,8554.19033620109
2016-11-10,8555.599609375,8598.4501953125,8510.7001953125,8525.75,8525.75,263100,36.80569983557025,-55.35466647490466,-44.35536281384807,71.25355394486218,57.43562027175406,-28.74644605513782,87.75,166.4501953125,78.7001953125,166.4501953125,0.0,0.0,1.4349295506473725,45.32826780274181,59.308328605949846,59.308328605949846,-2.103585291038931,-0.0303779324915104,-15.75442644079616,7538800.0,-89.5,8586.63251953125,8577.895220631337,8764.601158222547,8408.663880839951,117.23214285714286,8002.25
2016-11-11,8456.650390625,8460.599609375,8284.9501953125,8296.2998046875,8296.2998046875,266900,27.486816993942142,-70.81392769129707,-49.64707578933787,40.02310147235333,56.58996747450929,-59.97689852764667,175.6494140625,65.150390625,240.7998046875,240.7998046875,0.0,225.75,1.2904537671232876,51.6959011130137,65.06700771082168,65.06700771082168,-4.544774761848207,-0.0593627961880652,-141.9092926335894,7271900.0,-318.9501953125,8572.780029296875,8551.076609589067,8793.174313581925,8352.385745011825,130.35714285714286,8026.0980078125
2016-11-15,8284.849609375,8288.5498046875,8093.2001953125,8108.4501953125,8108.4501953125,359200,21.488926847271912,-97.1040421820162,-59.13846906787354,14.741829223657636,42.00616154695771,-85.25817077634237,195.349609375,7.75,203.099609375,203.099609375,0.0,191.75,1.192263634822048,57.469767000361394,70.88326071253668,70.88326071253668,-5.882589648443168,-0.1381002799233159,-210.30526423475644,6912700.0,-529.5498046875,8549.03251953125,8508.921712991298,8851.630154351056,8246.434884711445,141.09284319196428,8060.4391390625
2016-11-16,8205.650390625,8210.0498046875,8089.39990234375,8111.60009765625,8111.60009765625,269500,22.092230040558505,-116.34383719795733,-70.5795426938903,16.38572887735123,23.716886524454065,-83.61427112264877,120.64990234375,101.599609375,19.05029296875,120.64990234375,0.0,0.0,1.1562924706497768,54.71954177907266,74.22197874310453,74.22197874310453,-5.846027710672934,-0.1415037262762174,-165.85730715161156,7182200.0,-514.64990234375,8528.592504882812,8471.081559149865,8889.032806317842,8168.152203447783,145.48210797991072,8598.4501953125
2016-11-17,8105.10009765625,8151.25,8060.2998046875,8079.9501953125,8079.9501953125,191300,23.078846040508424,-132.6166735119641,-82.98696885750508,11.643101939517038,14.2568866801753,-88.35689806048296,90.9501953125,39.64990234375,51.30029296875,90.9501953125,0.0,0.0,1.1584253274163143,51.53220195202065,77.03123985858146,77.03123985858146,-6.460405240651772,-0.2136459097359468,-142.06130750588622,6990900.0,-434.0498046875,8498.694995117188,8433.830953070115,8903.460452130013,8093.929538104363,145.21425083705358,8578.08818359375
2016-11-18,8097.5498046875,8128.9501953125,8048.2998046875,8074.10009765625,8074.10009765625,161200,22.9438391954303,-144.32142002671935,-95.25385909134793,10.766485309482766,12.93177204211701,-89.23351469051724,80.650390625,49.0,31.650390625,80.650390625,0.0,0.0,1.15498775735008,49.10618478319434,79.0361597042611,79.0361597042611,-6.400810344515287,-0.2166240486686302,-118.60977124495572,6829700.0,-410.85009765625,8469.44501953125,8399.570871602129,8908.500602248092,8030.389436814407,145.64644949776786,8547.020880859376
2016-11-21,8102.10009765625,8102.4501953125,7916.39990234375,7929.10009765625,7929.10009765625,218800,18.41752053214553,-163.41406849239138,-108.88590097155662,1.686165726558504,8.031917658519436,-98.31383427344149,186.05029296875,28.35009765625,157.7001953125,186.05029296875,0.0,131.89990234375,1.0938077581612635,52.631062126520845,81.32250561834607,81.32250561834607,-6.8698602577372565,-0.2529038987918183,-130.38961295030924,6610900.0,-504.64990234375,8430.930004882812,8354.764131226331,8917.611919209285,7944.248090556339,153.79289899553572,8507.123194765625
2016-11-22,7989.14990234375,8019.0498046875,7938.14990234375,8002.2998046875,8002.2998046875,210200,23.645165361969845,-170.67113475226324,-121.24294772769795,12.594364848060511,8.349005294700595,-87.40563515193949,80.89990234375,89.94970703125,9.0498046875,89.94970703125,0.0,0.0,1.0763853786373925,51.79274448590168,83.60885153243106,83.60885153243106,-5.688311416272539,-0.237233937657802,-108.93553002200534,6821100.0,-494.75,8396.392504882813,8321.196100127394,8902.407251531693,7890.377758233934,156.28219168526786,8448.050865523437
2016-11-23,8051.2001953125,8055.2001953125,7973.10009765625,8033.2998046875,8033.2998046875,181000,28.199518317317114,-171.93896575641156,-131.38215133344067,17.139484221159346,10.473338265259455,-82.86051577884065,82.10009765625,52.900390625,29.19970703125,82.10009765625,36.150390625,0.0,2.7785428534808823,52.74006939312377,85.47108857420668,85.47108857420668,-4.748186694086261,-0.2143152848633831,-82.81409167612873,7002100.0,-510.25,8362.609985351562,8293.777405323595,8870.97386554285,7854.246105160276,153.47502790178572,8384.252749941874
2016-11-24,8011.7998046875,8024.85009765625,7952.5498046875,7965.5,7965.5,260500,27.24203111482673,-176.38139366058567,-140.38199979886969,7.198896938015047,12.310915335744967,-92.80110306198496,72.30029296875,8.44970703125,80.75,80.75,0.0,0.0,2.7538706175419945,50.94793529525706,88.41770199546784,88.41770199546784,-6.255698353024412,-0.2461879090485202,-84.74974701847378,6741600.0,-466.5,8326.319995117188,8262.512890530872,8839.489873638304,7813.1501165960735,154.85002790178572,8318.753351278137
2016-11-25,8007.9501953125,8122.25,7976.75,8114.2998046875,8114.2998046875,177900,37.10697227847492,-165.9818140815396,-145.50196265540367,29.015441292804685,17.784607483993025,-70.98455870719532,145.5,156.75,11.25,156.75,97.39990234375,0.0,7.073755981218907,46.314553412581645,89.4863106241177,89.4863106241177,-5.024258180885044,-0.1929911383961298,-46.99036155673652,6919500.0,-411.4501953125,8301.272485351563,8248.39735854579,8803.856387447966,7798.688583255161,158.6357421875,8254.376799448635
2016-11-28,8080.64990234375,8146.5,8066.5,8126.89990234375,8126.89990234375,189700,34.42325308250548,-154.93732868285406,-147.38903586089376,30.862826710880785,22.359054980566835,-69.13717328911922,80.0,32.2001953125,47.7998046875,80.0,0.0,0.0,7.144852574112664,46.78004967196252,90.5706485871032,90.5706485871032,-3.618359791938449,-0.2146911355463466,-24.579025060807684,7109200.0,-169.39990234375,8276.85498046875,8236.826172240833,8762.37258287643,7791.337378061069,157.05719866071428,8193.540957969755
2016-11-29,8131.5498046875,8197.349609375,8128.7001953125,8142.14990234375,8142.14990234375,189700,32.65190271169601,-143.30205005217158,-146.57163869914933,33.09873220893746,30.99233340420764,-66.90126779106254,68.6494140625,70.44970703125,1.80029296875,70.44970703125,0.0,0.0,6.09832694056678,46.907447619485055,90.08860715080112,90.08860715080112,-4.499312056490632,-0.2633466812915909,8.144327548840375,7298900.0,33.69970703125,8252.062475585937,8227.809384631588,8709.7756109033,7794.349340268573,156.42497907366072,7916.39990234375
2016-11-30,8172.14990234375,8234.25,8139.25,8224.5,8224.5,248000,40.7998517445989,-125.98378065609904,-142.45406709053927,45.17263621648594,36.37806504543473,-54.82736378351406,95.0,92.10009765625,2.89990234375,95.0,36.900390625,0.0,9.775510747004686,31.50861314563588,87.14430457440204,87.14430457440204,-0.8654437083738503,-0.1924074084487131,40.804239129758336,7546900.0,112.89990234375,8231.974975585938,8227.494205142864,8654.450007836813,7809.499943335062,124.54642159598214,7927.637890625
2016-12-01,8244.0,8250.7998046875,8185.0498046875,8192.900390625,8192.900390625,157700,34.381306581665484,-113.50038993232647,-136.6633316588967,50.80864335440965,43.026670593277686,-49.191356645590346,65.75,26.2998046875,39.4501953125,65.75,0.0,0.0,10.374674456818775,33.43984907100385,84.20000199800299,84.20000199800299,1.041508466825395,-0.1987228290444498,83.71883242271919,7389200.0,112.9501953125,8215.919995117187,8224.199556141162,8617.13864845779,7814.701341776582,117.35355050223214,7946.0346171875
2016-12-02,8153.5498046875,8159.2998046875,8070.0498046875,8086.7998046875,8086.7998046875,171500,38.882393668403786,-110.89036827273412,-131.5087389816642,45.787974488396834,47.25641801976414,-54.21202551160316,89.25,33.6005859375,122.8505859375,122.8505859375,0.0,115.0,11.177090427417255,28.76391881278214,80.55020906202692,80.55020906202692,-0.3057386048397005,-0.195382067964399,12.93245981712994,7217700.0,12.69970703125,8196.012475585938,8211.113865526528,8580.17431792705,7811.850633244825,108.92860630580356,7970.4158321875
2016-12-05,8088.75,8141.89990234375,8056.85009765625,8128.75,8128.75,126500,51.274633283092825,-104.23531728062972,-126.05405464145733,63.50184200650945,53.36615328310531,-36.49815799349055,85.0498046875,55.10009765625,29.94970703125,85.0498046875,0.0,0.0,12.114901082273242,17.548582563896115,75.00610920308056,75.00610920308056,0.6039617015932932,-0.1612115634446421,22.35201222368969,7344200.0,199.64990234375,8180.762475585938,8203.269687857335,8549.075953449073,7812.448997722801,100.49647739955356,7998.4542294375005
2016-12-06,8153.14990234375,8178.7001953125,8130.85009765625,8143.14990234375,8143.14990234375,115300,51.95342779506392,-96.6846689684462,-120.1801775068551,67.80803415633474,59.03261688374701,-32.191965843665265,47.85009765625,49.9501953125,2.10009765625,49.9501953125,0.0,0.0,12.755888420918776,18.47706057277496,69.46729051194183,69.46729051194183,0.855201246607579,-0.1592431253658889,67.60304860242726,7459500.0,140.85009765625,8163.06748046875,8197.543993998897,8500.074480069974,7826.060480867525,95.44649832589286,8028.735698467501
2016-12-07,8168.39990234375,8190.4501953125,8077.5,8102.0498046875,8102.0498046875,169800,51.352485273867806,-92.94573954579937,-114.73328991464396,55.51733150714535,62.27573588999652,-44.48266849285465,112.9501953125,47.30029296875,65.64990234375,112.9501953125,11.75,53.35009765625,13.414360581198968,22.105634759776223,64.38627362552675,64.38627362552675,2.1812022159030624,-0.2105336024440121,33.77128067487436,7289700.0,68.75,8140.99248046875,8188.449309302574,8427.04930392609,7854.93565701141,97.01792689732144,8059.8246733383
2016-12-08,8152.10009765625,8256.25,8151.75,8246.849609375,8246.849609375,142500,59.0354916397868,-77.40618660944256,-107.26786925360369,97.23395971052264,73.51977512466758,-2.766040289477352,104.5,154.2001953125,49.7001953125,154.2001953125,0.0,0.0,12.725281755656257,20.970096114759333,59.31946111511444,59.31946111511444,3.0559940349179406,-0.2535241427647529,116.03377224652358,7432200.0,281.349609375,8131.7349609375,8194.011242642806,8388.63622258854,7874.83369928646,102.271484375,8090.380694354172
2016-12-09,8271.7001953125,8274.9501953125,8241.9501953125,8261.75,8261.75,149700,70.13984761204276,-63.16056626347108,-98.44640865557719,96.08070551360098,82.94399891042299,-3.91929448639903,33.0,28.1005859375,4.8994140625,33.0,0.0,0.0,14.248337362407836,13.165203000823633,52.74967387955425,52.74967387955425,2.843790233985757,-0.209539909048422,138.31497926545387,7581900.0,147.4501953125,8118.5349609375,8200.4625528673,8308.63907978045,7928.430842094549,91.33932059151786,8120.237169370421
